VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	109.06	109.244	109.108	109.15	109.031
1	109.053	109.249	109.115	109.167	109.049
2	109.05	109.237	109.115	109.179	109.046
3	109.074	109.241	109.131	109.205	109.05
4	109.088	109.226	109.085	109.203	109.048
5	109.091	109.215	109.101	109.229	109.06
6	109.115	109.205	109.109	109.232	109.074
7	109.107	109.226	109.106	109.227	109.08
8	109.104	109.22	109.113	109.239	109.085
9	109.08	109.23	109.105	109.235	109.094
10	109.091	109.236	109.131	109.24	109.109
11	109.03	109.143	109.023	109.204	109.033
12	109.042	109.19	109.079	109.266	109.093
13	109.074	109.228	109.106	109.266	109.114
14	109.083	109.254	109.13	109.259	109.133
15	109.076	109.258	109.106	109.247	109.138
16	109.091	109.258	109.105	109.229	109.129
17	108.972	109.19	109.004	109.141	109.165
18	109.021	109.215	109.117	109.198	109.187
19	109.025	109.25	109.122	109.175	109.174
20	109.044	109.285	109.13	109.135	109.189
21	109.055	109.286	109.15	109.139	109.175
22	109.026	109.235	109.124	109.072	109.115
23	109.005	109.236	109.123	109.106	109.123
24	109.05	109.297	109.146	109.162	109.172
25	109.033	109.296	109.159	109.188	109.166
26	109.042	109.281	109.17	109.161	109.17
27	109.06	109.276	109.146	109.139	109.167
28	109.057	109.27	109.174	109.109	109.144
29	109.096	109.253	109.169	109.132	109.146
30	109.09	109.258	109.169	109.122	109.123
31	109.101	109.227	109.154	109.108	109.139
32	109.076	109.233	109.154	109.102	109.121
33	109.086	109.218	109.151	109.093	109.128
34	109.098	109.207	109.163	109.085	109.139
35	109.109	109.178	109.154	109.049	109.138
36	109.083	109.192	109.147	109.026	109.142
37	109.027	109.122	109.136	109.007	109.056
38	109.028	109.197	109.163	109.025	109.108
39	109.117	109.197	109.183	109.093	109.115
40	109.076	109.174	109.163	109.07	109.112
41	109.09	109.179	109.158	109.074	109.107
42	109.074	109.15	109.128	109.008	109.108
43	109.039	109.098	109.063	109.009	109.06
44	109.095	109.163	109.111	109.061	109.248
45	109.095	109.169	109.079	109.066	109.13
46	109.099	109.175	109.118	109.044	109.11
47	109.109	109.206	109.083	109.028	109.097
48	109.021	109.152	109.008	108.925	109.045
49	108.999	109.103	109.017	109.005	108.995
50	109.041	109.178	109.064	109.029	109.052
51	109.055	109.191	109.033	108.995	109.032
52	109.035	109.182	109.034	108.968	109.022
53	109.046	109.17	109.008	108.971	109.014
54	109.031	109.167	109.037	108.968	109.011
55	109.048	109.173	109.01	108.972	108.996
56	109.036	109.185	109.013	108.963	109.002
57	109.026	109.162	109.005	108.989	109.002
58	109.027	109.131	109.028	109.032	108.995
59	109.02	109.077	109.079	109.031	108.991
60	109.025	109.051	109.079	109.014	109.002
61	109.018	109.046	109.075	109.002	109.028
62	109.003	109.021	109.098	109.013	109.043
63	108.919	108.955	109.076	108.92	108.982
64	108.964	108.946	109.095	109.04	109.031
65	108.98	109.005	109.104	109.049	109.046
66	108.978	109.027	109.071	109.025	109.035
67	108.997	109.002	109.056	109.012	109.025
68	108.964	108.984	109.023	108.943	109.006
69	108.966	108.855	109.029	108.879	108.91
70	108.979	108.99	109.029	109	108.996
71	108.979	109.084	109.03	109.024	109.01
72	109.003	109.09	109.041	109.017	109.002
73	108.968	109.107	109.039	109.012	109.01
74	108.831	108.999	108.98	108.911	108.948
75	108.901	109.025	109.027	109.008	108.929
76	108.933	109.034	109.02	109.034	108.953
77	108.933	109.029	109.037	109.052	108.939
78	108.97	109.05	109.024	109.003	108.915
79	108.973	109.019	109.059	108.991	108.89
80	108.986	109.01	109.051	108.978	108.884
81	108.963	109.01	109.063	108.978	108.878
82	108.994	108.996	109.065	108.981	108.892
83	108.981	108.995	109.06	108.985	108.929
84	108.965	109	109.079	108.983	108.906
85	108.95	109.012	109.086	109.005	108.91
86	108.964	109.028	109.086	109.004	108.898
87	108.975	109.037	109.095	109.024	108.911
88	108.975	109.024	109.09	109.037	108.934
89	108.897	108.963	109.012	108.984	109.001
90	108.963	108.988	109.098	109.008	109.187
91	108.971	109.016	109.087	109.03	109.024
92	108.977	108.996	109.057	109.034	109.063
93	108.972	109.021	109.034	109.051	109.052
94	108.978	108.982	108.996	109.05	109.034
95	108.899	109.013	109.012	108.965	109.011
96	109.023	109.04	109.067	109.077	109.058
97	109.005	109.028	109.097	109.114	109.037
98	109.017	108.991	109.063	109.136	109.027
99	109.002	108.972	109.072	109.143	108.999
100	108.974	108.872	108.969	109.024	108.901
101	109.052	108.967	109.057	109.075	109.002
102	109.057	108.981	109.064	109.12	109.015
103	109.025	108.96	109.065	109.082	109.004
104	109.035	108.957	109.064	109.059	108.989
105	109.015	108.964	109.073	109.027	109.005
106	109.011	108.971	109.066	108.981	109.016
107	109.002	108.992	109.051	108.947	108.988
108	109.006	108.991	109.045	108.93	108.965
109	109.034	108.98	109.051	108.936	108.941
110	109.026	108.99	109.088	108.927	108.929
111	108.973	108.969	109.082	108.904	108.927
112	108.971	108.984	109.084	108.941	108.914
113	108.979	108.985	109.057	109.007	108.903
114	108.995	108.978	109.037	109.104	108.92
115	109.043	108.906	109.039	109.081	108.897
116	108.92	108.983	109.029	109.142	108.957
117	109.022	109	109.146	109.122	108.986
118	109.035	108.995	109.158	109.165	108.983
119	109.057	108.999	109.182	109.122	108.964
120	109.056	108.985	109.12	109.087	108.897
121	108.982	108.946	109.06	109.029	108.911
122	109.034	109.013	109.178	109.041	109.009
123	109.043	108.959	109.167	109.035	109.001
124	109.037	108.99	109.169	109.024	108.994
125	109.046	109.002	109.162	109.009	108.985
126	108.974	108.956	109.035	108.926	108.986
127	108.935	109.009	109.115	108.989	108.964
128	109.026	109.04	109.11	108.977	108.966
129	109.031	109.045	109.119	108.982	108.97
130	109.037	109.042	109.126	108.994	108.973
131	109.052	109.032	109.095	108.98	108.961
132	109.058	109.032	109.112	108.966	108.997
133	109.041	109.015	109.085	108.964	108.965
134	109.027	109.002	109.062	108.989	108.962
135	109.015	108.976	109.071	108.988	109.022
136	109.035	108.968	109.069	108.998	109.045
137	109.038	108.996	109.065	109.033	109.023
138	109.048	109.009	109.064	109.067	108.997
139	109.052	109.026	109.066	109.104	109.001
