VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	2.89909	3.03732	4.24662	4.24174	-1
1	2.76889	3.09877	3.36882	3.58583	2.63928
2	3.31296	3.52081	3.81498	2.20216	3.55072
3	2.38097	3.68801	4.40377	2.98983	2.57422
4	2.96789	3.3289	3.98639	2.80506	2.94609
5	2.27187	3.50421	4.80533	3.03002	2.7479
6	3.12895	2.92399	3.38397	3.66844	3.02092
7	3.03896	3.47345	3.67627	2.92065	2.53975
8	3.0581	2.94258	4.27735	2.49288	3.45328
9	2.66603	3.26363	3.84037	2.88221	3.08393
10	3.09993	3.12346	3.48283	3.88986	3.52389
11	2.72364	2.94388	3.186	3.68601	3.25388
12	3.33794	2.79183	-1	4.77219	3.38045
13	2.58551	2.92073	3.05924	3.75315	3.04467
14	2.57848	3.60008	1.86122	2.62141	3.18453
15	3.20286	3.40067	3.20703	2.25405	3.1232
16	2.96824	3.21444	-1	3.1158	3.56549
17	3.28247	-1	2.82997	3.39708	3.17771
18	2.52629	3.02207	2.58306	3.91989	3.18797
19	2.08066	2.69794	3.16235	3.29978	2.96636
20	2.92228	2.70395	3.24101	3.23339	3.30217
21	2.28199	3.1883	3.13109	3.79214	3.09274
22	2.11282	3.10191	2.84195	1.84186	3.09122
23	-1	2.45269	2.65285	3.56126	3.42822
24	2.58217	2.6155	2.67791	3.31485	3.46829
25	2.02125	2.67202	2.69216	2.60861	-1
26	2.21023	3.43929	2.69948	2.9983	2.94749
27	2.90105	2.72613	2.11517	3.40954	2.814
28	2.55534	2.88659	2.10101	2.64901	3.47298
29	2.41073	2.37877	2.73946	3.54256	2.49231
30	2.84372	3.30721	2.5829	3.00699	3.44878
31	2.52399	3.34075	2.63465	3.3571	3.49782
32	2.69498	3.50675	2.85182	3.14159	3.47614
33	-1	3.25298	2.82418	3.58024	2.57046
34	2.79785	3.19132	3.09169	3.66917	2.79577
35	2.7996	3.26256	2.80809	3.55774	2.4375
36	2.95617	3.12237	2.70018	3.5297	3.31004
37	2.07487	2.8483	2.99086	3.55157	3.13414
38	2.54321	-1	2.4955	3.48898	2.60221
39	2.95356	3.07304	3.56023	3.46687	2.82772
40	-1	-1	2.86472	3.42144	3.24667
41	2.53101	3.31962	3.08664	3.50668	3.67743
42	2.12228	3.04014	2.70088	3.05726	-1
43	2.65589	2.87767	3.39943	3.58716	2.22037
44	2.98188	2.89477	2.65901	3.23019	2.00992
45	2.69922	2.5829	3.175	3.0379	2.95378
46	2.75152	2.99324	2.81741	2.98128	2.21088
47	2.97076	2.61912	3.13098	3.40542	2.90755
48	2.75817	2.50112	2.93174	2.86916	2.33276
49	3.0364	2.36759	3.18459	3.20368	3.00115
50	2.95309	3.40353	-1	2.97074	1.91316
51	2.54741	2.78437	2.99688	3.15112	2.75341
52	3.14327	3.0627	2.11056	3.31825	2.91862
53	3.15173	2.67637	3.00074	3.01533	3.14463
54	2.91359	2.56459	3.24866	-1	2.72516
55	2.93176	2.91696	3.11223	2.65085	2.96062
56	3.03502	3.15465	2.94668	2.8825	3.08872
57	3.43517	2.79645	2.79022	3.1274	2.97592
58	3.32725	3.04619	3.22074	2.93637	3.05075
59	3.29861	2.95397	3.58603	2.85992	2.90923
60	3.25167	2.97378	2.99041	2.62792	3.20436
61	2.59035	3.30243	3.63275	2.85087	2.78328
62	3.45775	3.16742	3.01757	2.8194	2.75532
63	2.9237	2.63712	3.41767	2.24124	2.5151
64	2.84062	-1	2.66734	3.11498	2.77158
65	3.33167	2.63739	3.30641	2.48403	3.01038
66	3.4462	2.94328	3.10126	2.58815	2.36158
67	3.3234	2.77308	3.02574	2.87652	2.35988
68	3.13501	3.38618	2.85567	2.80049	3.42751
69	2.39865	2.65418	2.59805	2.95626	3.47251
70	3.13729	3.29611	3.25357	3.12498	3.50915
71	3.09676	2.67624	3.30582	3.11332	2.71762
72	3.19674	2.59238	3.21079	3.99798	2.88658
73	2.82493	2.3643	3.20949	1.76454	3.13045
74	3.14589	3.02082	2.39766	1.99826	2.78265
75	3.24762	2.55794	3.2964	2.517	2.51591
76	2.35622	3.36612	3.1387	2.31045	3.1729
77	3.04634	2.52764	2.47807	3.31855	2.90795
78	2.97827	2.99806	3.5711	2.70719	3.21479
79	2.97809	3.06544	2.42356	2.34831	3.09264
80	2.0743	2.47563	3.11064	2.68236	2.73501
81	2.89487	3.28349	3.24764	2.94827	3.1828
82	3.17251	2.41872	2.78359	3.22373	2.9257
83	3.68585	2.82822	3.53423	3.32068	3.14965
84	3.22672	2.33728	2.00924	-1	2.60417
85	3.30721	3.32062	3.51493	3.46989	2.63609
86	1.89681	3.20656	2.00043	3.30697	2.53294
87	3.13289	3.00302	2.94501	3.31951	2.36403
88	2.74666	2.98084	2.8275	3.25653	2.82308
89	3.1828	2.89314	2.79788	2.72432	2.35971
90	3.07152	2.95022	2.46485	2.9468	2.93518
91	2.95795	2.83491	2.79266	2.94703	3.02902
92	2.42474	3.34902	3.25303	2.17557	2.61833
93	2.73064	3.44262	3.11992	3.14632	3.18857
94	2.53554	2.8848	3.22126	-1	-1
95	3.09814	3.15839	3.07873	3.22815	2.53303
96	2.75861	3.70235	2.96539	2.59696	3.12905
97	3.3882	3.39469	2.56717	3.31571	3.21959
98	3.12121	2.7981	3.09895	2.857	2.49516
99	3.36158	3.33917	-1	2.92997	3.09525
100	2.87467	2.50075	3.32814	2.45288	3.25594
101	2.89126	2.96766	2.48289	2.79878	3.41133
102	2.88994	3.01839	2.83778	-1	3.31431
103	2.61809	3.39313	3.23066	2.95655	3.26439
104	2.58527	2.78504	2.21772	3.08268	3.50237
105	2.12843	-1	3.52745	3.29933	3.42974
106	2.6235	2.61031	-1	3.25906	2.41488
107	2.87107	2.71285	2.7561	3.14362	3.57198
108	3.58261	3.27067	3.13806	2.78075	3.08118
109	2.18593	3.28114	3.1258	3.19205	3.74337
110	3.3183	3.28696	3.35134	2.75833	2.9334
111	2.56674	3.36423	2.88142	3.03975	3.48864
112	2.46368	2.92826	3.04703	3.3793	2.43133
113	2.70704	3.11753	2.632	2.90053	2.93093
114	3.4216	2.78803	3.13703	3.1195	2.20971
115	3.20189	3.1595	3.48043	3.00514	2.11914
116	2.47929	3.49315	2.67989	3.00912	2.39025
117	2.90815	3.47193	3.07602	2.99741	3.02457
118	3.15828	3.17227	3.12571	2.75758	2.78879
119	2.49419	1.20598	3.06225	3.12631	3.13798
