VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	102.249	100.727	87.618	102.5	90.2137
1	156.687	120.973	170.569	251.818	222.726
2	147.09	190.349	143.227	217.073	178.799
3	152.427	198.69	144.603	180.184	288.201
4	156.663	173.834	217.929	331.156	375.734
5	194.142	228.413	219.877	171.711	244.221
6	139.443	148.302	174.34	185.365	178.49
7	129.059	112.249	138.551	167.129	134.426
8	125.822	112.611	140.396	152.713	126.703
9	112.926	118.363	121.212	135.829	152.708
10	117.307	108.359	113.809	141.605	142.005
11	121.812	108.62	106.31	169.325	141.303
12	119.212	144.808	149.821	129.304	128.27
13	110.924	122.984	128.738	122.969	114.655
14	116.46	108.933	108.976	123.47	136.191
15	115.271	112.057	105.103	110.488	132.848
16	113.264	113.433	122.574	142.115	135.319
17	100.721	112.97	118.112	125.755	113.857
18	119.38	119.023	120.52	121.391	119.521
19	120.614	116.881	119.885	118.049	118.982
20	119.694	136.655	125.71	120.759	114.961
21	111.81	127.746	128.692	130.624	136.848
22	123.422	109.053	117.277	125.065	122.534
23	108.236	104.817	115.447	115.31	134.63
24	109.514	137.312	125.548	121.829	129.895
25	120.04	126.487	110.523	139.783	127.993
26	106.567	127.473	123.143	111.744	126.665
27	107.207	139.185	114.58	126.405	116.143
28	111.264	104.918	124.466	118.476	115.713
29	107.314	103.46	114.979	138.093	117.36
30	125.962	107.318	120.067	120.512	120.387
31	156.471	154.954	130.667	140.146	130.511
32	112.726	103.495	103.829	105.69	118.019
33	108.642	102.313	117.293	114.782	106.414
34	106.806	107.408	121.932	118.014	115.58
35	101.383	100.38	109.894	105.576	121.399
36	119.574	100.955	105.384	114.793	114.162
37	126.96	110.015	103.78	126.335	118.065
38	119.273	104.131	116.862	124.505	110.1
39	120.612	110.256	108.194	117.345	112.41
40	111.116	109.576	104.574	112.681	111.507
41	115.247	108.596	103.142	108.586	113.769
42	112.926	100.446	106.855	104.539	129.403
43	111.119	100.498	103.991	120.901	111.067
44	102.215	104.166	103.895	107.751	133.339
45	128.774	105.351	106.587	111.981	126.208
46	100.216	105.76	109.208	109.739	122.712
47	124.887	101.839	106.947	111.537	126.645
48	111.538	100.092	108.934	103.535	116.802
49	107.147	110.406	99.8373	110.225	126.45
50	117.101	104.962	107.946	112.222	118.934
51	112.722	105.503	111.185	105.203	115.024
52	110.827	111.254	116.608	110.436	127.749
53	111.971	100.902	110.317	112.315	104.169
54	120.938	108.497	112.117	127.834	139.324
55	109.021	99.9905	119.983	135.715	149.553
56	124.424	115.08	104.158	130.592	137.247
57	114.223	112.318	121.381	139.285	117.09
58	124.163	110.599	114.424	128.567	127.774
59	146.321	149.058	126.552	128.472	115.409
60	107.991	165.415	115.416	164.155	152.568
61	131.004	108.355	128.804	125.913	149.969
62	163.346	124.013	136.382	150.02	124.101
63	128.029	113.281	137.757	131.274	119.212
64	139.855	108.586	124.391	167.622	114.645
65	149.396	198.251	142.317	193.172	175.4
66	163.396	140.468	162.479	150.067	206.226
67	128.257	154.11	222.988	162.901	163.473
68	132.353	149.038	164.442	178.642	176.384
69	117.733	132.26	136.667	207.502	180.747
70	143.752	150.227	176.436	224.346	150.237
71	123.924	226.153	157.259	139.638	278.642
72	116.559	176.714	163.282	131.223	177.098
73	126.665	231.033	181.578	236.996	141.25
74	178.636	236.289	187.057	178.298	143.592
75	167.462	140.786	250.222	123.784	163.496
76	165.11	140.553	177.315	209.466	270.866
77	157.106	159.687	160.675	170.59	175.89
78	161.417	136.401	162.277	153.38	150.368
79	254.681	177.627	136.826	193.321	203.649
80	167.166	259.574	223.393	221.274	151.667
81	239.525	141.051	196.964	208.13	244.136
82	158.798	147.715	226.216	106.137	119.019
