VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	53.4066	53.4026	53.1195	53.1977	53.3829
1	53.4026	53.3659	53.1785	53.2995	53.4406
2	53.3905	53.394	53.0903	53.19	53.4353
3	53.3846	53.4037	53.1449	53.2827	53.4372
4	53.4016	53.3919	53.0743	53.1812	53.4214
5	53.4148	53.4193	53.1353	53.2538	53.3754
6	53.3966	53.3976	53.0868	53.2089	53.4387
7	53.4144	53.4094	53.1455	53.1871	53.3567
8	53.4298	53.4049	53.1027	53.2515	53.4298
9	53.3742	53.3969	53.1208	53.1568	53.3609
10	53.4071	53.4265	53.0887	53.2367	53.3859
11	53.3753	53.3921	53.1805	53.1859	53.4048
12	53.391	53.4193	53.1298	53.174	53.3816
13	53.4678	53.3857	53.1586	53.2025	53.3783
14	53.3802	53.416	53.0798	53.1834	53.3749
15	53.4645	53.4019	53.1582	53.2055	53.3395
16	53.3647	53.3645	53.0574	53.186	53.3818
17	53.4035	53.407	53.1621	53.2224	53.3341
18	53.3641	53.3672	53.0846	53.1903	53.4142
19	53.4707	53.3735	53.129	53.1761	53.3389
20	53.3835	53.4258	53.0917	53.1953	53.4028
21	53.3601	53.3945	53.1184	53.1828	53.3879
22	53.4245	53.3923	53.0971	53.187	53.3687
23	53.4336	53.4734	53.1349	53.1683	53.4123
24	53.3937	53.3604	53.1027	53.2314	53.3318
25	53.3639	53.4001	53.0919	53.1443	53.4164
26	53.4276	53.4007	53.1348	53.2454	53.3762
27	53.3606	53.3585	53.1173	53.1593	53.4205
28	53.4061	53.4055	53.0972	53.2027	53.3793
29	53.3842	53.4255	53.1757	53.205	53.3955
30	53.4326	53.3728	53.0718	53.1885	53.3581
31	53.3858	53.4355	53.1789	53.234	53.4235
32	53.4549	53.3988	53.0653	53.2064	53.3817
33	53.3759	53.4291	53.1625	53.2155	53.3629
34	53.4406	53.3989	53.1249	53.2133	53.4038
35	53.387	53.4344	53.1163	53.1956	53.4023
36	53.4435	53.3653	53.1356	53.215	53.3888
37	53.3789	53.419	53.1171	53.2036	53.4184
38	53.4197	53.3772	53.1125	53.2076	53.4178
39	53.435	53.4504	53.159	53.2419	53.3648
40	53.4008	53.3558	53.0726	53.142	53.3812
41	53.398	53.4083	53.1522	53.1918	53.3703
42	53.3792	53.3702	53.0649	53.1959	53.3548
43	53.4143	53.3769	53.1589	53.1747	53.367
44	53.3733	53.3995	53.0871	53.2588	53.3757
45	53.4301	53.4137	53.1377	53.1576	53.3817
46	53.3455	53.4103	53.1114	53.2101	53.3565
47	53.4156	53.3656	53.1066	53.1562	53.3741
48	53.4138	53.4593	53.0905	53.1977	53.3532
