VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	701.917	709.563	708.953	714.374	714.636
1	700.568	707.25	706.617	712.072	712.305
2	699.578	707.245	707.461	711.845	709.139
3	700.075	705.9	708.87	714.061	712.858
4	700.366	707.064	707.568	713.932	712.435
5	699.776	706.167	708.39	714.133	714.076
6	700.294	707.765	706.378	713.416	713.687
7	703.567	708.131	707.648	712.802	713.059
8	703.642	708.496	707.115	712.755	714.351
9	703.975	709.74	706.861	712.7	712.866
10	703.207	708.161	705.314	712.679	714.004
11	701.97	709.428	707.747	713.144	713.085
12	698.013	709.317	710.541	712.527	714.706
13	700.255	711.873	713.073	711.897	714.968
14	699.846	712.172	711.846	712.838	715.458
15	703.123	711.065	708.611	712.453	715.849
16	704.086	711.86	710.393	715.01	714.845
17	705.721	711.037	710.424	716.422	715.33
18	701.352	710.302	711.904	715.637	715.841
19	700.85	710.521	712.24	715.362	715.292
20	703.128	708.126	710.302	715.331	715.897
21	703.103	709.161	710.47	714.517	714.618
22	701.154	710.986	706.682	716.162	715.811
23	701.481	710.312	708.838	712.974	715.743
24	703.29	710.632	710.09	715.735	716.026
25	702.09	710.117	708.615	717.514	714.659
26	700.798	709.389	708.289	717.793	713.963
27	701.138	709.807	707.979	714.762	716.707
28	699.632	707.773	708.846	716.004	716.063
29	702.242	710.08	709.213	712.957	714.428
30	702.217	707.164	709.114	712.806	713.248
31	703.391	708.385	708.585	712.74	712.907
32	702.334	706.04	707.939	711.109	714.099
33	702.068	707.039	706.97	712.464	711.986
34	700.822	709.658	707.6	711.734	712.852
35	701.786	709.924	705.409	712.172	711.869
36	701.307	710.413	708.657	712.436	713.378
37	699.541	708.525	708.415	712.228	712.823
38	700.55	710.251	711.089	714.382	715.301
39	702.117	711.667	709.399	714.994	714.531
40	701.682	710.841	711.447	714.894	719.75
41	702.335	711.031	709.571	713.595	716.785
42	704.193	710.047	709.846	713.765	715.802
43	701.196	709.128	710.798	715.109	715.906
44	704.101	709.354	709.189	714.392	714.358
45	703.026	707.269	710.008	716.469	715.447
46	702.228	710.088	709.818	714.822	713.413
47	702.869	709.259	709.196	712.89	714.198
48	701.213	711.711	709.901	714.398	714.18
49	702.245	710.641	708.95	713.687	715.028
50	702.69	712.5	709.765	714.956	714.767
51	701.885	710.24	709.27	715.236	715.532
52	702.337	710.793	709.146	713.94	714.183
53	700.792	708.725	710.383	713.545	714.498
54	701.887	708.998	708.595	713.123	714.417
55	701.122	709.518	709.316	713.038	715.033
56	700.693	708.924	707.729	715.074	714.209
57	701.85	705.284	707.416	715.298	715.571
58	701.405	707.662	708.599	714.728	713.879
59	701.786	708.564	707.561	714.536	713.997
60	701.31	711.156	708.984	711.547	712.971
61	700.802	709.125	707.024	713.072	713.203
62	701.747	709.838	708.855	715.516	713.039
63	699.537	707.84	708.571	713.195	713.154
64	702.728	708.784	709.374	713.915	714.932
65	702.967	709.114	710.167	714.717	716.192
66	702.206	709.591	709.33	715.216	715.045
67	702.607	710.775	709.568	714.749	713.383
68	702.364	711.254	708.712	715.609	715.61
69	702.587	710.709	709.633	715.748	717.339
70	698.911	711.52	710.289	714.958	711.825
71	702.802	709.797	710.046	713.76	716.198
72	703	710.84	709.575	709.684	715.971
73	703.839	709.584	708.835	713.397	717.801
74	704.244	708.105	708.894	713.945	717.672
75	702.129	710.746	710.142	715.266	712.918
76	703.523	709.872	709.128	714.826	714.724
77	702.929	710.06	709.596	713.47	715.954
78	701.956	709.065	708.169	712.928	715.593
79	702.167	709.403	709.86	711.995	714.583
80	700.421	709.536	709.906	711.492	713.856
81	700.47	708.691	709.477	710.83	709.962
82	700.923	709.13	709.082	713.598	714.224
83	699.675	708.695	708.298	714.577	714.751
84	701.333	708.825	709.349	715.385	715.014
85	700.417	708.832	705.826	715.165	713.767
86	701.523	709.288	706.691	717.184	714.197
87	701.905	709.595	710.202	715.891	714.058
88	701.511	708.183	711.004	715.852	715.028
89	701.911	708.968	711.732	714.314	713.523
90	703.165	708.386	707.513	713.409	714.249
91	702.859	710.105	708.969	714.733	712.814
92	699.784	710.441	707.389	713.753	713.752
93	701.867	710.203	709.807	715.199	713.847
94	699.858	710.316	709.161	715.156	715.123
95	702.631	711.401	707.315	712.999	717.369
96	703.42	710.126	708.405	714.678	716.998
97	704.429	711.409	709.523	714.255	715.758
98	703.15	709.57	710.052	714.023	714.877
99	703.392	707.224	711.172	714.483	712.527
100	701.364	708.636	709.852	713.001	714.761
101	702.266	711.183	709.141	714.401	715.245
102	702.385	711.401	709.764	712.952	712.799
103	702.339	712.09	708.614	713.177	712.93
104	702.708	709.599	709.844	714.214	716.534
105	701.922	710.129	709.139	713.185	716.753
106	701.376	708.236	709.237	714.195	716.498
107	701.758	708.083	710.687	712.415	716.269
108	701.47	708.643	708.595	713.408	717.448
109	698.338	707.549	708.578	712.076	716.439
110	700.787	709.336	706.098	712.716	715.354
111	701.191	708.342	708.222	714.347	713.463
112	702.433	709.475	709.437	713.248	713.507
113	702.415	707.701	707.708	716.375	712.088
114	701.431	707.763	708.057	714.44	711.994
115	702.965	709.741	706.902	715.351	714.447
116	703.495	708.941	710.293	714.378	714.174
117	702.055	711.663	709.86	715.444	710.994
118	702.075	709.582	710.995	715.195	712.77
119	701.848	710.46	711.432	711.35	715.292
120	698.317	711.149	709.851	710.901	715.317
121	698.945	710.465	709.972	715.545	714.408
122	703.975	712.132	710.516	715.5	712.879
123	705.26	710.126	707.029	717.2	713.919
124	700.338	706.754	706.115	715.112	716.005
125	703.599	708.492	708.094	715.906	713.828
126	702.566	709.688	710.638	714.246	715.21
127	702.238	712.358	711.054	714.743	717.126
128	701.93	712.278	711.487	715.206	716.206
129	702.489	710.108	711.455	714.273	712.375
130	701.27	710.204	709.216	713.758	715.532
131	702.871	708.812	708.519	712.496	716.761
132	700.406	708.011	708.606	712.795	716.263
133	703.368	711.599	705.056	713.652	717.167
134	701.048	708.898	708.944	713.865	715.905
135	701.32	708.93	708.737	710.043	713.359
136	702.182	707.015	710.658	712.627	713.05
137	700.888	706.821	708.823	712.605	715.527
138	702.291	707.023	706.708	714.678	715.242
139	702.92	706.095	705.327	715.113	716.694
140	702.548	709.248	705.303	714.027	715.004
141	701.472	711.517	710.161	713.736	714.335
142	699.538	710.943	710.684	712.225	713.55
143	701.69	710.49	711.486	711.707	714.255
144	701.644	710.95	710.825	716.652	713.435
