# Overall Threshold 1: [ -7.09942716533071 7.09629105153677 ]
# Overall Threshold 2: [ -14.1972862737644 14.1941501599705 ]
VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	-1.34965	-2.31584	-2.33504	-2.30244	-2.32989
1	-0.990513	-0.00509884	0.844779	-0.227678	-3.16357
2	0.498004	-1.34788	1.40573	2.21674	3.71426
3	0.291452	1.1668	-1.29834	-0.127848	-0.419891
4	-0.593696	-0.896088	0.819407	0.198453	1.64279
5	0.517682	1.59776	-2.01285	-0.71403	-0.3919
6	3.28022	0.365853	1.27166	-0.615705	-0.628045
7	0.0708231	0.365091	-0.531349	-0.0420582	1.29263
8	0.330014	1.24247	-0.255197	-0.0590336	-1.48437
9	-0.764651	-1.57783	-1.54795	-0.021223	1.13403
10	-1.23676	1.26666	2.43304	0.462647	-0.916169
11	-3.95744	-0.110314	2.79394	-0.617312	1.61741
12	2.24006	2.55473	2.53397	-0.628312	0.267495
13	-0.409499	0.300871	-1.22776	0.943738	0.490056
14	3.2793	-1.10753	-3.23913	-0.383544	0.390187
15	0.964138	0.792218	1.78455	2.55411	-1.0034
16	1.63437	-0.82209	0.0322741	1.40992	0.485044
17	-4.37124	-0.732528	1.47449	-0.783013	0.506439
18	-0.496596	0.217372	0.339891	-0.278713	-0.546173
19	2.27395	-2.39393	-1.93732	-0.0281321	0.606501
20	-0.0252327	1.03442	0.170085	-0.815462	-1.28296
21	-1.94955	1.82493	-3.79143	1.64653	1.19558
22	0.32798	-0.675191	2.15654	-3.18907	-0.0719082
23	1.8092	0.324722	1.25064	2.75951	0.28684
24	-1.2005	-0.519164	-1.47292	1.78151	-1.36858
25	-1.29118	-0.726292	-0.326961	0.275397	-0.692764
26	0.340241	0.417095	-0.308495	-3.02544	2.74402
27	-1.50616	-2.03345	0.865146	1.23898	-0.646798
28	2.61135	2.30837	0.370402	-3.04374	-1.63117
29	-0.0242831	-2.91376	-0.0996208	-0.151847	-1.18257
30	1.17145	1.21603	-0.530717	-0.0670807	-0.336963
31	-1.05606	-2.34432	-0.64757	-1.63046	1.18722
32	-0.265355	1.00082	-0.96825	1.35396	-2.11141
