VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	113.629	114.029	114.428	114.487	114.733
1	113.644	114.064	114.456	114.526	114.753
2	113.598	114.042	114.421	114.561	114.742
3	113.637	114.047	114.403	114.535	114.733
4	113.601	114.001	114.407	114.557	114.765
5	113.592	114.02	114.383	114.517	114.748
6	113.597	114.012	114.435	114.507	114.742
7	113.603	114.024	114.437	114.488	114.748
8	113.638	113.988	114.377	114.458	114.704
9	113.603	114.003	114.363	114.477	114.746
10	113.603	113.981	114.369	114.422	114.685
11	113.587	113.992	114.413	114.45	114.698
12	113.63	114.023	114.454	114.423	114.716
13	113.616	114.022	114.466	114.443	114.74
14	113.657	114.094	114.517	114.476	114.726
15	113.599	114.031	114.443	114.495	114.739
16	113.704	114.054	114.492	114.581	114.709
17	113.637	114.037	114.447	114.517	114.731
18	113.694	114.081	114.48	114.5	114.714
19	113.651	114.031	114.446	114.474	114.739
20	113.685	114.044	114.446	114.452	114.705
21	113.651	113.986	114.409	114.469	114.761
22	113.67	114.032	114.451	114.447	114.802
23	113.661	114.052	114.405	114.464	114.763
24	113.657	114.099	114.439	114.498	114.734
25	113.65	114.026	114.408	114.586	114.76
26	113.602	114.081	114.426	114.502	114.767
27	113.63	114.039	114.43	114.539	114.771
28	113.572	114.058	114.435	114.499	114.737
29	113.611	113.988	114.42	114.503	114.721
30	113.56	114.037	114.422	114.513	114.714
31	113.62	113.984	114.37	114.446	114.677
32	113.575	113.991	114.418	114.466	114.687
33	113.637	113.947	114.393	114.429	114.678
34	113.608	113.988	114.428	114.432	114.688
35	113.59	113.972	114.438	114.462	114.68
36	113.544	114.014	114.42	114.451	114.676
37	113.709	113.999	114.431	114.447	114.721
38	113.601	114.05	114.436	114.482	114.747
39	113.671	114.033	114.455	114.495	114.815
40	113.617	114.076	114.416	114.528	114.724
41	113.657	114.049	114.419	114.464	114.772
42	113.64	114.025	114.439	114.499	114.806
43	113.678	114.085	114.441	114.532	114.772
44	113.713	114.023	114.48	114.544	114.744
45	113.643	114.04	114.472	114.512	114.724
46	113.687	114.03	114.46	114.466	114.73
47	113.592	114.084	114.436	114.463	114.753
48	113.657	114.034	114.42	114.464	114.747
49	113.638	114.109	114.445	114.509	114.719
50	113.657	114.027	114.459	114.507	114.756
51	113.624	114.062	114.44	114.506	114.707
52	113.639	114.002	114.455	114.482	114.729
53	113.601	114.029	114.444	114.45	114.699
54	113.634	114.026	114.435	114.45	114.716
55	113.576	113.971	114.373	114.486	114.733
56	113.624	114.009	114.384	114.5	114.739
57	113.588	113.977	114.419	114.528	114.739
58	113.623	113.994	114.387	114.535	114.727
59	113.607	113.986	114.421	114.48	114.713
60	113.632	114.02	114.396	114.444	114.685
61	113.58	114.038	114.405	114.47	114.701
62	113.613	113.997	114.416	114.42	114.666
63	113.592	114.053	114.449	114.476	114.716
64	113.656	114.022	114.473	114.464	114.749
65	113.618	114.059	114.465	114.485	114.749
66	113.659	113.998	114.438	114.45	114.758
67	113.618	114.046	114.44	114.505	114.754
68	113.655	114.068	114.411	114.501	114.742
69	113.658	114.06	114.442	114.534	114.74
70	113.676	114.038	114.45	114.549	114.721
71	113.634	114.062	114.438	114.468	114.742
72	113.66	114.02	114.452	114.438	114.753
73	113.614	114.046	114.412	114.505	114.771
74	113.683	114.058	114.444	114.53	114.78
75	113.688	114.021	114.435	114.543	114.758
76	113.655	114.043	114.425	114.515	114.765
77	113.678	114.055	114.425	114.489	114.732
78	113.624	114.056	114.461	114.443	114.73
79	113.62	114.007	114.441	114.416	114.714
80	113.605	114.031	114.462	114.449	114.734
81	113.632	113.979	114.454	114.479	114.733
82	113.543	114.01	114.417	114.428	114.724
83	113.621	113.983	114.431	114.451	114.705
84	113.569	113.995	114.399	114.52	114.702
85	113.627	114.009	114.379	114.555	114.665
86	113.582	113.989	114.39	114.537	114.704
87	113.631	114.006	114.438	114.509	114.729
88	113.554	114.012	114.444	114.475	114.699
89	113.619	114.032	114.452	114.437	114.722
90	113.638	114.078	114.45	114.46	114.697
91	113.674	114.05	114.398	114.446	114.766
92	113.632	114.069	114.414	114.497	114.681
93	113.631	114.005	114.374	114.458	114.728
94	113.64	114.073	114.446	114.511	114.736
95	113.667	114.027	114.424	114.517	114.769
96	113.64	114.078	114.476	114.515	114.799
97	113.68	114.013	114.427	114.497	114.811
98	113.649	114.078	114.433	114.497	114.736
99	113.661	113.964	114.447	114.488	114.752
100	113.662	114.02	114.464	114.504	114.703
101	113.691	114.013	114.462	114.485	114.738
102	113.626	114.086	114.434	114.487	114.678
103	113.633	114.059	114.45	114.492	114.78
104	113.641	114.076	114.452	114.45	114.7
105	113.623	114.039	114.458	114.505	114.788
106	113.667	114.03	114.447	114.491	114.74
107	113.587	114.018	114.433	114.467	114.786
108	113.614	113.958	114.434	114.45	114.79
109	113.573	114.015	114.387	114.474	114.749
110	113.621	113.974	114.408	114.476	114.739
111	113.555	114.017	114.401	114.492	114.653
112	113.598	113.996	114.393	114.512	114.655
113	113.574	114.011	114.383	114.471	114.639
114	113.614	114.004	114.38	114.502	114.678
115	113.619	113.997	114.424	114.445	114.702
116	113.666	114.076	114.437	114.521	114.744
117	113.647	114.014	114.451	114.438	114.711
118	113.635	114.037	114.459	114.467	114.755
