VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	2781.97	1408.11	3439.61	2178.2	5285.68
1	4861.79	2606.8	7520.82	9736.58	6196.04
2	2586.53	5507.77	11611.1	11390.9	7983.88
3	3583.03	5869.89	4070.51	8686.6	18218.5
4	4835.49	4045.13	7103.73	11903.2	25191.4
5	4817.99	6045.08	5411.07	5567.68	8308.95
6	4927.09	5811.94	4286.65	5778.8	7199.35
7	3107.76	3916.9	3407.41	5882.56	5810.87
8	5059.66	4377.34	3025.25	5495.29	5710.36
9	3269.98	3823.82	3885.87	4913.14	6983.79
10	4864.37	2697.37	2707.54	5942.76	5377.06
11	3048.84	2372.92	3709.19	5623.19	3495.98
12	3375.73	3540.57	3658.04	4002.17	5283.26
13	4004.1	4206.7	3282.97	4820.1	2985.43
14	3650.97	3917.93	2758.32	2882.99	2447.08
15	2812.2	3537.33	3057.75	2471.39	5677.72
16	2992.89	3818.28	3072.04	5030.81	4701.84
17	2847.58	2776.22	2432.55	2917.15	3055.54
18	4185.31	6528.81	2300.41	2908.62	3532.25
19	3862.8	3553.75	3828.42	4502.61	2385.51
20	4776.22	2412.63	4266.97	3505.95	2551.65
21	4135.32	3411.26	3380.04	3942.35	4522.91
22	4686.34	4052.45	3606.89	3899.97	2677.46
23	2694.04	3926.43	3233.42	2945.74	3252
24	3112.7	4162.29	2070.9	3942.93	4948.83
25	2781.02	2563.78	2485.09	2859.17	3275.91
26	2101.63	3541.19	4476.11	4056.26	6598.11
27	3219.94	3456.6	2298.87	5448.2	3436.64
28	2542.64	4540.42	3253.3	2580.87	3993.96
29	4062.94	3282.66	2261.56	3790.49	5324.59
30	5964.56	1645.72	4448.12	4740.41	4333.91
31	4921.85	2966.95	3018.8	3573.84	6455.01
32	2390.71	3618.71	3695.39	3163.65	3951.23
33	4123.95	2284.3	3257.19	3441.41	5338.55
34	2045.59	2724.96	5811.48	2097.59	2897.39
35	3374.07	2252.64	3614.05	2263.41	3390.85
36	4549	2583.92	2591.64	3727.68	3915
37	4154.38	2561.5	2185.16	2145.22	3148.04
38	2596.1	2842.47	3865.33	3350.85	3085
39	4015.65	3289.45	3350.23	5690.31	1546.14
40	3601.81	3231.64	2568.54	2075.94	2972.62
41	3368.4	4738.66	3754.55	2651.43	2147.28
42	4381.97	2825.43	2437.25	2684.16	2539.13
43	4381.65	2852.43	2463.91	2391.86	1798.73
44	2456.64	2451.82	3164.32	3688.1	2454.99
45	7405.86	2406.67	3229.58	3928.56	3068.14
46	3659.17	2280.65	3198.12	2084.91	3950
47	2486.54	2298.23	2383.95	2798.29	2496.08
48	2301.96	1739.6	3069.98	2135.69	2325.91
49	2924.95	2117.79	1941.97	2465.57	3159.49
50	3157.04	2548.08	2526.72	2320.94	4390.31
51	4826.59	1661.82	2069.4	4152.64	4719
52	2703.77	3295.7	3107.34	2623.82	4401.56
53	4222.76	2837.76	3637.91	2810.24	2664.88
54	5268.89	5496.32	1965.02	3524.89	6493.44
55	2874.05	2163.35	4881.79	2227.37	5980.2
56	3142.94	2282.53	3309.54	3194.76	3522.95
57	5165.74	3437.83	4896.74	4756.22	3066.34
58	5874.09	1987.04	4120.38	4400.15	5573.24
59	8599.11	7789.96	5172.46	3242.8	2218.98
60	2852.74	7575.9	3452.8	4759.54	2914.52
61	5575.65	4096.01	6570.16	4370.37	4184.1
62	5982.08	4781.65	8127.94	8036.39	8332.09
63	4984.08	2669.57	4880.03	6100.11	3909.08
64	7500.39	2577.59	4920.82	6413.9	2653.65
65	6990.96	15716.7	7069.53	11372.1	6882.93
66	5256.01	8407.38	12199.6	6335.6	8119.92
67	5881.01	8119.1	19064.2	7339.98	5603.6
68	2808.63	3076.45	10620.3	6277.16	8040.2
69	2906.77	3644.59	4564.74	3646.06	8551.58
70	3553.48	4627.63	3024.41	9061.01	6583.98
71	4164.48	11044	4424.5	6421.73	11406.6
72	3492.78	2493.85	3900.09	5767.58	5374.09
73	4066.67	6347.34	6362.15	5387.79	4969.14
74	3850.93	5008.2	5762.84	4667.96	4889.71
75	3685.3	2459.41	5247.32	2151.19	6179.45
76	3584.07	2234.05	3371.11	4829.58	3765.09
77	2617.24	2756.17	4666.6	3761.32	6195.2
78	3271.16	1986.74	3424.54	3374.13	2189.94
79	3369.8	6516.72	3136.21	5242.45	3044.46
80	3319.68	7607.6	4404.26	3472.72	3995.29
81	4739.42	2948.64	4459.95	3008.07	5139.69
82	8458.92	6081.65	4487.85	5243.87	3577.83
