VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	5.05567	4.65165	4.52156	5.04622	4.46083
1	4.59267	4.17901	4.56319	4.69677	4.57598
2	5.11263	4.21422	4.56951	5.18961	4.52592
3	4.92388	4.37633	4.78276	5.32086	4.3502
4	5.21374	4.6962	4.55567	5.25966	4.62903
5	4.87309	4.24611	4.67058	5.59209	4.28354
6	5.18996	4.86052	4.74922	5.61538	4.53373
7	4.82566	4.5791	4.57193	5.6186	4.40658
8	5.20025	4.35228	4.92123	5.57529	4.44892
9	4.73792	4.55353	4.68088	5.67754	4.28634
10	5.45921	4.3001	4.99815	5.59855	4.37085
11	4.57162	4.84563	4.86696	5.09025	4.53894
12	4.64895	4.26513	4.75416	5.46314	4.38996
13	4.26461	4.8816	4.77734	5.47768	4.46641
14	4.54447	4.03541	4.78348	5.25682	4.23818
15	4.29728	4.91695	4.86244	5.50021	4.33816
16	4.65131	4.62708	4.68844	4.93903	4.12761
17	4.0754	4.83995	4.86455	5.56783	4.44178
18	4.40488	4.84083	5.30021	5.09673	4.18487
19	4.46765	4.42824	5.11709	5.37969	3.99186
20	4.37794	4.96037	4.7749	5.38066	4.28024
21	4.38372	4.53865	4.7236	4.90033	3.93494
22	4.23	5.47069	4.75658	4.99741	4.42273
23	4.74825	4.80724	5.16044	4.71745	4.44687
24	4.50148	4.55527	4.73944	4.81805	4.17556
25	4.60529	4.13347	4.66919	4.92375	4.08907
26	4.52434	4.31343	5.09607	4.89536	4.82899
27	4.21929	4.76569	4.73255	4.95847	4.55171
28	4.15288	4.25435	5.13614	4.85768	4.40582
29	4.20762	4.60505	5.3305	4.82756	4.41196
30	4.22442	4.5585	4.49663	4.4216	4.46519
31	4.47096	4.77735	5.2059	4.63495	4.31353
32	4.33068	4.45577	5.37015	4.65685	4.26137
33	4.55259	4.37191	4.8498	4.38446	4.36562
34	4.57035	4.28414	4.92372	4.36818	4.55588
35	4.42523	4.46333	4.5825	4.55536	4.24537
36	4.65961	4.40516	4.67712	4.45718	4.21048
37	4.14243	4.70963	4.27232	4.77001	4.37921
38	4.31735	5.08184	4.73491	4.53041	4.96085
39	4.35718	4.63248	4.50734	4.49097	4.37166
40	4.05646	4.90018	4.94147	4.42292	4.27311
41	4.64859	4.1682	4.54835	4.46709	4.51977
42	4.24864	4.82516	5.09404	4.65237	4.62239
43	4.68755	4.5339	4.78045	4.53403	4.46809
44	4.94465	5.07704	4.58111	4.8211	4.88669
45	5.03806	4.43984	4.90393	4.20445	4.48851
46	4.45872	4.80829	4.3653	4.32334	4.81632
47	4.8034	4.08024	4.54497	4.367	4.41251
48	4.83007	4.88004	4.29353	4.3491	4.5538
