# Overall Threshold 1: [ -2.01561882583735 2.01562160789759 ]
# Overall Threshold 2: [ -4.03123904270482 4.03124182476506 ]
VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	1.6698	1.60021	1.2765	1.1399	1.52228
1	0.875145	0.58406	0.0424842	0.462382	0.739468
2	0.704043	0.205254	0.644788	0.295272	1.32882
3	0.482639	-0.46344	0.264485	0.207926	0.690599
4	0.634327	-0.861602	-0.282444	-0.179423	0.0674083
5	0.528461	-0.286949	-0.540989	0.0828342	-0.469306
6	0.289743	-0.640736	-1.52254	-0.229761	-0.17641
7	0.241256	-0.065587	-1.01657	0.0729791	-0.0139357
8	0.652737	-0.265044	-1.03683	0.649877	0.722213
9	0.752435	-0.237722	-1.06141	0.612818	0.375134
10	0.419902	-0.0594166	-1.37954	1.41445	-0.144836
11	0.299019	-0.106933	-1.19878	1.82268	-0.545179
12	0.57902	0.098534	-0.942409	0.302289	-0.845265
13	0.824178	0.172918	-0.31581	2.13799	-0.52343
14	1.22156	0.275268	0.0177156	1.85372	-0.251104
15	0.664713	0.120017	-0.532464	2.37253	-0.478587
16	0.849869	0.567355	-0.222134	1.86544	-0.158723
17	0.769472	0.150045	-0.229864	1.46466	-0.796918
18	0.890587	0.37904	-0.784327	2.43759	-0.683257
19	1.12221	0.377988	0.815311	0.68812	-0.403208
20	0.81971	0.385585	0.371836	2.94355	-0.351474
21	0.472727	0.702496	-0.0504962	1.91506	-0.629945
22	0.547395	0.407807	-0.145526	1.8914	-0.534359
23	-0.226586	0.723651	0.174469	1.19373	-0.264946
24	0.416406	0.0398476	-0.0533147	3.31833	0.0752965
25	-0.709045	1.62592	-0.0159378	2.71446	-0.127487
26	-0.0824512	1.89519	-0.154203	1.60627	-0.329052
27	0.17705	1.5551	0.0608361	1.96505	-0.0303324
28	0.619689	1.47202	-0.0169957	-0.0219467	0.175367
29	0.0547927	1.00853	0.195589	0.387122	0.880316
30	-0.401465	0.837192	0.301043	0.822932	0.456374
31	-0.800586	0.749348	0.0416208	0.531246	0.718001
32	-0.325458	0.475377	0.475151	0.532221	0.107959
33	-1.19013	0.527603	0.586235	0.295725	0.28147
34	-0.937501	-0.0358324	1.07771	-0.0835518	-0.126305
35	-1.25754	0.338753	1.2293	-0.389303	-0.324936
36	0.0774599	-0.305574	1.30071	-0.633598	0.12115
37	0.0724014	-0.406615	0.950211	-0.792471	0.0772061
38	-0.466075	-0.232781	1.45234	-0.864899	-0.0944345
39	-0.259698	-0.361017	0.789412	-0.56123	-0.172986
40	-0.279231	-0.0974355	0.790268	-0.898916	-0.0860569
41	0.27689	-0.149016	0.718048	-1.81947	-0.239216
42	0.288808	-0.509652	0.611756	-1.18954	0.231503
43	0.791855	-0.302059	-0.188237	-0.905461	-0.208528
44	-0.191845	-0.947516	0.261735	-2.08776	-0.0564459
45	0.433741	-0.247097	0.796497	-1.29141	0.26504
46	1.5947	-0.588598	0.23355	-0.543345	0.485845
47	0.491577	-0.866578	0.227321	-0.411385	-0.251355
48	-0.00255484	-1.27425	-0.538851	-0.952682	-0.707993
49	0.30831	-1.60011	-0.531232	-1.41367	-0.590812
50	0.43245	-0.741241	-0.883751	-1.36493	-0.0128768
51	-0.219781	-0.925589	-0.741211	-1.03746	0.344996
52	0.142913	-1.02459	-1.24432	-1.15855	0.485414
53	-0.122868	-1.29039	-1.26916	-1.37446	-0.30055
54	-0.477574	-1.11808	-1.1007	-1.16901	-0.470547
55	-0.906171	-1.19913	-1.00291	-1.41059	-0.622257
56	-0.943427	-1.35009	-1.35379	-1.50775	-0.626136
57	-1.15101	-1.58565	-0.655873	-1.50411	-0.739866
58	-1.18339	-1.28512	-0.150777	-1.20371	-0.260311
59	-1.13311	-1.12643	0.14009	-1.17872	0.229253
60	-0.867981	-0.929595	-0.230256	-1.19792	0.368993
61	-0.739202	-0.77096	-0.378377	-0.619899	-0.106617
62	-0.694014	-0.744026	-0.319258	-0.235259	-0.470926
63	-0.786897	0.0777308	-0.0580052	-0.0873032	-0.213671
64	-0.423585	-0.978042	0.136707	-0.0718033	-0.49682
65	-0.0662347	1.08407	0.790215	-0.119122	0.262606
66	0.470197	1.09315	0.00317049	0.183057	0.330115
67	-0.115113	1.43495	-0.080177	0.683375	-1.20132
68	-0.821495	0.890135	0.35537	0.73772	-0.578584
69	-0.846189	0.263106	0.595488	0.596245	-0.368262
70	0.762702	0.803692	-0.438932	-0.154397	0.590508
71	0.79717	-0.31946	-0.285449	0.485511	0.338283
72	-0.332906	-0.391164	0.16443	-0.284222	0.742602
73	-0.0528506	0.304805	0.62002	0.261101	-0.00557142
74	0.45366	0.972568	0.251742	-1.31473	0.0336621
75	0.198906	-0.506654	0.0971574	-0.411287	-0.519171
76	-0.348436	-0.376855	-0.344006	-0.574586	-0.264687
77	-0.255106	-0.861787	-0.105059	0.187452	0.837269
78	-0.424142	-1.01236	-0.104593	-0.591248	1.13153
79	-0.526639	-0.795334	-0.484246	-1.30133	0.695208
80	-0.600483	-0.905104	-0.452582	-1.27484	0.411279
81	-0.749495	-1.25157	-0.601126	-0.412077	-0.338084
82	-1.04646	-1.47738	-0.296281	-0.871165	0.059709
83	-0.958057	-2.0328	-0.53263	-1.45168	-0.280511
84	-1.36984	-2.20033	0.627849	-1.51586	0.0628279
85	-1.03359	-1.93143	0.567124	-1.50762	0.233716
86	-1.30418	-1.50946	0.787116	-1.48319	0.126479
87	-1.286	-1.6895	0.262522	-0.971108	0.284144
88	-1.3161	-1.47068	-0.128801	-0.333279	0.785489
89	-0.814895	-0.855166	-0.0659755	-0.384636	0.632131
90	-0.350061	-0.574093	-0.0238798	0.372533	0.701418
91	0.295227	-0.00251044	-0.278673	0.0378164	1.08165
92	-0.322827	-0.0352176	-0.603107	-0.0869835	-0.921241
93	0.411889	-0.195027	-0.0261211	-0.790318	1.25336
94	0.371711	0.252699	0.0563929	-0.423581	0.868796
95	0.988437	0.510573	-0.0334211	0.462064	0.993014
96	0.625574	0.418951	0.110964	0.339476	1.31797
97	0.536294	-0.172233	-0.0195717	0.0716771	1.28363
98	0.0733997	0.322862	-0.185454	-0.629212	1.13514
99	0.886179	0.363615	-0.435054	-0.0139062	1.3213
100	0.766956	0.524089	-0.135111	-0.368918	1.22425
101	1.28539	0.240827	-0.373576	-0.268967	0.707607
102	0.304211	0.723854	-0.222735	-0.315531	1.28474
103	-0.14049	-0.027242	-0.433132	-0.822254	1.35537
104	-0.426129	0.00222478	-0.280753	-1.09355	0.862631
105	-0.202021	-0.331725	0.522309	-1.1471	-0.366527
106	-0.306783	-0.412598	0.410799	-0.763473	-0.094668
107	-0.273824	-0.617638	0.511075	-0.738958	-0.288635
108	-0.622944	-0.771013	0.765875	-0.202059	-0.947
109	-0.58661	-0.225337	0.0128946	-0.201664	-2.18287
110	-1.005	-0.269586	1.3706	-0.0421092	-1.69861
111	-1.26207	-0.354226	1.06654	-0.214152	-1.27405
112	-1.01754	-0.56142	0.889527	-0.652487	-0.564506
113	-1.10875	-0.677558	1.26748	-0.812571	-0.990528
114	-0.798207	0.358349	1.0026	-0.62744	-0.890977
115	-0.809331	0.278488	1.21357	-0.169928	-0.772098
116	0.103333	0.404207	0.378792	0.0707752	-1.51273
117	0.434873	0.433732	1.77244	0.949458	-0.624809
118	0.752857	0.419833	1.38005	0.244675	-0.712034
119	0.483512	0.700706	1.09187	0.229716	-0.646737
120	0.0555649	0.389871	1.19039	0.334275	-0.102807
121	0.838637	0.899666	1.82412	0.0379722	-0.869649
122	-0.394748	-0.598196	0.499972	0.42693	-1.07017
123	0.312813	0.931131	0.711063	0.0835346	-0.809176
124	1.61537	0.632282	1.16469	-0.229719	-0.311478
125	1.31894	1.27545	0.180239	-0.156308	-0.185024
126	1.43363	0.597056	-0.0788144	-0.0800172	0.0170943
127	1.43828	0.587217	-0.494876	-0.309794	-0.244195
128	0.0832867	0.803068	-0.490585	-0.16927	0.397018
129	-0.455815	1.11873	-1.1057	-0.38261	0.370391
130	-0.372767	0.839595	-2.10972	-0.697439	0.627209
131	-0.527732	-0.109428	-3.09467	-0.6547	0.337298
132	-0.0150612	0.308688	-2.29916	-0.837651	-0.15572
133	-0.731413	0.395892	-2.3592	-0.377809	-0.0502434
134	-0.484075	0.574779	-1.37402	-0.289318	-0.574118
135	-0.207489	0.37568	-0.838735	-0.182932	-0.500146
136	0.127105	0.793206	-0.321855	-0.109068	-0.431168
137	-0.103099	-0.241184	-0.259792	-0.302857	0.340488
138	-0.849283	-0.40558	0.128771	-0.0952411	0.118332
139	-0.464322	-0.369416	-0.321692	-0.030913	0.188234
140	-0.822463	-0.0942643	-0.462466	-0.158486	0.430362
141	-0.412291	0.0847969	-0.0747467	0.448383	0.947312
142	0.0966548	0.455461	0.725732	0.179916	1.16852
143	0.43268	0.167219	0.00308941	0.986517	0.616282
144	0.723559	0.720088	0.727776	0.556101	0.69981
145	0.876166	0.617783	0.548389	-0.208308	0.226178
146	-0.0292575	0.117845	0.50028	1.53748	0.356119
147	-0.347978	-0.970438	0.277036	1.02034	0.454039
148	0.298504	0.469865	0.000403055	1.7996	0.547292
149	0.568829	0.842898	-0.179083	1.70966	0.540163
150	1.95939	1.00151	0.792094	1.32662	-0.147275
151	1.32297	0.0310464	0.250566	0.868477	0.00702648
152	0.554742	0.220213	0.216941	1.55083	-0.0174504
153	0.357938	0.270592	0.734485	1.11598	-0.388873
154	-0.136651	0.384086	0.0126744	1.35538	-0.514404
155	0.277419	0.633732	0.747382	0.644968	-0.312751
156	-0.0360042	0.415277	-0.998427	0.557937	-0.565387
157	0.07175	0.847838	-1.24898	0.851344	-0.904646
158	-0.260573	0.758185	-1.35615	-0.226429	-0.394857
159	-0.330254	0.149827	-0.883633	-0.451137	-0.106263
160	-0.0558552	0.428619	0.00516174	0.0897753	-0.11073
161	-0.459107	0.903301	0.925516	0.0955841	0.170688
162	-0.397644	1.02552	0.93711	-0.0954211	-0.268135
163	-0.235624	0.935295	1.16499	0.0667941	-0.0308653
164	-0.188607	0.342166	0.1975	-0.734263	-0.316885
165	0.341825	1.08379	0.0760795	-1.04481	0.105845
