VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	114.997	116.239	116.421	116.513	116.742
1	114.939	116.211	116.467	116.522	116.773
2	114.96	116.266	116.468	116.508	116.78
3	114.926	116.207	116.454	116.516	116.732
4	114.935	116.237	116.52	116.455	116.746
5	114.89	116.214	116.395	116.507	116.714
6	114.925	116.22	116.437	116.482	116.645
7	114.957	116.218	116.362	116.463	116.748
8	114.999	116.177	116.397	116.499	116.692
9	114.95	116.218	116.358	116.518	116.731
10	114.976	116.172	116.357	116.531	116.655
11	115.024	116.231	116.477	116.489	116.745
12	114.985	116.172	116.458	116.518	116.725
13	115.009	116.272	116.43	116.531	116.808
14	115.041	116.235	116.423	116.451	116.769
15	114.999	116.247	116.393	116.521	116.794
16	115.03	116.29	116.405	116.458	116.758
17	114.993	116.256	116.382	116.506	116.765
18	115.058	116.302	116.503	116.49	116.791
19	115.042	116.267	116.468	116.542	116.738
20	115.014	116.332	116.43	116.484	116.761
21	115.007	116.252	116.458	116.48	116.746
22	114.973	116.281	116.433	116.55	116.745
23	115.061	116.302	116.49	116.56	116.793
24	115.08	116.261	116.435	116.602	116.767
25	115.045	116.265	116.472	116.575	116.744
26	115.008	116.229	116.401	116.568	116.704
27	115.025	116.272	116.42	116.535	116.761
28	115.026	116.215	116.372	116.463	116.754
29	114.974	116.173	116.374	116.502	116.794
30	114.943	116.238	116.371	116.47	116.738
31	114.959	116.151	116.39	116.447	116.742
32	114.929	116.213	116.405	116.507	116.708
33	114.937	116.145	116.403	116.451	116.681
34	114.885	116.221	116.474	116.482	116.653
35	114.911	116.108	116.404	116.432	116.702
36	114.937	116.227	116.432	116.412	116.64
37	114.958	116.164	116.384	116.493	116.695
38	114.996	116.265	116.429	116.484	116.742
39	114.963	116.279	116.423	116.567	116.763
40	115.027	116.329	116.445	116.553	116.798
41	115.043	116.262	116.404	116.478	116.791
42	115.009	116.275	116.431	116.508	116.762
43	115.008	116.294	116.489	116.515	116.765
44	114.958	116.305	116.433	116.533	116.823
45	115.106	116.33	116.468	116.557	116.808
46	115.093	116.266	116.43	116.554	116.842
47	115.078	116.249	116.432	116.578	116.781
48	115.05	116.248	116.414	116.506	116.724
49	115.125	116.275	116.448	116.574	116.686
50	115.039	116.259	116.455	116.568	116.757
51	115.054	116.269	116.435	116.503	116.736
52	115.011	116.203	116.396	116.526	116.776
53	114.998	116.263	116.42	116.514	116.748
54	114.982	116.227	116.411	116.49	116.72
55	114.959	116.236	116.417	116.448	116.694
56	114.931	116.169	116.391	116.449	116.681
57	114.903	116.164	116.46	116.487	116.667
58	114.922	116.163	116.444	116.463	116.731
59	114.896	116.14	116.419	116.458	116.774
60	114.919	116.173	116.348	116.427	116.762
61	114.883	116.188	116.373	116.477	116.726
62	114.903	116.204	116.359	116.459	116.678
63	114.918	116.216	116.406	116.459	116.708
64	115.016	116.308	116.42	116.512	116.769
65	115.027	116.303	116.442	116.507	116.765
66	115.075	116.27	116.416	116.57	116.769
67	115.068	116.303	116.437	116.604	116.775
68	115.026	116.268	116.416	116.547	116.719
69	115.038	116.271	116.464	116.533	116.745
70	115.006	116.285	116.563	116.539	116.73
71	115.119	116.265	116.459	116.528	116.745
72	115.069	116.28	116.464	116.511	116.769
73	115.053	116.236	116.437	116.517	116.785
74	115.014	116.276	116.394	116.52	116.782
75	115.055	116.294	116.437	116.503	116.805
76	115.056	116.336	116.407	116.51	116.788
77	115.017	116.254	116.444	116.593	116.818
78	114.986	116.225	116.395	116.529	116.741
