VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	113.842	114.813	114.901	114.794	115.319
1	113.781	114.779	114.911	114.844	115.332
2	113.788	114.821	115.017	114.845	115.322
3	113.746	114.716	114.96	114.858	115.3
4	113.772	114.761	115.073	114.785	115.308
5	113.706	114.706	114.911	114.809	115.265
6	113.756	114.695	114.985	114.751	115.164
7	113.78	114.727	114.853	114.685	115.295
8	113.826	114.648	114.926	114.738	115.2
9	113.768	114.711	114.863	114.79	115.297
10	113.817	114.666	114.874	114.786	115.166
11	113.844	114.733	114.977	114.838	115.291
12	113.813	114.671	114.987	114.87	115.258
13	113.871	114.767	114.956	114.819	115.314
14	113.935	114.745	114.933	114.855	115.301
15	113.858	114.775	114.92	114.849	115.327
16	113.93	114.801	114.928	114.9	115.301
17	113.883	114.757	114.915	114.85	115.313
18	113.974	114.836	114.99	114.923	115.36
19	113.953	114.799	114.986	114.98	115.256
20	113.913	114.875	114.987	114.89	115.323
21	113.93	114.776	114.995	114.974	115.277
22	113.876	114.779	114.988	115.109	115.295
23	113.962	114.824	115.013	115.16	115.333
24	113.997	114.824	115	115.132	115.321
25	113.929	114.804	115.001	115.142	115.304
26	113.915	114.752	114.96	115.098	115.238
27	113.912	114.84	114.948	115.128	115.332
28	113.925	114.795	114.89	115.039	115.296
29	113.848	114.738	114.873	115.04	115.352
30	113.838	114.834	114.857	115.024	115.294
31	113.834	114.735	114.918	114.964	115.313
32	113.81	114.818	114.916	115.037	115.275
33	113.822	114.725	114.907	114.954	115.274
34	113.772	114.817	114.959	114.989	115.214
35	113.788	114.674	114.904	114.937	115.316
36	113.814	114.816	114.941	114.873	115.177
37	113.853	114.724	114.894	114.947	115.291
38	113.894	114.811	114.9	114.966	115.304
39	113.836	114.859	114.969	115.028	115.364
40	113.928	114.904	114.946	115.018	115.394
41	113.954	114.854	114.943	114.918	115.384
42	113.926	114.831	114.923	114.924	115.385
43	113.928	114.864	115.006	114.956	115.372
44	113.878	114.857	114.939	114.96	115.441
45	114.004	114.914	114.977	114.963	115.427
46	114.008	114.807	114.978	114.961	115.459
47	113.999	114.811	114.962	115.013	115.409
48	113.946	114.8	114.948	114.937	115.365
49	114.046	114.835	114.952	114.959	115.311
50	113.954	114.812	115.007	114.997	115.336
51	113.961	114.837	114.975	114.914	115.361
52	113.915	114.716	114.929	114.946	115.395
53	113.884	114.821	114.94	114.906	115.361
54	113.894	114.76	114.925	114.912	115.356
55	113.851	114.813	114.959	114.849	115.29
56	113.837	114.695	114.912	114.885	115.31
57	113.789	114.717	114.968	114.882	115.245
58	113.81	114.722	114.952	114.882	115.338
59	113.769	114.69	114.933	114.882	115.368
60	113.814	114.755	114.871	114.837	115.374
61	113.774	114.733	114.902	114.917	115.326
62	113.801	114.794	114.888	114.871	115.262
63	113.787	114.797	114.929	114.905	115.324
64	113.9	114.88	114.97	114.952	115.344
65	113.919	114.894	114.976	114.966	115.374
66	113.976	114.89	114.976	115.024	115.35
67	113.981	114.918	115.013	115.083	115.409
68	113.944	114.895	114.97	114.981	115.285
69	113.963	114.879	115.043	115.004	115.33
70	113.9	114.899	115.113	115.003	115.317
71	114.062	114.873	115.05	114.98	115.316
72	113.997	114.926	115.036	115	115.348
73	114.001	114.844	115.027	114.97	115.365
74	113.916	114.851	114.955	114.985	115.367
75	113.985	114.908	115.058	114.954	115.358
76	113.985	114.939	114.974	114.983	115.357
77	113.942	114.882	115.047	115.038	115.405
78	113.912	114.796	114.966	115.004	115.286
79	113.894	114.829	115.019	115.048	115.302
80	113.918	114.806	114.975	114.979	115.309
81	113.865	114.79	114.956	114.954	115.308
82	113.848	114.754	114.914	114.888	115.249
83	113.831	114.721	114.983	114.889	115.206
84	113.84	114.739	115.002	114.851	115.202
85	113.812	114.725	115.015	114.867	115.235
86	113.845	114.741	114.96	114.881	115.182
87	113.844	114.762	114.969	114.868	115.2
88	113.795	114.732	114.88	114.98	115.178
89	113.891	114.841	114.929	114.94	115.147
90	113.913	114.832	114.881	114.954	115.22
91	113.963	114.896	114.994	114.993	115.23
92	113.971	114.838	114.927	115.077	115.313
93	113.952	114.929	114.957	115.017	115.177
94	113.926	114.868	114.922	114.975	115.323
95	113.941	114.925	114.99	115.023	115.358
96	113.987	114.886	114.982	115.062	115.442
97	113.976	114.909	115.018	115.061	115.517
98	114.013	114.806	114.943	115.012	115.503
99	113.968	114.845	114.973	114.978	115.387
100	113.985	114.872	114.958	114.974	115.399
101	113.982	114.901	114.983	115.054	115.484
102	113.966	114.92	114.906	115.001	115.415
103	114.019	114.897	114.852	115.026	115.421
104	113.978	114.888	114.876	114.933	115.422
105	113.971	114.822	114.897	114.952	115.439
106	113.926	114.776	114.894	114.958	115.424
107	113.957	114.815	114.869	114.914	115.326
108	113.89	114.783	114.893	114.928	115.335
109	113.894	114.834	114.952	114.949	115.265
110	113.842	114.768	114.862	114.991	115.294
111	113.88	114.732	114.846	114.951	115.292
112	113.883	114.721	114.897	114.907	115.307
113	113.85	114.728	114.896	114.965	115.268
114	113.865	114.786	115.014	114.896	115.279
115	113.826	114.779	115.069	114.985	115.335
116	113.911	114.875	115	114.922	115.375
117	113.835	114.856	115.041	115.019	115.361
118	113.964	114.903	115.085	114.983	115.423
119	113.87	114.863	115.064	114.995	115.325
120	113.92	114.854	115.035	115.009	115.291
121	113.887	114.883	115.116	115.018	115.355
122	114.033	114.896	115.121	115.071	115.338
123	113.945	114.859	115.064	115.027	115.328
124	113.963	114.843	115.07	115.056	115.318
125	113.948	114.879	115.113	114.984	115.36
126	113.944	114.914	115.091	114.962	115.349
127	113.966	114.872	115.091	114.985	115.313
128	114.018	114.884	115.024	115.001	115.434
129	113.971	114.976	115.056	114.993	115.379
130	113.89	114.882	115.028	114.972	115.385
131	113.905	114.889	115.019	114.956	115.298
132	113.897	114.767	114.981	114.939	115.379
133	113.872	114.731	114.885	114.98	115.252
134	113.85	114.81	114.868	114.982	115.279
135	113.84	114.825	114.879	114.963	115.263
136	113.877	114.832	114.915	114.964	115.296
137	113.865	114.785	114.933	114.945	115.304
138	113.904	114.788	114.917	114.949	115.262
139	113.876	114.763	114.934	114.913	115.303
140	113.863	114.758	114.96	114.912	115.345
141	113.883	114.787	114.94	114.883	115.411
142	113.893	114.845	114.931	114.896	115.391
143	113.976	114.908	115.052	114.858	115.464
144	113.977	114.919	115.054	114.877	115.387
145	114.032	114.867	115.018	114.881	115.443
146	113.976	114.951	115.006	114.876	115.47
147	113.913	114.887	115.031	114.998	115.347
148	113.917	114.835	115.014	114.994	115.418
149	114.004	114.857	115.068	114.941	115.43
150	114.026	114.847	115.014	115.02	115.425
151	113.985	114.808	114.977	115.131	115.434
152	113.98	114.795	115.031	114.968	115.316
153	113.992	114.839	115.016	115.093	115.393
154	114	114.831	115.202	115.063	115.36
155	113.981	114.862	115.063	115.034	115.37
156	113.98	114.818	115.089	115.069	115.352
157	113.937	114.833	114.942	115.007	115.326
158	113.884	114.8	114.975	115.047	115.368
159	113.946	114.722	114.861	114.911	115.365
160	113.884	114.767	114.909	114.929	115.355
161	113.896	114.742	114.988	114.959	115.362
162	113.903	114.723	115.011	114.966	115.312
163	113.879	114.798	115.017	114.966	115.333
164	113.899	114.764	114.959	114.922	115.274
165	113.843	114.78	114.999	114.933	115.343
