VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	3.3216	3.18133	3.544	3.77781	2.94192
1	3.78189	2.9545	3.46557	3.75678	3.47037
2	3.34883	3.00927	3.03265	3.72118	2.8381
3	3.63488	3.75525	3.37798	3.5639	3.23638
4	3.59091	3.37667	3.30268	3.69612	2.45846
5	3.74636	3.36253	3.75323	3.53981	2.91413
6	3.40495	3.57656	3.57282	3.68959	3.51065
7	3.42856	3.40064	3.63076	3.54784	3.14356
8	3.31866	3.56048	3.5965	3.66821	3.4522
9	3.45342	3.53927	3.9472	3.64457	3.23725
10	3.35875	3.62612	3.80554	3.60303	3.72898
11	3.70307	3.44204	3.21274	3.82345	3.11724
12	3.46429	3.67648	3.78624	3.47692	3.25995
13	3.41349	3.20579	3.89204	3.52458	2.73941
14	3.35087	3.28246	3.58848	3.83209	3.26175
15	3.46069	3.20248	3.85867	3.41675	2.83444
16	3.45958	3.38077	3.73436	3.76232	3.06745
17	3.19665	3.44249	3.60094	3.44228	3.12017
18	3.40493	3.42332	3.20672	3.71816	3.21118
19	3.56584	3.37508	3.2837	3.54353	3.01348
20	3.63126	3.32281	3.61872	3.40338	3.12741
21	3.34251	3.3763	3.51194	3.58705	3.30421
22	3.1369	3.24998	3.66018	3.3926	3.2431
23	2.83825	3.17078	3.08593	3.62658	2.77354
24	3.4094	2.99606	3.35746	3.45237	3.11863
25	3.52502	3.26563	3.81278	4.14755	2.85613
26	3.25191	3.71131	3.12734	3.62569	3.26838
27	3.26022	3.75401	3.4745	3.5037	3.25016
28	3.20416	3.52455	3.65589	3.64844	3.3425
29	3.36301	3.63854	3.32042	3.15587	3.28954
30	3.15039	3.42812	3.46901	3.32047	3.34111
31	3.00788	3.71037	3.61189	3.43585	2.9833
32	3.00541	3.37117	3.42299	3.24014	3.30376
33	3.49062	3.344	3.6469	3.38995	3.25989
34	3.37667	3.28623	3.65058	3.20631	3.93394
35	3.76221	3.39907	3.16149	3.47202	3.02619
36	3.22091	3.47419	3.47064	3.38495	3.36881
37	3.1359	3.6424	3.45824	3.13046	3.06586
38	3.67447	2.72932	3.32047	3.03529	3.18781
39	2.91882	3.2067	3.16245	2.91838	2.62024
40	3.08131	2.95213	3.1482	2.72956	2.71454
41	3.40497	2.95678	3.61291	3.16542	3.26411
42	3.35217	3.25483	3.10496	3.31196	3.27408
43	3.26076	3.33731	3.326	2.63298	3.44497
44	3.09956	3.19243	3.72409	3.63188	3.43044
45	3.15463	3.47684	3.37517	3.60601	3.3284
46	3.27967	3.30447	3.23352	3.09792	3.15138
47	3.60716	3.16996	3.0533	3.02328	2.84578
48	3.28153	3.39318	3.18001	3.65497	3.00636
49	2.96344	3.05885	3.25546	2.93194	3.10147
50	3.23266	3.31991	3.2485	3.33636	2.88555
51	3.25661	3.33167	3.38271	3.34619	2.8971
52	3.11177	3.76582	3.52707	3.35619	3.08842
53	3.37226	3.33551	3.29844	3.19699	3.4756
54	3.00726	3.21262	3.61999	3.39582	3.00475
55	3.20776	3.43879	3.3026	3.67506	2.92899
56	3.45936	3.44762	3.70644	3.56577	3.11535
57	3.71357	3.63976	3.32102	3.21961	3.51386
58	3.58403	3.5064	3.33229	3.58165	2.97513
59	3.34543	3.70204	3.27708	3.36505	3.06773
60	3.33241	3.33316	3.62589	3.62902	2.80625
61	3.49515	3.45778	3.32626	3.25283	3.7125
62	3.33409	3.3277	3.3269	3.51681	2.93617
63	3.7273	3.39514	3.15117	3.01639	3.39812
64	3.13936	3.00647	3.29836	3.11478	2.86214
65	3.14146	3.1906	3.09855	3.24001	3.41179
66	3.23117	3.46364	3.64349	2.37266	2.85039
67	2.1492	3.18395	3.02388	3.32214	3.57741
68	2.78774	3.55045	2.89536	3.49513	3.01552
69	3.22061	3.67097	3.66582	3.43512	3.38759
70	3.19159	3.49694	3.09773	3.5144	3.45512
71	3.55388	3.23772	3.02548	3.08551	3.82782
72	3.5937	3.40443	3.40435	2.96489	2.92885
73	3.3089	3.5695	3.47781	2.66974	2.78389
74	3.17186	3.38556	3.76632	3.25903	3.18379
75	3.50403	3.26873	3.15744	2.81653	2.79974
76	3.11162	3.22039	3.19372	3.08853	2.33925
77	2.88644	2.79913	3.27648	3.4937	3.42649
78	2.53035	3.30263	3.08905	2.45508	3.53127
79	3.48323	3.27303	3.39672	3.07852	3.16829
80	2.66133	3.31971	2.90243	3.26378	3.52042
