VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	4098.69	2593.25	5857.93	6731.88	2036.96
1	3580.26	4377.52	8444.13	6474.33	8347.83
2	4992.19	6882.41	5370.11	9426.3	6603.34
3	5725.3	5588.41	10539.1	12017.4	6761.41
4	4012.97	7496.89	12556.4	11923	4647.52
5	11915.2	9005.85	11414.2	6966.32	4772.98
6	7076.59	6184.01	9273.56	6375.47	5499.57
7	4892.46	4433.48	4719.33	6583.68	3707.39
8	3431.73	4041.3	3501.72	4325.01	3678.08
9	5852.62	4566.35	5677.37	6780.59	4548.26
10	3464.6	2531.97	8305.25	3245.28	3667.67
11	5688.58	4671.42	4960.12	3885.56	3419.04
12	3798.09	4810.7	4643.53	4070.88	2900.21
13	4604.74	2565.22	3512.09	4777.59	2621.24
14	2200.04	3858.18	3766.59	2490.74	4048.08
15	3673.88	2976.47	3485.73	3095.23	4227.63
16	4863.54	3781.04	3488.9	4057.52	2030.08
17	4020.03	3735.25	3226.49	3248.47	2768.45
18	5277.72	3331.58	3213.22	4482.34	4199.49
19	6464.15	3763.01	3076.12	2778.3	1623.44
20	3343.42	2252.07	2923.84	3792.04	1570.57
21	3120.86	1998.38	3814.79	2096.37	2706.33
22	4499.84	2225.55	4531.15	3477.63	2589.33
23	2242.59	4357.04	3462.29	4428.6	3426.34
24	5716.08	3621.28	3700.48	3412.14	3168.59
25	3088.98	3731.6	2734.62	2491.57	3828.72
26	3364.75	2805.7	4914.48	3493.64	4225.03
27	3596.9	2998.37	4138.18	3483.48	2800.35
28	2960.74	3849.09	5218.81	3114.13	2067.67
29	3720.3	2946.93	2533.9	2408.95	4685.4
30	5242.12	3515.37	3344.05	3289.07	1598.54
31	7977.29	2736.43	3473.03	2375.79	2193.98
32	4964.97	6516.94	3500.8	3123.4	2051.39
33	5806.07	2193.55	3363.63	4691.01	2144.96
34	7252.96	6752.59	2942.3	3126.82	4328.84
35	3339.14	3517.65	7001.32	3123.25	5175.98
36	5670.26	3131.54	3963.37	2228.6	2320.34
37	4443.15	4634.38	2802.68	4507.3	5905.87
38	5086.14	5113.88	3453.21	1843	1858.06
39	3155.79	3782.33	3367.82	3999.71	4618.71
40	2553.58	5998.26	5308.69	2927.3	4461.79
41	4129.5	4332.6	3205.52	2771.08	2843.42
42	4446.2	2587.26	6064.42	2630.18	3067.67
43	2353.24	2459.73	2155.04	7373.51	3948.22
44	4309.92	2329.34	2197.1	3095.57	3750.28
45	3108.19	2873.63	3965.74	2089.63	3362.83
46	2746.81	2374.55	2331.06	1988.95	5389.34
47	2719.04	3954.54	2051.3	5609.3	2422.49
48	3800.48	3321.47	1454.52	2356.35	2486.72
49	4641.68	2335.16	3418.06	1971.27	6506.38
50	1582.66	3348.8	2086.31	5372.38	2124.6
51	2856.56	2873.46	1725.41	2330.48	5114.24
52	4125.17	2294.98	2708.75	4290.91	2275.94
53	4176.61	2889.66	3612.34	4334.06	3507.52
54	3649.41	2491.21	3295.2	2264.94	1457.48
55	2551.46	4551.72	2812.19	2109.37	2060.89
56	2449.66	2263.04	2164.84	2215.35	1647.99
57	4314.32	2782.37	2179.44	1965.39	2135.15
58	2227.16	2370.69	4469.38	2141.81	3387.03
59	2467.81	3858.8	2976.84	1617.43	2150.74
60	2915.75	2472.03	3461.37	4039.06	2808.79
61	3442.43	2273.69	3412.82	2408.05	2449.32
62	2338.35	2515.76	3478.88	3182.67	2469.75
63	4446.92	1710.11	2880.11	2386.51	1865.6
64	3322.07	1888.88	4340.28	3042.14	2159.89
65	3977	4676.17	4547.39	3313.94	2016.68
66	2845.98	3232.01	3129.03	3368.05	2886.51
67	3212.61	3168.31	2769.66	3905.95	1473.86
68	3113.54	2262.34	3791.52	3216.81	1709.74
69	4899.38	3316.82	3153.44	3989.6	6504.7
70	4460.96	3783.83	2827.58	5105.27	2629.07
71	3113.47	3836.48	3089.79	4650.74	2650.32
72	4091.09	2874.65	4281.18	2294.2	1912.77
73	3616.51	2829.76	2629.93	2285.23	1648.21
74	2519.23	1994.54	2863	3420.22	3578.34
75	3084.22	2625.34	2832.48	2658.05	2349.92
76	2652.56	2552.53	3817.8	2942.1	3061.82
77	3969.56	3057.27	3298.48	2673.48	2481.59
78	2220.92	4186.28	1436.61	2629.45	2510.29
79	4782.58	3593.52	2329.71	3895.76	5145.11
80	2428.04	1924.48	3887.88	2331.47	4401.23
81	3286.36	3073.16	3427.04	2003.38	4330.58
82	2882.46	3937.65	3876.46	2468.74	1901.12
