VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	4.76886	4.49783	4.48375	4.66133	4.40841
1	4.68308	3.98255	4.72743	4.44651	4.21731
2	4.88513	3.91702	4.21438	4.81692	4.24325
3	4.83327	4.27155	4.45124	4.86899	4.14118
4	5.0308	4.43496	4.22765	4.92125	4.4422
5	4.81777	4.18354	4.42048	5.21105	4.08546
6	5.00624	4.62351	4.49323	5.24949	4.4297
7	4.75482	4.31482	4.29978	5.2419	3.99912
8	5.05071	4.51888	4.62084	5.16794	4.30422
9	4.95739	4.36024	4.42945	5.24684	4.05716
10	5.12655	4.08833	4.7081	5.11295	4.68106
11	4.73326	4.46179	4.44049	4.77785	4.2548
12	4.58905	4.30532	4.44752	5.09473	4.15959
13	4.1019	4.51265	4.40164	5.04328	4.2823
14	4.42543	3.81369	4.37857	4.91734	3.99628
15	4.4576	4.63561	4.5309	4.98706	3.97486
16	4.36104	4.27761	4.52087	4.62891	3.87866
17	4.11576	4.59374	4.54933	5.1023	4.19531
18	4.21404	4.60769	5.13091	4.64479	3.90474
19	4.26146	4.12237	4.72758	4.85883	3.85921
20	4.31362	4.64763	4.51844	4.89279	4.05304
21	4.1136	4.36453	4.29101	4.61662	3.67725
22	4.01861	5.10801	4.36398	4.69385	4.20143
23	4.57635	4.59159	4.70007	4.47649	4.08267
24	4.25562	4.3354	4.39894	4.65183	3.96615
25	4.69417	4.16016	4.30955	4.72391	3.7393
26	4.20525	4.33092	4.63778	4.93734	4.57415
27	3.94538	4.67751	4.4264	4.77045	4.37454
28	4.01933	4.34263	4.79674	4.84894	4.18641
29	4.19234	4.62596	4.87293	4.60992	4.27286
30	3.89772	4.43818	4.24036	4.18984	4.17604
31	4.16294	4.60286	4.81688	4.47307	4.06975
32	4.34341	4.12964	4.93765	4.38283	3.98536
33	4.27797	4.11493	4.58051	4.11178	4.17035
34	4.56261	3.95941	4.51242	4.20476	4.61465
35	4.38254	4.43313	4.34989	4.25373	4.02266
36	4.7076	4.19402	4.40875	4.02671	4.16925
37	3.90865	4.34168	4.1795	4.40339	4.19855
38	4.56119	4.73668	4.81897	4.21768	4.66806
39	4.28699	4.17507	4.17998	4.1666	3.92437
40	3.76959	4.47361	4.60786	4.04849	3.88113
41	4.34136	3.88513	4.35281	4.20118	4.12186
42	4.00853	4.57102	4.65036	4.33301	4.24615
43	4.39743	4.11914	4.43211	4.08763	4.05947
44	4.88528	4.59665	4.33464	4.85405	4.64937
45	4.6803	4.36993	4.56034	4.0995	4.15808
46	4.36262	4.43407	4.14522	4.00736	4.51352
47	4.79274	4.57293	4.33375	4.11915	4.20042
48	4.5752	4.42048	4.26602	4.43764	4.38257
49	4.68134	4.60096	4.56205	4.11181	3.91697
50	4.32738	4.4444	4.17779	4.02913	4.53009
51	4.27492	4.35391	3.96144	3.95337	3.82015
52	4.25008	4.73244	4.46105	4.10873	4.48522
53	4.59751	4.19539	4.42155	3.98612	4.35305
54	3.87686	4.23463	4.37724	4.06634	3.94708
55	3.97027	4.05575	4.96301	4.1896	3.82117
56	4.04753	4.30213	4.81449	4.22551	3.9111
57	4.08805	4.12984	4.66996	3.90076	4.07724
58	4.28971	3.979	4.27763	4.12075	4.14663
59	4.0104	4.05915	4.16144	3.90366	4.36645
60	4.09896	3.79032	4.6472	4.19686	3.88197
61	4.01383	3.77359	4.0569	4.40291	4.49626
62	4.22127	4.12134	4.34752	4.07725	4.21531
63	4.46263	4.82918	4.45712	4.50702	4.39501
64	4.39659	4.77086	4.23277	3.94645	4.25279
65	4.06829	4.74292	4.22167	4.14174	4.29608
66	4.43269	4.35558	4.21538	4.19671	4.17786
67	4.08931	4.84937	4.24842	4.32525	4.57491
68	4.53769	4.52906	3.72982	4.19661	3.85224
69	3.94744	5.07056	4.36406	4.61441	4.15554
70	4.38204	5.04696	4.82329	4.04714	4.47214
71	4.55603	4.64367	4.54116	4.41568	4.43442
72	4.52122	4.79967	4.13547	3.95278	4.23459
73	4.10664	4.54988	4.29775	4.20922	4.20517
74	4.05078	4.96084	4.72262	4.31479	4.41292
75	4.35825	5.0659	4.07028	4.37467	4.19894
76	3.99211	4.85508	4.26127	3.79966	4.21284
77	4.07817	4.28186	4.24168	4.0863	4.11434
78	3.9576	4.65907	4.27448	4.16243	4.22857
79	4.58492	4.26401	4.19692	4.29776	4.20877
80	3.83094	4.66063	3.84579	3.84663	4.68392
81	4.00616	4.06566	4.12539	3.7382	4.20878
82	3.98937	4.26384	4.26614	3.78517	4.35679
83	3.99281	4.28246	4.21676	4.30447	4.60097
84	4.13508	4.35637	4.41293	4.39155	4.85032
85	4.10222	4.18538	4.09494	4.57795	4.39045
86	4.16997	4.26215	4.57025	4.46985	4.89494
87	4.15833	4.05726	3.78257	4.42945	4.90184
88	4.46426	4.3823	5.00805	4.30766	4.87668
89	5.28516	4.40763	4.25706	4.10324	5.11932
90	4.38458	4.20251	4.50139	4.29342	4.9509
91	4.24608	4.20542	4.57105	3.9876	4.94734
92	4.01067	4.40251	4.36771	4.14134	5.06292
93	4.26141	4.18976	4.06651	4.07691	4.98646
94	4.00337	3.95653	3.89556	4.24086	4.84301
95	4.38608	4.7882	4.04952	4.09718	4.60868
96	4.46446	4.05543	3.99947	4.18681	4.58717
