VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	857.005	856.45	861.52	856.91	859.414
1	851.446	853.549	860.389	854.988	857.476
2	848.999	853.252	861.861	853.399	856.9
3	857.392	855.36	863.196	857.838	859.462
4	856.918	854.924	863.776	859.72	862.817
5	856.738	854.799	860.924	862.076	861.677
6	857.463	854.317	859.684	861.006	858.383
7	856.358	854.598	859.453	854.744	856.659
8	856.576	855.808	859.061	852.056	856.16
9	857.399	857.239	854.423	850.592	860.995
10	856.966	857.381	864.808	855.904	863.719
11	857.868	856.21	866.69	858.757	862.2
12	854.587	858.548	865.983	857.012	860.886
13	856.649	856.215	862.362	860.168	857.474
14	857.66	858.313	858.384	858.573	859.302
15	856.903	859.683	858.185	856.797	859.441
16	859.067	861.909	858.902	856.455	860.241
17	856.407	857.523	864.45	856.523	857.952
18	857.431	851.048	867.521	855.324	858.665
19	859.666	849.14	866.27	855.781	859.404
20	858.497	855.188	864.323	858.024	860.137
21	858.044	857.043	860.67	856.968	858.517
22	858.046	858.207	861.695	855.779	858.61
23	857.922	857.182	862.531	856.01	859.541
24	856.499	852.024	865.48	854.937	856.37
25	858.195	856.562	862.091	857.741	860.435
26	856.9	857.354	841.653	859.008	860.054
27	855.302	857.319	871.109	859.26	859.705
28	855.266	856.469	864.089	856.878	857.398
29	855.688	855.466	863.609	855.662	857.613
30	854.892	856.262	862.668	858.521	860.627
31	856.341	854.294	859.958	856.73	861.14
32	856.648	854.137	860.912	857.94	859.171
33	856.108	854.719	860.935	855.546	858.25
34	856.482	856.054	860.768	853.503	857.98
35	856.712	858.958	860.528	853.994	860.311
36	858.137	862.585	862.555	855.318	861.667
37	859.002	861.839	863.156	858.764	862.839
38	859.066	856.568	862.937	858.816	860.895
39	856.567	856.079	863.357	857.574	861.304
40	858.253	855.272	860.709	860.843	861.735
41	839.048	855.6	860.732	859.925	860.878
42	865.771	854.882	864.096	859.209	859.314
43	864.447	854.817	863.973	857.112	856.379
44	859.512	854.844	862.491	853.99	859.099
45	859.701	857.263	860.581	858.228	860.066
46	856.161	856.236	863.38	858.315	860.364
47	854.421	855.625	863.419	856.157	858.496
48	855.601	854.139	861.212	853.553	856.689
49	857.638	853.883	860.178	852.317	856.033
50	859.277	856.985	857.87	852.829	857.761
51	855.998	856.499	862.93	854.033	858.631
52	856.496	856.01	863.14	855.964	857.75
53	858.688	856.236	860.807	856.803	858.665
54	858.088	856.778	858.508	855.625	859.284
55	857.855	856.315	858.987	856.463	859.401
56	857.203	856.68	860.969	857.625	858.644
57	854.651	857.918	862.245	856.976	860.256
58	853.171	857.179	862.927	858.203	859.83
59	853.978	854.399	861.665	859.856	860.122
60	854.585	854.728	860.736	860.739	860.025
61	857.305	855.829	862.379	860.957	860
62	858.545	857.297	866.555	861.504	860.843
63	858.779	857.391	867.765	859.455	860.245
64	859.175	857.537	866.986	857.244	862.376
65	856.405	856.477	863.496	854.951	864.207
66	857.173	858.021	863.258	857.461	863.728
67	857.951	859.751	862.86	856.583	862.43
68	857.613	857.114	861.935	855.654	859.793
69	855.658	854.105	860.062	854.298	855.723
70	855.148	851.093	858.12	855.177	859.04
71	860.569	856.034	859.216	853.937	858.248
72	859.739	858.202	857.744	854.975	856.732
73	858.701	857.086	856.58	855.632	856.084
74	856.704	856.378	856.756	857.476	857.223
75	852.913	854.921	860.34	857.262	858.405
76	854.96	854.602	861.316	857.809	858.358
77	857.667	859.151	863.734	851.507	859.119
78	856.713	858.485	863.547	853.263	859.008
79	856.574	855.388	863.364	854.106	858.911
80	855.949	855.649	863.229	858.892	858.096
81	857.42	854.803	862.688	860.402	857.593
82	858.184	856.142	862.895	860.355	857.312
83	858.305	855.915	862.898	857.646	857.755
84	857.196	854.605	864.211	856.768	857.564
85	856.929	855.673	863.308	856.504	860.458
86	856.777	855.54	866.601	856.289	864.04
87	856.428	856.47	867.331	858.625	866.601
88	858.111	856.604	867.554	859.694	865.839
89	859.047	855.079	864.151	859.704	863.501
90	860.885	855.514	850.175	857.433	860.112
91	855.72	857.586	860.326	857.532	858.741
92	855.027	857.54	859.408	858.409	859.692
93	856.187	857.467	862.215	857.5	858.988
94	855.908	857.126	863.254	857.632	857.176
95	856.172	857.526	860.547	854.35	856.257
96	856.747	857.31	858.343	855.982	856.926
97	856.306	857.087	856.275	856.796	856.012
98	855.038	857.043	856.634	855.019	859.536
99	857.779	855.938	859.552	856.084	860.363
100	856.964	855.328	861.875	856.014	859.373
101	856.077	856.587	863.315	856.227	858.611
102	853.184	858.672	863.685	856.334	857.431
103	857.458	856.444	863.805	855.425	856.912
104	858.303	856.1	862.162	854.279	861.63
105	857.352	855.715	864.527	854.274	862.076
106	857.628	856.028	865.588	855.561	860.36
107	856.84	856.211	868.446	856.931	859.151
108	857.359	854.308	868.56	857.275	858.707
109	859.633	853.433	864.361	855.694	859.012
110	861.685	852.878	863.505	855.677	859.903
111	860.83	853.072	860.622	856.646	859.632
112	859.663	855.351	860.258	857.592	856.416
113	858.286	855.955	858.404	858.757	862.747
114	856.543	856.675	857.992	859.694	861.096
115	855.318	857.416	857.333	860.917	860.458
116	854.123	858.765	857.649	860.859	859.222
117	852.021	857.908	859.652	861.182	861.434
118	855.353	859.051	859.825	859.807	860.639
119	855.635	858.097	859.829	859.434	860.276
120	855.647	856.874	860.769	858.079	858.754
121	856.509	854.997	863.412	855.843	860.267
122	851.361	858.811	860.25	854.357	859.043
123	860.804	857.112	863.232	853.954	860.539
124	859.325	858.184	865.811	853.454	859.465
125	857.383	856.87	864.829	853.611	856.969
126	857.456	856.749	864.486	852.819	855.216
127	857.385	852.966	866.102	853.03	853.761
128	857.436	856.301	862.171	856.932	858.711
129	860.37	857.997	864.586	856.596	860.857
130	859.98	856.245	865.29	856.196	859.998
131	857.292	854.192	863.237	854.789	859.291
132	856.473	852.806	860.362	856.825	858.128
133	856.636	855.176	859.689	858.514	858.88
134	856.72	853.797	859.484	858.161	859.604
135	855.881	856.889	859.241	859.021	863.037
136	855.284	856.031	858.249	858.776	861.439
137	855.456	856.005	859.488	858.371	859.44
138	855.874	857.046	861.737	858.238	857.867
139	856.073	857.374	861.236	857.985	859.029
140	858.878	857.029	859.967	858.665	863.094
141	859.356	857.293	860.173	854.817	863.424
142	854.644	855.606	860.351	853.696	863.416
143	856.103	854.404	864.051	857.147	865.083
144	856.619	851.926	862.903	858.775	864.901
145	856.769	857.178	863.737	858.621	861.805
