VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	5.01474	5.46368	3.84656	5.39242	5.09973
1	5.06681	5.21886	4.73156	4.91188	4.78744
2	5.50077	5.25638	4.83558	4.64579	5.13152
3	5.19442	5.12999	4.45132	4.53253	5.12345
4	5.18371	5.16259	4.87748	4.99628	4.32809
5	5.30775	5.19581	4.87031	4.79006	4.71358
6	4.81799	5.26726	4.34773	4.67345	4.77279
7	5.02035	5.04551	4.23581	4.90239	4.32779
8	5.21955	5.00085	4.64449	4.43537	4.59276
9	5.12416	5.21331	4.03179	4.76923	4.52009
10	5.16523	5.00284	5.098	4.43924	4.29709
11	4.99248	4.93666	4.69344	4.41867	4.52263
12	4.96011	5.12496	4.01557	4.40865	4.5262
13	5.3282	4.93909	4.41006	3.82979	4.2657
14	4.936	5.6728	4.34835	4.48268	4.22679
15	4.8536	5.37987	4.11703	4.12257	4.30005
16	4.9575	5.32435	4.5999	3.90796	4.03885
17	4.84334	5.31557	4.3816	4.35371	4.17711
18	5.06453	4.7892	4.17892	4.0515	3.95973
19	5.00142	5.18298	4.27223	3.61782	4.21527
20	5.04926	5.11203	4.04379	4.37051	3.97064
21	5.15727	5.15015	4.16336	4.20854	4.42567
22	4.9136	5.20224	4.09891	3.81105	3.96133
23	4.87484	4.84508	4.60627	4.1962	4.14751
24	4.64788	4.89346	4.10517	3.96041	4.53551
25	4.98315	4.86272	4.57716	3.83699	3.96639
26	5.01173	4.91198	5.57549	4.34821	3.91001
27	4.76924	5.05215	4.60867	3.90119	3.80324
28	5.04758	5.04333	4.71248	4.22925	4.27853
29	5.29099	5.11901	4.57881	4.52841	4.29553
30	5.14046	4.91446	4.27417	4.3484	3.90736
31	5.26724	5.12842	4.51082	4.27772	3.85658
32	5.24652	5.10946	4.54896	4.15867	4.07563
33	4.96871	5.09995	4.33185	4.24023	4.32431
34	5.16733	5.15912	4.2114	4.20136	4.37492
35	5.19898	4.77559	4.46724	4.13952	3.82455
36	4.90797	4.54862	4.07693	4.23851	4.28454
37	5.00592	4.37142	4.23425	4.20442	4.82043
38	4.76709	5.0826	4.34605	4.29472	3.98558
39	5.1245	5.08218	3.92566	4.26025	4.32354
40	5.37909	5.21229	4.02824	4.13954	3.85961
41	5.48333	5.21192	3.87228	4.32807	4.01675
42	5.30931	5.15931	3.76558	4.20689	3.96071
43	4.47918	4.91637	4.10594	4.28614	3.91347
44	4.99392	5.23152	4.00234	4.23972	3.70802
45	5.04555	5.07495	3.60609	4.18464	4.01516
46	4.88883	4.97979	3.90956	4.39683	3.917
47	4.77613	5.1992	3.93665	4.32578	3.97434
48	4.78446	5.24854	3.80693	4.30972	4.09708
49	4.55355	5.3334	3.8819	4.30912	3.75702
50	4.54063	5.17711	4.41458	4.37085	4.41075
51	5.33937	5.14116	3.97119	4.84879	4.43116
52	5.09682	5.20285	4.17224	4.88435	4.53216
53	5.14342	5.12467	4.00549	4.93933	3.98859
54	5.2657	5.10371	4.00441	4.92578	4.0195
55	5.08848	5.18139	4.04402	4.82561	3.86521
56	4.78642	5.05345	4.02464	4.94297	4.04792
57	4.84333	5.09548	3.98977	4.83331	4.1142
58	4.95972	5.01586	4.10435	4.74145	4.10389
59	4.66162	4.90928	4.13404	4.45157	4.00324
60	4.71913	5.09199	4.31665	4.73289	3.97997
61	4.83391	5.11598	3.98478	4.85751	4.05974
62	4.63735	4.89885	3.70495	4.86472	3.78157
63	4.40594	4.9892	4.0085	4.90622	4.01886
64	3.93608	4.93344	4.50666	4.8584	4.12877
65	4.20027	4.80961	4.51436	4.39323	4.31667
66	5.19271	4.77483	3.95593	4.44598	4.17938
67	5.00947	4.7236	4.17887	4.60732	4.19756
68	4.06505	4.78304	3.82825	4.3733	4.63694
69	4.41993	5.04484	4.43043	4.60429	4.30056
70	4.8896	4.97139	4.08876	4.42646	4.43149
71	4.66193	4.64569	3.8837	4.45589	4.05974
72	4.74838	4.77774	4.03426	4.60351	4.15618
73	4.57918	4.67201	4.32043	4.82647	4.48801
74	4.58732	4.5243	4.23973	4.53949	4.49156
75	4.59862	4.92441	4.21412	4.31174	4.18593
76	4.10696	4.703	5.01142	4.49576	4.31428
77	4.58443	4.92375	4.64448	4.48459	3.76175
78	4.6436	4.62621	4.71797	4.27689	3.81977
79	3.95619	4.64888	4.50828	4.20632	3.88892
80	4.2986	4.3736	4.56176	4.13692	3.75215
81	4.64722	4.51986	4.55503	4.18973	4.10857
82	4.21757	4.59142	4.35676	4.22327	3.89569
83	4.0637	4.04695	4.6114	4.37805	4.25728
84	4.4124	4.58856	4.31934	4.08595	4.13116
85	4.19864	4.3338	4.33442	4.22682	4.38375
86	3.90649	4.49079	4.18121	4.34857	4.31616
87	4.39591	4.70911	4.09866	4.11742	3.49735
88	4.05837	4.04363	4.24193	4.19375	3.93847
89	4.03772	4.36217	3.88302	3.93139	4.15237
90	4.32807	3.77913	5.81148	4.10371	4.20231
91	4.21641	4.61163	5.95596	3.96315	4.04255
92	3.89313	4.66368	4.44163	4.06286	3.46139
93	4.10739	4.14587	4.41806	4.22248	3.89197
94	3.9496	4.0778	4.28861	3.86311	4.17434
95	3.84096	4.40511	4.10977	4.39637	3.91348
96	4.1613	4.03047	4.11456	3.68189	4.04268
97	4.6123	4.44871	4.45576	4.07698	4.34641
98	4.5473	4.2384	4.35311	4.13569	3.81412
99	4.27242	4.92735	4.43546	4.649	3.79392
100	4.23854	4.47774	4.37677	4.14934	4.04631
101	4.45387	4.54604	4.38683	4.68598	3.54876
102	4.83331	4.19884	4.49465	4.25485	4.27628
103	4.56318	4.25975	4.39849	4.47677	4.41374
104	3.88193	4.17988	4.52181	4.55551	3.66724
105	4.23121	4.21274	4.35248	4.5999	4.05987
106	4.21393	4.42037	4.27992	4.65496	4.12827
107	3.9927	4.51293	4.37168	4.61012	3.97194
108	4.3027	4.58554	4.25758	4.24312	4.18652
109	3.96241	4.6809	3.55463	4.26112	3.92604
110	4.38834	4.55096	4.13648	4.0734	4.23967
111	4.15221	4.61846	4.02125	4.09943	3.81137
112	4.0807	4.39071	4.17389	4.10081	5.51833
113	3.98486	4.44976	4.18442	4.12504	4.81974
114	4.28571	4.01965	4.6339	3.93537	4.50893
115	4.70426	4.6037	4.33959	4.11115	4.52164
116	4.94217	4.74892	4.79076	3.89883	3.93561
117	4.95527	4.52863	4.23097	4.30485	4.33445
118	4.57312	4.50506	4.27487	3.72624	4.58101
119	4.60856	4.45022	4.59203	4.34616	3.95324
120	4.64956	4.70722	4.43663	3.87221	4.52846
121	5.08977	4.65514	4.30313	4.0772	4.16675
122	4.83212	4.67726	4.96745	4.10338	3.79547
123	4.64559	4.98724	4.55182	4.10474	4.04765
124	4.23109	4.46547	4.3677	4.26005	3.76525
125	4.1321	4.61743	4.70134	3.92197	4.47123
126	4.70918	4.78483	4.39851	4.14786	3.92242
127	5.00184	4.69653	4.65591	3.76494	4.27951
128	4.98278	4.49535	4.75367	4.14205	4.07447
129	4.79745	4.76185	4.84917	3.68251	4.19516
130	4.52946	4.83186	4.37678	4.08513	4.10784
131	4.61038	4.87723	4.82698	3.96846	3.96103
132	4.78584	4.77787	4.70203	4.15089	4.37928
133	4.70869	4.81081	4.77895	4.27007	4.50413
134	4.64173	4.44355	4.56665	3.49979	4.90146
135	4.8421	4.41907	4.6106	4.37819	4.23629
136	4.94143	4.11656	4.79214	4.54348	4.81856
137	4.76055	3.90991	4.75823	4.02345	4.49808
138	4.79934	4.09591	4.29866	4.20713	4.06602
139	5.04313	3.96228	4.40221	4.11626	4.41994
140	4.78268	3.9199	4.21884	4.25239	4.14316
141	4.93832	3.95439	4.91687	4.2108	4.3743
142	5.17678	3.87251	4.46302	4.19164	4.59417
143	5.0816	4.20729	4.62294	3.85657	4.46627
144	4.35909	4.34865	4.45936	4.28813	4.2015
145	4.46942	4.09784	4.77647	4.17513	4.86944
146	4.90238	4.10671	4.28841	4.47567	5.00106
147	4.85734	4.15875	4.68047	4.29719	4.94342
148	5.08307	4.84855	4.87362	4.22087	4.89501
149	4.83152	4.56216	4.82179	4.11436	4.99856
150	4.55842	4.42779	3.97124	4.20402	4.81472
151	5.13744	4.40235	4.40327	4.30677	4.90127
152	5.16002	4.59246	4.10756	4.29242	5.23441
153	5.23642	4.49502	4.16534	4.2811	5.24457
154	5.1942	4.52691	4.5195	4.37468	5.05351
155	4.97874	4.23873	4.33659	4.20247	4.83818
156	5.07871	4.37926	3.82923	4.29904	5.24332
157	5.16871	4.46808	4.32623	4.42492	4.82392
158	4.69509	4.31785	4.26257	4.37836	5.04355
159	5.11737	4.46752	4.44678	4.16786	4.69032
160	5.02226	4.36593	5.85851	4.24893	4.97758
161	4.95863	4.45435	4.41237	4.37796	4.84274
162	5.05416	4.24379	4.54012	4.82579	4.92676
163	5.14112	4.34476	4.14371	4.72808	4.74479
164	5.02012	4.45231	4.14111	3.91907	4.82302
165	4.67596	4.38061	4.02188	4.27484	6.20245
