VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
140	117.017	116.641	116.949	116.541	116.921
141	116.925	116.661	116.94	116.468	116.862
142	116.99	116.597	116.915	116.567	116.997
143	117.01	116.627	116.978	116.619	116.997
144	116.906	116.682	116.976	116.518	116.926
145	116.927	116.686	117.019	116.573	116.987
146	116.948	116.687	116.944	116.581	116.956
147	116.953	116.674	116.968	116.553	116.979
148	117.001	116.743	116.938	116.615	117.005
149	116.974	116.72	117.081	116.514	117.028
150	116.863	116.741	117.005	116.588	116.983
151	116.944	116.699	117.03	116.485	116.97
152	116.981	116.725	116.932	116.504	116.923
153	116.953	116.678	116.971	116.641	116.999
154	117.041	116.7	116.972	116.557	117.027
155	116.932	116.689	117.006	116.56	116.991
156	116.948	116.679	116.939	116.572	117.001
157	116.973	116.692	116.954	116.554	116.938
158	116.904	116.628	116.868	116.539	116.92
159	116.934	116.678	116.874	116.577	116.825
160	116.939	116.601	117.345	116.503	116.782
161	116.875	116.672	116.813	116.573	116.707
162	116.906	116.659	116.917	116.517	116.633
163	116.903	116.66	116.951	116.598	116.574
164	116.941	116.714	116.965	116.654	116.479
165	116.94	116.654	116.958	116.555	116.92
