VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	0	0	0	0	0
1	0.266302935827488	0.25558071821417	4.18262150220913	0.546094936504346	1.20540174686563
2	10.5059755780722	0.116467162730508	3.97643593519882	1.70937409118816	1.95636058916428
3	5.58586645882047	0.0517631834357813	0.180003272786778	13.9593498562058	1.27953073129855
4	0.565081839438815	0.048527984471045	0.523645884470627	2.96959317542896	1.55993167241435
5	0.3247596778384	0.0647039792947266	0.726558664702995	0.610721556209002	0.290069939085313
6	0.165627435697584	0.00970559689420899	0.108001963672067	0.468542992858759	0.138588970896316
7	0.025980774227072	0.048527984471045	0.186548846342661	0.277894464730022	0.0805749830792536
8	0.019485580670304	0.0226463927531543	0.353460972017673	0.164797880246874	0.0644599864634028
9	0.01623798389192	0.0549983824005176	7.0168548519064	0.410379035124568	0.0290069939085313
10	0.0584567420109119	0.0355871886120996	13.2286041564392	0.0904772675865189	0.0547909884938924
11	0.0519615484541439	0.0420575865415723	5.0891834396989	0.0517012957637251	0.0386759918780417
12	0.116913484021824	1.06761565836299	0.504009163802978	0.0872459366012861	0.145034969542656
13	0.019485580670304	4.68133290197347	0.166912125675012	0.0969399295569845	0.0354529925548716
14	0.019485580670304	11.6370106761566	0.147275405007364	0.0549326267489579	0.00644599864634028
15	0.025980774227072	5.66806858621805	0.11454753722795	0.0226193168966297	0.0193379959390209
16	0.01623798389192	2.3422840504691	0.821469481263296	0.0258506478818625	0.022560995262191
17	0.2435697583788	0.763506955677774	1.17820324005891	0.035544640837561	0.23205595126825
18	0.1623798389192	0.669686185700421	0.50728195058092	0.138947232365011	0.0322299932317014
19	0.0454663548973759	0.553219022969913	0.235640648011782	0.0452386337932594	0.00966899796951043
20	0.0422187581189919	0.0776447751536719	0.34691539846179	0.0226193168966297	0.0257839945853611
21	0.01623798389192	0.0420575865415723	0.34691539846179	0.0420073028080266	0.0386759918780417
22	0.0487139516757599	0.0808799741184083	1.7542137129766	0.0387759718227938	0.0161149966158507
23	0.181865419589504	0.265286315108379	0.756013745704467	0.071089281675122	0.0709059851097431
24	0.025980774227072	0.0938207699773536	1.40729831451481	0.0420073028080266	0.109581976987785
25	0.01623798389192	0.0323519896473633	3.63933889707086	0.0129253239409313	0.0193379959390209
26	0.0519615484541439	0.00970559689420899	31.5234822451317	0.174491873202572	0.0128919972926806
27	0.022733177448688	0.00647039792947266	7.36704303714613	0.119559246453614	0.0354529925548716
28	0.022733177448688	0.00970559689420899	0.173457699230895	0.235887161921996	0.377090920810907
29	0.029228371005456	0.0258815917178907	0.104729176894125	1.8612466474941	0.0741289844329133
30	0.019485580670304	0.00970559689420899	0.0327278677794142	2.36533428119042	0.786411834853515
31	0.003247596778384	0.00647039792947266	0.0589101620029455	0.326364429508515	0.467334901859671
32	0.01623798389192	0.00647039792947266	0.0556373752250041	0.0581639577341907	0.022560995262191
33	0.00974279033515199	0.0129407958589453	0.0360006545573556	0.129253239409313	0.0322299932317014
34	0.029228371005456	0.038822387576836	0.0327278677794142	0.0840146056160533	0.0128919972926806
35	0.0876851130163679	0.0549983824005176	0.0163639338897071	0.0290819788670954	0.264285944499952
36	0.204598597038192	1.12584923972824	0.00981836033382425	0.0226193168966297	0.0966899796951043
37	0.253312548713952	2.69168553866063	0.00981836033382425	0.0129253239409313	0.396428916749928
38	0.915822291504287	0.038822387576836	0.0360006545573556	0.119559246453614	0.0290069939085313
39	2.49090672902052	0.0355871886120996	0.0621829487808869	0.00969399295569845	0.0128919972926806
40	9.48298259288127	0.0129407958589453	0.219276714122075	0.0872459366012861	0.022560995262191
41	17.2934528448948	0.0258815917178907	0.0523645884470627	0.0452386337932594	0.00322299932317014
42	12.0713172252533	0.0129407958589453	0.00981836033382425	0.138947232365011	0.0193379959390209
43	1.36723824369966	0.029116790682627	0.0130911471117657	0.00646266197046564	0.109581976987785
44	0.483891919979215	0.0452927855063086	0.078546882670594	0.0193879859113969	0.22560995262191
45	0.185113016367888	0.0614687803299903	0.0196367206676485	0.0904772675865189	0.109581976987785
46	0.181865419589504	0.0161759948236817	0.0130911471117657	0.0226193168966297	0.0128919972926806
47	0.0811899194595999	0.00647039792947266	0.00654557355588283	0.0290819788670954	0.00322299932317014
48	0.0552091452325279	0.067939178259463	0.0196367206676485	0.0743206126603548	0.0837979824024237
49	0.0714471291244479	0.0161759948236817	0.0490918016691213	0.0646266197046563	0.0354529925548716
50	2.24733697064172	0.00970559689420899	0.0850924562264768	0.0420073028080266	0.0483449898475521
51	4.55962587685113	0	0.00981836033382425	0.284357126700488	0.0322299932317014
52	0.711223694466095	0.00647039792947266	0.00654557355588283	0.287588457685721	0.0805749830792536
53	0.0617043387892959	0.0161759948236817	0.00327278677794142	0.0840146056160533	0.022560995262191
54	0.01623798389192	0.00970559689420899	0.0589101620029455	0.0323133098523282	0.00322299932317014
55	0.01623798389192	0.038822387576836	0.343642611683849	0.00969399295569845	0
56	0.029228371005456	0.0161759948236817	0.00654557355588283	0.0258506478818625	0.00644599864634028
57	0.0389711613406079	0.0129407958589453	0.00327278677794142	0.0290819788670954	0.00644599864634028
58	0.019485580670304	0.0355871886120996	0.0130911471117657	0.0452386337932594	0.0161149966158507
59	0.0746947259028319	0.0420575865415723	0.0196367206676485	0.171260542217339	0.0128919972926806
60	0.025980774227072	0.0323519896473633	0.0720013091147112	0.0775519436455876	0.0193379959390209
61	0.01623798389192	0.029116790682627	0.0360006545573556	0.132484570394546	0.045121990524382
62	0.0487139516757599	0.0226463927531543	0.252004581901489	0.187417197143503	0.0128919972926806
63	0.029228371005456	0.0161759948236817	0.153820978563247	0.0969399295569845	0.0418989912012118
64	0.591062613665887	0.019411193788418	0.130911471117657	0.203573852069667	0.438327907951139
65	0.828137178487919	0.245875121319961	0.0163639338897071	0.368371732316541	0.344860927579205
66	0.487139516757599	0.0744095761889356	0.00654557355588283	0.452386337932594	0.0709059851097431
67	0.207846193816576	0.029116790682627	0.039273441335297	0.135715901379778	0.00644599864634028
68	0.867108339828527	0.0323519896473633	0.00981836033382425	0.122790577438847	0.0709059851097431
69	0.808651597817615	1.362018764154	0.0556373752250041	0.339289753449446	0.0612369871402327
70	0.750194855806703	0.824975736007765	0.0163639338897071	0.264969140789091	0.022560995262191
71	0.029228371005456	0.0776447751536719	0.0130911471117657	0.129253239409313	0.00966899796951043
72	0.019485580670304	0.203817534778389	0.0130911471117657	1.77400071089282	0.022560995262191
73	0.012990387113536	0.404399870592041	0.0163639338897071	0.578408246356674	0.0161149966158507
74	0.0617043387892959	1.33937237140084	0.386188839797087	0.0613952887194235	0.0128919972926806
75	0.448168355416991	3.80459398252993	0.248731795123548	0.0387759718227938	0.0322299932317014
76	0.0876851130163679	3.48430928502103	0.373097692685322	0.119559246453614	0.0128919972926806
77	0.01623798389192	2.53963118731802	0.265095729013255	0.190648528128736	0.00644599864634028
78	0.012990387113536	0.207052733743125	0.389461626575029	0.0452386337932594	0.0128919972926806
79	0.01623798389192	0.0744095761889356	0.078546882670594	0.0161566549261641	0.00644599864634028
80	0.00974279033515199	0.038822387576836	0.00654557355588283	0.0323133098523282	0.00966899796951043
81	0.019485580670304	0.00970559689420899	0.00654557355588283	0.0613952887194235	0.0290069939085313
82	0.0454663548973759	0.019411193788418	0.00654557355588283	0.0452386337932594	0.0128919972926806
83	0.022733177448688	0.0226463927531543	0.0196367206676485	0.0484699647784923	0.0999129790182744
84	0.01623798389192	0.0258815917178907	0.0196367206676485	0.0161566549261641	0.164372965481677
85	0.03247596778384	0.0129407958589453	0.0163639338897071	0.00969399295569845	4.68946401521256
86	0.019485580670304	0.0129407958589453	0.078546882670594	0.00646266197046564	5.77883778644406
87	0.025980774227072	0.0647039792947266	0.0490918016691213	0.0807832746308204	1.13771876107906
88	0.01623798389192	0.0938207699773536	0.104729176894125	0.151872556305942	0.841202823347407
89	0.035723564562224	0.109996764801035	0.0818196694485354	0.113096584483149	0.145034969542656
90	0.1623798389192	0.0420575865415723	15.7486499754541	0.0226193168966297	0.0966899796951043
91	0.0681995323460639	0.0129407958589453	8.80052364588447	0.00969399295569845	0.0515679891707223
92	0.029228371005456	0.00647039792947266	0.0523645884470627	0.00646266197046564	0.0257839945853611
93	0.0584567420109119	0.019411193788418	0.0130911471117657	0.0129253239409313	0.0193379959390209
94	0.0487139516757599	0.0258815917178907	0.0654557355588283	0.0775519436455876	0.0257839945853611
95	0.00649519355676799	0.0323519896473633	0.0196367206676485	0.0258506478818625	0.0193379959390209
96	0.00974279033515199	0.0873503720478809	0.0458190148911798	0.00646266197046564	0.0515679891707223
97	0.893089114055599	0.0258815917178907	0.193094419898544	0.0743206126603548	0.0354529925548716
98	0.110418290465056	0.0161759948236817	0.11454753722795	0.0193879859113969	0.0128919972926806
99	0.012990387113536	0.931737301844063	0.0261822942235313	0.0258506478818625	0.00322299932317014
100	0.019485580670304	0.103526366871563	0.00981836033382425	0.129253239409313	0.0193379959390209
101	0.155884645362432	0.359107085085733	0.00981836033382425	0.035544640837561	0.00966899796951043
102	0.337750064951936	0.0905855710126173	0.00981836033382425	0.035544640837561	0.103135978341445
103	0.425435177968303	0.019411193788418	0	0.0161566549261641	0.209494956006059
104	0.025980774227072	0.00647039792947266	0.0523645884470627	0.035544640837561	0.0612369871402327
105	0.025980774227072	0.00647039792947266	0.0720013091147112	0.132484570394546	0.00966899796951043
106	0.019485580670304	0.0355871886120996	0.0523645884470627	0.0646266197046563	0.022560995262191
107	0.01623798389192	0.0161759948236817	0.569464899361807	0.0807832746308204	0.0322299932317014
108	0.022733177448688	0.00970559689420899	3.5477008672885	0.56225159143051	0.0193379959390209
109	0.558586645882047	0.00647039792947266	1.07674684994273	0.151872556305942	0.109581976987785
110	1.31202909846713	0.00323519896473633	0.0425462281132384	0.213267845025366	0.299738937054823
111	1.35424785658613	0.0129407958589453	0.0360006545573556	0.0387759718227938	0.296515937731653
112	0.022733177448688	0.00647039792947266	0.00327278677794142	0.287588457685721	8.51838721113869
113	0.01623798389192	0.029116790682627	0.00654557355588283	0.0646266197046563	5.74660779321236
114	0.03247596778384	0.0549983824005176	0.0425462281132384	0.12602190842408	0.91533180778032
115	0.01623798389192	0.152054351342608	0.0294550810014728	0.0872459366012861	0.251393947207271
116	0.396206806962847	0.48527984471045	0.00981836033382425	0.113096584483149	0.0322299932317014
117	0.217588984151728	0.048527984471045	0.00327278677794142	0.248812485862927	0.0193379959390209
118	0.012990387113536	0.0355871886120996	0.00654557355588283	0.0775519436455876	0.00966899796951043
119	0.00974279033515199	0.0355871886120996	0.00327278677794142	0.0549326267489579	0.00644599864634028
120	0.019485580670304	0.0549983824005176	0.00327278677794142	0.113096584483149	0.0193379959390209
121	0.123408677578592	0.019411193788418	0.0229095074455899	0.158335218276408	0.296515937731653
122	3.09171213302156	0.0549983824005176	0.039273441335297	0.0226193168966297	0.0386759918780417
123	3.26058716549753	2.31640245875121	0.00981836033382425	0.0258506478818625	0.0257839945853611
124	0.0681995323460639	0.232934325461016	0.0261822942235313	0.0549326267489579	0.00644599864634028
125	0.03247596778384	0.0258815917178907	0.0130911471117657	0.0129253239409313	0.0322299932317014
126	0.012990387113536	0.029116790682627	0.00327278677794142	0.0452386337932594	0.0612369871402327
127	0.0454663548973759	0.038822387576836	0.0687285223367698	0.0258506478818625	0.164372965481677
128	0.0454663548973759	0.067939178259463	0.0850924562264768	0.0258506478818625	0.128919972926806
129	0.025980774227072	0.0420575865415723	0.039273441335297	0.0549326267489579	0.0837979824024237
130	0.00649519355676799	0.058233581365254	0.00327278677794142	0.0193879859113969	0.0128919972926806
131	0.003247596778384	0.274991912002588	0.00981836033382425	0.00969399295569845	0.170818964128018
132	0.00974279033515199	0.478809446780977	0.00981836033382425	0.0290819788670954	0.0612369871402327
133	0.012990387113536	0.753801358783565	0.00654557355588283	0.258506478818625	0.0773519837560834
134	0.029228371005456	3.35813652539631	0.00327278677794142	0.0646266197046563	0.738066845005963
135	0.003247596778384	6.70009705596894	0.0261822942235313	2.2942449995153	0.154703967512167
136	0.003247596778384	0.702038175347784	0.00981836033382425	0.449155006947362	0.090243981048764
137	0.01623798389192	0.375283079909414	0.00327278677794142	0.0678579506898892	0.0870209817255938
138	0.022733177448688	0.019411193788418	0.00327278677794142	0.0161566549261641	0.0741289844329133
139	0.025980774227072	0.0452927855063086	0.0130911471117657	0.0129253239409313	0.0418989912012118
