VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	4.64979	4.84925	3.77767	3.73418	3.96975
1	4.71865	4.76235	3.62549	3.76647	3.56693
2	3.67553	4.4829	4.01784	3.54746	3.63369
3	3.57197	4.70389	3.94361	3.49002	3.56184
4	4.08132	4.66132	3.7756	3.46539	3.80587
5	4.10205	4.61599	3.83612	3.74132	3.52288
6	4.26387	4.72854	3.64921	3.76521	3.70866
7	4.2988	4.87131	3.78199	3.61737	3.63626
8	4.45871	4.76686	4.00857	3.61173	3.61814
9	4.49886	4.76105	3.27798	3.47013	3.66278
10	4.55882	4.73382	3.28762	3.65079	3.81433
11	4.35603	4.80745	3.26966	3.54492	3.8305
12	4.55188	4.50423	3.40726	3.52516	3.51063
13	4.92866	3.69992	3.41032	3.64525	3.5538
14	4.74391	3.38344	3.48876	3.56972	3.54424
15	4.7813	3.77452	3.54617	3.52923	3.68458
16	4.42202	4.15517	3.55888	3.52183	3.57884
17	4.13003	4.20904	3.5681	3.54005	3.73288
18	4.4532	4.25035	3.39803	3.45392	3.77006
19	4.65168	4.31306	3.61994	3.55145	3.5969
20	5.18373	4.62837	3.31984	3.42783	3.4329
21	4.68031	4.36401	3.33618	3.48374	3.40823
22	4.4162	4.65631	3.39088	3.51783	3.37118
23	4.24674	4.25457	3.45091	3.35556	3.16978
24	4.60126	4.37593	3.37052	3.63816	3.15657
25	4.38347	4.48747	3.33138	3.51146	3.59806
26	4.30809	4.58936	3.59051	3.57249	3.54298
27	4.76509	4.64017	2.60109	3.79199	3.24343
28	4.68156	4.65186	3.44698	3.62055	3.28377
29	4.30657	4.48558	3.43983	3.63096	3.53907
30	4.71803	4.6121	3.50042	3.07469	3.38302
31	4.56355	4.57102	3.39888	3.33024	3.25832
32	4.52135	4.66688	3.51769	3.27258	3.41091
33	4.79291	4.73991	3.48635	3.22502	3.44431
34	4.54927	4.69957	3.39661	3.27958	3.47508
35	4.28613	4.36314	3.40308	3.21105	3.5963
36	4.73126	4.24744	3.41529	3.27379	3.79683
37	4.38586	4.65478	3.34175	3.35384	3.44442
38	3.68795	4.6491	3.39708	3.28779	3.33703
39	3.56959	4.57964	3.42267	3.49309	3.6356
40	3.33559	4.68712	3.32358	3.50111	3.63529
41	3.05221	4.63102	3.38692	3.63478	3.61326
42	3.64277	4.39254	3.56033	3.65635	3.2958
43	3.41975	4.12873	3.52051	3.53645	3.02414
44	3.97599	4.14716	3.50762	3.49456	3.93763
45	3.97683	4.2677	3.6224	3.4345	3.69594
46	3.89537	4.41126	3.14205	3.60803	3.50019
47	3.79927	4.28853	3.34101	3.62271	3.477
48	3.77744	4.09579	3.30088	3.67404	3.1194
49	3.73472	4.04172	3.38699	3.7393	3.08724
50	3.27835	4.16495	3.1429	3.76227	3.3237
51	3.6435	4.33521	3.57292	4.45826	3.59547
52	2.92137	3.98513	3.50605	4.47227	3.45907
53	3.36458	3.96376	3.61918	4.63144	3.35868
54	3.42502	4.04943	3.40166	4.37936	3.30223
55	3.51692	4.04586	3.23306	4.08696	3.16101
56	3.5226	3.99227	3.2545	4.00924	3.22323
57	3.61898	3.88454	3.20702	4.03382	3.3083
58	3.5042	4.06268	3.27486	3.72349	3.35432
59	3.51462	4.19588	3.36838	3.62472	3.39702
60	3.44813	4.03718	3.10372	3.66545	3.27907
61	3.44167	4.18451	3.38618	3.89856	3.58478
62	3.20038	4.19554	3.38002	3.84914	3.19413
63	3.25467	4.04847	3.57952	4.07407	3.45532
64	3.75037	3.92258	4.01785	3.57495	3.32342
65	3.31043	3.93984	3.55806	3.49255	3.08188
66	3.30439	4.29472	3.36455	3.41797	3.58943
67	3.28638	4.04479	3.5987	3.51068	3.42685
68	3.40889	4.10978	3.32475	3.27572	3.70087
69	3.67747	3.6663	3.0649	3.24699	3.33135
70	2.80346	3.37599	3.25302	3.45586	3.2438
71	3.4196	3.58984	3.21724	3.21796	3.41434
72	3.60827	3.8531	3.59891	3.28752	3.32669
73	3.48228	3.98804	3.59578	3.16958	3.42137
74	3.46517	2.94399	3.86248	3.43219	3.11776
75	3.69809	4.46306	3.70429	3.34639	3.4871
76	4.09449	3.67139	3.29204	3.35287	3.35686
77	3.19779	3.52627	3.00798	3.07287	3.31298
78	3.41043	4.00119	3.1337	3.49234	3.27543
79	3.52498	3.86918	3.39217	3.37832	3.1536
80	2.97429	3.96151	3.41349	3.40838	3.44702
81	3.43685	3.88209	3.46793	3.31993	3.18345
82	3.62177	3.86338	3.44473	3.48641	3.36314
83	3.61902	3.85213	3.24473	3.38138	3.25759
84	3.64166	3.85229	3.41819	3.24381	3.14812
85	3.50085	3.95796	3.31406	3.45776	2.93563
86	3.81418	3.78177	3.59765	3.28029	3.66923
87	3.34449	3.92937	3.50937	3.46581	3.77406
88	3.03758	3.76182	3.85969	3.32352	3.58924
89	3.44822	3.72671	3.68005	3.476	3.44879
90	3.39825	3.57226	2.45615	3.59412	3.32061
91	2.94053	3.53873	-1	3.30298	3.53718
92	3.55661	3.60761	3.01432	3.29974	3.48797
93	2.9176	3.84011	3.17294	3.65465	3.31694
