VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
114	4.44117	3.89413	4.57629	4.62903	4.53275
115	4.29623	3.85998	4.66304	4.82707	4.59099
116	4.43876	4.01823	4.49774	4.62809	3.91994
117	4.62329	3.57106	4.1033	4.93239	4.37108
118	4.2977	3.69636	4.0185	4.51585	4.4711
119	4.32302	3.59209	4.40048	4.87796	4.17205
120	4.43909	3.61555	4.28191	4.48943	4.27565
121	4.49692	3.54833	4.35183	4.33069	4.00233
122	4.63098	3.60685	4.69275	4.31819	3.96924
123	4.5352	4.2679	4.3261	4.43215	3.92069
124	4.16682	3.79418	4.23817	4.55761	3.91424
125	4.28501	3.49097	4.55353	4.2807	4.37879
126	4.33638	3.37	4.50315	4.4397	3.62882
127	4.3935	3.5516	4.54822	3.98731	3.62621
128	4.51173	3.74671	4.69805	4.32065	4.09205
129	4.68291	3.44709	4.68024	3.91061	3.95247
130	4.32026	3.41514	4.46774	4.24081	3.77104
131	4.23963	3.54129	4.6094	4.21288	4.00253
132	4.52721	3.50485	4.56194	4.30239	4.23838
133	4.38236	4.08328	4.65461	4.48971	4.24334
134	4.24285	4.83846	4.4601	4.04806	4.74848
135	4.45309	4.89362	4.57199	4.75131	4.20685
136	4.67501	4.75085	4.62278	4.34233	4.601
137	4.56334	4.62105	4.61532	3.95547	4.15696
138	4.35808	4.56958	4.17214	4.0488	3.88994
139	4.7469	4.55661	4.26792	3.96557	4.16255
140	4.74942	4.56956	4.08284	4.07907	4.07126
141	4.52933	4.50701	4.67581	4.13084	4.06273
142	4.64648	4.43584	4.40427	3.97364	4.54821
143	4.71119	4.37607	4.40157	3.94018	4.13319
144	4.01757	4.28477	4.39279	4.14281	4.10193
145	4.07289	4.35744	4.54167	3.8437	4.11564
146	4.52071	4.2995	4.29935	4.08021	4.05478
147	4.50623	4.26058	4.442	3.96447	4.23441
148	4.76328	4.19124	4.45708	4.10905	4.29886
149	4.68028	3.97768	4.71684	3.89338	4.30694
150	4.29431	4.26577	3.97181	3.81763	4.12067
151	4.56256	4.07999	4.46811	4.04995	4.2525
152	4.75602	4.31142	4.03264	3.6955	4.6423
153	4.81727	4.15257	4.1929	3.99739	4.46638
154	5.03093	4.3727	4.09961	3.90717	4.44959
155	4.70739	4.05784	4.37934	3.63344	4.26962
156	4.55291	3.96014	3.82133	3.79538	4.83955
157	4.82706	4.26711	4.16964	3.90276	4.19539
158	4.35386	4.02851	4.13367	3.94986	4.59672
159	4.67941	4.26579	4.40279	3.79296	4.15827
160	4.76222	4.05058	5.99565	4.07507	4.32809
161	4.51892	4.4051	4.72283	3.8024	4.20372
162	4.55774	4.18711	4.74044	4.65915	4.34438
163	4.6589	4.0076	4.4759	4.66432	4.34005
164	4.75057	4.23427	4.42899	4.28605	4.20286
165	4.38365	4.07617	4.4026	4.45823	5.87023
