VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	2609.34	5654.93	3809.25	4906.06	2335.88
1	5562.13	11780	9847.03	7590.61	4986.4
2	4614.36	5703.69	4918.08	8342.89	5578.62
3	3616	5438.21	3853.67	5170.25	4255.13
4	4532.58	6368.71	6849.95	3412.41	2969.03
5	6203.21	6215.16	3567.74	5780.22	5423.78
6	3672.16	3627.6	3215.34	4086.62	4813.76
7	3236.82	2739.52	8509.35	3677.63	3057.8
8	2131.56	2863.73	4656.5	6241.36	6039.14
9	4401.67	3434.64	4068.13	3233.94	2963.26
10	2743.52	2574.68	3642.79	2887.37	2972.74
11	3842.36	3109.73	3004.7	3591.92	3868.54
12	3430.17	4556.6	3435.75	3060.7	2627.17
13	2224.89	2367.12	2899.28	3076.18	2161.69
14	1861.55	4965.49	1713.74	3572.29	2978.02
15	1659.85	2533.96	3356.88	2221.31	1755.67
16	2189.78	2295.34	2199.76	2278.63	1560.25
17	2550.19	2030.64	2362.81	3458.69	4137.82
18	2581.71	2282.48	2963.64	2814.15	2222.14
19	1361.82	2686.15	2784.47	3205.5	2518.66
20	1358.61	1873.56	2773.06	1859.4	1872.1
21	1731.39	2221.83	4334.03	2613.46	1928.18
22	1547.82	3805.53	2020.72	3235.18	1389.46
23	1861.09	2912.01	4380.98	4658.05	2575.97
24	1739.19	1969.91	2801.49	3128.24	2266.93
25	1685.08	3459.07	2237.73	2671.99	2626.46
26	3193.21	2237.14	2372.93	3164.75	3069.71
27	2259.44	2869.74	4260.71	2221.38	2699.34
28	3482.54	4358.36	4024.98	3111.78	3504.4
29	2451.73	3471.59	3799.04	1788.45	1585.56
30	2125.88	2923.31	2099.05	3470.57	1852.92
31	4724.48	4457.62	2982.6	3558.9	3148.17
32	1752.3	2601.63	2225.01	3279.38	2103.26
33	2498.97	2158.16	2751.6	2973.4	2576.3
34	3329.25	1864.85	2093.23	1592	1696.86
35	2170.4	2827.53	1764.82	2447.87	4039.55
36	2120.46	4578.01	2287.98	1701.36	2991.16
37	2071.41	2911.92	2647.53	1486.98	3921.34
38	2120.89	3188.75	1548.61	2083.51	2180.8
39	1746.08	3871.91	2005.41	1514.72	1776.43
40	3308.36	2521.53	2450.79	2310.12	2427.66
41	4170.65	2472.75	3237.35	3264.38	3785.78
42	2139.41	2415.07	1969.48	1679.19	1808.68
43	3485.36	1900.38	1790.18	2176.97	2246.55
44	3438.17	2491.75	2307.59	2654.12	2367.72
45	2616.36	3635	3074	2557.91	2349.49
46	2354.27	1635.33	2060.8	1797.57	1741.78
47	1761.07	2003.48	2672.12	2828.4	1728.28
48	5521.36	3499.64	2422.71	1163.37	1474.06
49	6387.34	1916.76	2681.97	1571.03	1737.49
50	2810.01	2954.62	2218.67	1706.67	1523.75
51	4417.19	3858.98	3673.67	2785.82	3001.32
52	2171.42	3163.83	4203.76	1293.8	1665.54
53	3720.6	3968.5	3051.02	2116.57	2090.91
54	3108.97	4027.15	5259.29	2172.85	3299.35
55	5060.72	3078.66	5268.41	2609.49	2681.18
56	2696.13	2233.88	2939.46	2838.35	1582.69
57	3532.27	3795.9	3408.14	3218.81	3812.81
58	6467.71	2404.66	2621.65	1544.33	2275.7
59	5440.66	3466.66	4376.27	2049.69	2045.38
60	2248.48	5899.14	4113.83	2991.03	3210.32
61	1795.39	2031.34	1437.72	1969.08	4611.28
62	2759.53	3071.74	3801.92	7766.4	2969.77
63	4409.98	2607.44	2213.03	3354.98	2983.46
64	2546.43	4949.74	2499.34	4767.52	4723.46
65	2246.7	3521.85	1840.41	3138.88	2663.58
66	2473.2	4235.29	2644.1	3333.18	2250.48
67	2998.29	2966.88	4192.26	2763.97	2186.9
68	4435.63	3085.92	1726.06	4490.11	2801.96
69	3345.19	3428.12	1741.65	2927.3	3445.73
70	3368.82	3628.82	2388.12	2366.48	4380.45
71	3404.52	3280.94	2649.81	2210.92	4530.86
72	2977.55	1907.4	2753.34	3213.62	3117.79
73	3350.04	3588.45	2225.38	3225.16	2277.57
74	2905.1	1833.71	1290.5	3609.91	3795.51
75	1891.11	3915.9	4512.43	2984.52	3967.66
76	1878.05	2992.99	4029.72	1780.92	2440.43
77	2102.89	3735.85	3570.14	1875.13	2896.57
78	3219.44	1807.33	2494.33	4349.31	5523.27
79	1720.28	2230.54	2043.31	4700.96	2036.8
80	3349.19	2110.07	3728.98	3428.17	2785.31
81	1181.99	2571.23	4420.7	2347.19	2614.2
82	1753.31	3231.89	2524.32	3240.84	3699.69
