VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	108.126	107.93	107.889	107.908	107.942
1	108.126	107.935	107.904	107.92	107.93
2	108.093	107.94	107.92	107.926	107.92
3	108.104	107.931	107.922	107.891	107.937
4	108.109	107.928	107.917	107.88	107.942
5	108.101	107.924	107.904	107.898	107.945
6	108.097	107.921	107.902	107.912	107.942
7	108.12	107.926	107.905	107.914	107.95
8	108.126	107.929	107.922	107.902	107.947
9	108.131	107.936	107.854	107.9	107.952
10	108.146	107.93	107.858	107.9	107.952
11	108.123	107.931	107.869	107.884	107.946
12	108.151	107.913	107.871	107.881	107.934
13	108.165	107.931	107.893	107.925	107.942
14	108.138	107.934	107.882	107.932	107.945
15	108.141	107.942	107.894	107.927	107.951
16	108.114	107.938	107.917	107.914	107.948
17	108.097	107.929	107.913	107.901	107.96
18	108.12	107.895	107.933	107.914	107.942
19	108.139	107.93	107.926	107.917	107.941
20	108.142	107.939	107.913	107.923	107.938
21	108.135	107.961	107.909	107.905	107.926
22	108.118	107.954	107.886	107.899	107.927
23	108.115	107.898	107.884	107.897	107.924
24	108.091	107.906	107.889	107.895	107.923
25	108.098	107.919	107.859	107.921	107.947
26	108.093	107.916	107.79	107.928	107.953
27	108.114	107.913	107.904	107.919	107.945
28	108.119	107.929	107.892	107.922	107.941
29	108.135	107.937	107.896	107.894	107.954
30	108.136	107.929	107.889	107.859	107.946
31	108.141	107.931	107.883	107.914	107.941
32	108.141	107.927	107.888	107.918	107.94
33	108.146	107.929	107.895	107.91	107.941
34	108.143	107.945	107.898	107.905	107.944
35	108.144	107.928	107.893	107.906	107.95
36	108.156	107.912	107.895	107.906	107.962
37	108.154	107.924	107.899	107.914	107.95
38	108.121	107.94	107.905	107.889	107.951
39	108.11	107.945	107.91	107.903	107.964
40	108.05	107.949	107.894	107.906	107.95
41	108.277	107.942	107.912	107.909	107.94
42	108.021	107.933	107.92	107.914	107.927
43	108.079	107.923	107.926	107.901	107.922
44	108.134	107.925	107.878	107.909	107.92
45	108.126	107.933	107.912	107.919	107.943
46	108.145	107.934	107.91	107.915	107.945
47	108.143	107.918	107.906	107.911	107.947
48	108.135	107.936	107.895	107.914	107.934
49	108.14	107.93	107.85	107.925	107.924
50	108.092	107.932	107.848	107.932	107.949
51	108.038	107.931	107.868	107.888	107.943
52	108.113	107.921	107.868	107.903	107.943
53	108.129	107.906	107.868	107.912	107.945
54	108.128	107.902	107.874	107.909	107.939
55	108.133	107.912	107.874	107.906	107.942
56	108.137	107.919	107.875	107.886	107.938
57	108.154	107.92	107.88	107.882	107.945
58	108.152	107.91	107.928	107.906	107.952
59	108.151	107.914	107.934	107.956	107.961
60	108.147	107.922	107.931	107.906	107.96
61	108.142	107.928	107.921	107.888	107.954
62	108.126	107.938	107.912	107.877	107.944
63	108.108	107.928	107.9	107.872	107.948
64	108.1	107.928	107.879	107.919	107.931
65	108.069	107.933	107.903	107.93	107.94
66	108.131	107.954	107.892	107.917	107.949
