VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
140	108.059	107.95	108.037	108.137	108.053
141	108.008	107.955	108.042	108.149	108.011
142	108.046	107.93	108.056	108.142	107.99
143	108.066	107.894	108.061	108.141	107.965
144	108.093	107.884	108.064	108.166	107.952
145	108.094	107.922	108.072	108.159	107.936
146	108.064	107.91	108.076	108.137	107.912
147	108.083	107.886	108.044	108.136	107.916
148	108.059	107.81	108.02	108.153	107.944
149	108.079	107.836	107.991	108.17	107.965
150	108.078	107.855	107.993	108.15	107.958
151	108.062	107.864	108.009	108.174	107.959
152	108.027	107.853	107.984	108.148	107.951
153	108.052	107.838	107.973	108.174	107.924
154	108.043	107.859	107.956	108.171	107.939
155	108.037	107.861	108.02	108.171	107.924
156	108.03	107.843	108.018	108.172	107.931
157	108.038	107.839	107.997	108.161	107.936
158	108.053	107.844	107.972	108.159	107.933
159	108.041	107.851	107.994	108.158	107.937
160	108.035	107.85	107.979	108.166	107.924
161	108.008	107.864	108.005	108.187	107.928
162	108.018	107.854	108	108.15	107.951
163	108.024	107.842	107.991	108.136	107.957
164	108.051	107.837	108.007	108.155	107.937
165	108.054	107.822	108.004	108.141	107.812
