VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
140	219.701	220.335	220.736	221.278	222.22
141	219.812	220.286	220.673	220.286	222.318
142	218.878	219.98	220.754	219.893	222.254
143	219.271	219.666	221.661	220.655	222.85
144	219.36	219.282	221.277	221.018	222.935
145	219.41	220.424	221.523	220.843	222.204
146	219.659	221.08	221.284	220.51	221.214
147	219.253	221.208	221.111	220.208	220.619
148	219.125	220.764	220.975	219.917	219.912
149	219.641	220.01	220.786	220.23	220.76
150	219.605	221.353	221.745	219.982	221.037
151	219.472	221.29	221.387	219.979	220.783
152	219.33	220.839	220.888	219.635	220.333
153	218.392	220.088	220.263	219.466	220.572
154	219.175	219.797	220	219.944	221.542
155	219.543	220.486	220.644	219.579	221.7
156	219.312	220.314	221.253	219.213	221.494
157	219.094	219.975	220.58	219.287	221.471
158	218.856	219.4	219.848	219.62	222.072
159	218.895	219.329	219.483	219.954	222.114
160	219.111	219.358	217.892	219.992	222.621
161	218.69	219.994	221.821	220.237	222.441
162	218.453	220.262	220.627	220.46	222.118
163	218.483	220.298	220.879	220.752	222.172
164	219.062	219.964	220.237	220.928	221.961
165	219.551	219.664	220.49	220.961	219.947
