VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	3.70942	3.81449	3.55873	3.84901	3.68479
1	3.89224	2.90251	3.52586	3.7831	3.45866
2	3.84699	2.97919	3.53207	3.86589	3.03993
3	3.83919	2.81827	3.67337	3.91683	3.14044
4	3.86044	2.78303	3.52915	3.79968	3.05612
5	3.81205	2.76087	3.47056	3.80366	3.06784
6	3.80924	2.71698	3.45398	3.80003	2.96083
7	3.82864	2.98961	3.67259	3.78757	3.29933
8	3.83625	2.99657	3.44909	3.6686	3.52375
9	3.80042	2.7456	3.43401	3.69586	3.65235
10	3.74865	2.69779	3.43421	3.82368	3.76787
11	3.90163	3.38329	3.75165	3.76442	3.81699
12	3.76614	3.30628	3.71193	3.55322	3.80557
13	3.53179	3.25112	3.63849	3.58972	3.58429
14	3.30638	3.50322	3.58443	3.60401	3.71944
15	3.19677	3.74685	3.5973	3.78785	4.04324
16	3.2207	3.90383	3.84833	3.8155	3.96509
17	3.42182	4.0479	3.57447	3.68069	3.87364
18	3.40029	3.62254	3.58974	3.59081	3.29965
19	3.07478	3.52514	3.54712	3.8734	3.15519
20	3.17798	3.55596	3.47017	3.5782	3.22812
21	3.30817	4.1667	3.54506	3.57888	3.30761
22	3.43145	3.82086	3.66181	3.70811	3.6118
23	3.44882	3.71035	3.55468	3.94283	3.06479
24	3.14311	3.47348	3.52079	3.83459	3.13294
25	3.14986	3.60787	3.53222	3.79494	2.89498
26	3.21242	3.64878	3.65503	3.77252	2.7105
27	3.3629	3.72491	3.5315	3.78901	2.96849
28	3.32673	3.68147	3.57546	3.61997	3.06085
29	3.32554	3.89232	3.69908	3.76765	2.71604
30	3.39842	3.74712	3.6733	3.75724	2.75929
31	3.64711	3.98545	3.57724	3.89759	2.76576
32	3.56668	3.86891	3.63235	3.78664	2.89412
33	3.62293	3.92161	3.66566	3.94128	3.00268
34	3.59014	3.94589	3.60179	3.72812	2.95918
35	3.67023	3.70425	3.58597	3.73073	3.17353
36	3.71417	3.77315	3.69215	3.54986	3.1291
37	3.7734	3.88054	3.71847	4.22766	4.21106
38	4.98812	3.84927	3.79172	4.12171	3.51341
39	7.69373	3.93682	3.71856	3.51161	3.46078
40	4.07242	3.94458	3.77947	3.8366	3.3504
41	3.70544	3.75083	3.81182	3.89973	3.35593
42	3.6191	3.91195	3.97558	4.13779	3.48515
43	3.71141	4.22447	3.94617	3.65478	3.28161
44	3.58945	3.89445	3.96428	3.45576	3.46198
45	3.6846	3.85974	3.9028	3.2509	3.17887
46	3.85882	3.76436	3.88073	3.12646	3.40869
47	3.89287	3.6693	3.94347	3.27111	3.40688
48	3.54914	4.85041	6.24718	4.89779	3.49233
49	3.613	5.21188	4.66757	3.9285	3.61503
50	3.49559	3.81117	4.17419	3.63301	3.70684
51	3.48561	3.78432	3.35156	3.51381	4.03926
52	4.10764	3.8431	2.96396	3.47047	3.86743
53	3.79458	3.66022	2.8982	3.45708	3.67115
54	3.81288	3.84881	2.8314	3.42062	3.5893
55	3.83362	3.67226	2.86861	3.56221	3.31201
56	3.98907	3.82598	3.1277	3.63079	3.43058
57	3.70667	4.08186	2.9713	3.88006	3.23016
58	3.73491	4.17858	2.99159	3.66938	3.26867
59	3.5783	3.96362	2.98182	3.73578	3.03786
60	3.54363	3.77714	3.07725	3.74666	3.10739
61	3.48881	3.57239	3.08981	3.81277	3.6362
62	3.56443	3.9062	3.08827	3.71543	3.09785
63	4.41599	3.40884	3.28525	4.09985	3.83732
64	3.91627	3.67187	3.42889	3.70517	3.37054
65	3.86961	3.63189	3.17537	3.89499	3.30303
66	3.67567	3.50564	3.25325	3.63442	3.2899
67	3.69303	3.68907	3.23267	3.82402	3.31076
68	4.35884	3.63318	3.25206	3.86001	3.61054
69	3.61927	3.78432	3.36018	3.90719	3.49182
70	3.90087	3.43045	3.38385	4.35631	3.67801
71	3.55459	3.60244	3.41144	3.98055	3.07461
72	3.60779	3.45944	2.99975	3.84387	3.19145
73	4.09027	3.44069	2.95298	3.53812	2.875
74	4.06495	3.67487	2.91829	3.63166	3.92506
75	3.27175	3.56825	2.88263	3.4998	3.52163
76	3.22112	3.32703	2.97383	3.7881	3.54747
77	2.90766	3.14856	3.00005	3.76745	3.40397
78	2.77793	3.22763	2.92967	3.62165	3.53333
79	3.82945	3.31705	2.8696	3.47264	3.56281
80	3.75109	3.36247	2.857	3.89994	3.55924
81	3.1529	3.15937	2.91636	3.54675	3.34233
82	3.54207	3.2125	3.15364	3.61904	3.5957
83	3.6108	3.2194	3.39214	3.98963	3.6834
84	3.65492	3.38886	3.35498	3.66121	3.60165
85	3.64744	3.14706	3.61636	3.59019	4.21562
86	3.71999	3.24295	3.48673	3.9569	4.80058
87	4.19278	3.18436	3.76202	3.56266	4.13889
88	3.6594	3.61579	3.5681	3.64169	3.77196
89	3.70687	4.37217	3.57753	4.10413	4.01321
90	5.47805	4.28411	3.6913	3.69182	3.71923
91	4.81133	4.12209	3.59482	3.79401	3.66956
92	4.03131	3.76569	3.55213	4.29357	3.79823
93	3.73094	3.96358	3.73648	3.844	3.5198
94	3.78262	4.01545	3.67805	3.70261	3.33984
95	3.80247	3.76002	3.55165	3.88679	3.60863
96	3.84986	3.77774	3.36808	3.74368	3.99607
97	3.84216	3.32602	3.55442	3.82693	3.41556
98	3.90054	3.08695	3.59711	3.64132	3.28741
99	3.61227	3.23234	3.45665	3.53076	3.32644
100	3.71839	3.49903	3.64062	3.59888	3.8016
101	3.72065	3.57047	3.65405	3.6378	3.55071
102	3.42168	3.36701	3.67823	3.47578	3.22784
103	4.25542	3.18613	3.62294	3.5551	3.23939
104	3.49264	3.3603	3.58405	3.38537	3.54281
105	3.4592	3.36181	3.64494	3.27121	3.30143
106	3.36712	3.30068	3.55657	3.79718	3.21616
107	3.69337	3.54985	3.52109	3.37787	3.521
108	4.00321	3.80434	3.79271	3.42356	3.54229
109	3.6911	3.86081	3.69896	3.58336	3.48665
110	3.65474	3.87762	3.78801	3.6613	3.41296
111	3.74159	3.82385	3.6434	3.51086	3.84332
112	4.03678	4.29852	3.70274	3.44294	3.37209
113	3.59776	4.18287	3.68538	3.44934	3.3561
114	3.47459	3.88026	3.62048	3.4002	3.32754
115	3.4869	3.9001	3.82491	3.62964	4.52618
116	6.09006	3.92417	3.47105	4.0458	3.91428
117	5.92367	3.82931	3.47428	3.70339	3.56975
118	3.79857	3.87804	3.52804	3.99228	3.50252
119	3.43487	3.65015	3.70109	3.83971	3.64093
120	3.40776	3.91072	3.4583	4.06082	3.82985
121	3.58399	3.88533	3.76809	3.67222	5.78459
122	3.62108	3.62382	3.66975	3.58886	3.84187
123	3.57868	3.89005	3.53082	3.26566	3.52654
124	3.4822	3.65094	3.83014	3.07062	3.45468
125	3.57533	3.89432	3.41701	3.01594	3.4078
126	3.67056	3.8114	3.65583	2.93652	3.48795
127	3.64095	4.15563	3.63446	3.57828	3.51221
128	3.4788	3.90845	3.73186	3.27859	3.58652
129	3.54498	3.6942	3.57279	2.96852	3.36246
130	3.48883	3.73608	3.47596	2.81594	3.51005
131	3.48589	3.63668	3.44291	2.96567	3.56164
132	3.46217	3.57779	3.52558	2.97184	3.73041
133	3.45175	3.90811	3.48189	2.84301	3.48179
134	3.57286	3.74458	3.52996	2.83123	3.72631
135	3.40644	3.91918	3.56437	2.9416	4.0688
136	3.43752	3.79907	3.57405	3.0971	4.1985
137	3.35839	3.83442	3.72199	3.02714	4.01072
138	3.52256	3.82296	3.61469	3.39952	4.00489
139	3.50415	3.89682	3.65647	3.17488	4.11051
140	3.49068	3.76853	3.57878	2.97118	4.08681
141	3.513	3.9069	4.05915	3.30747	4.03108
142	3.85389	3.99855	3.62666	3.37732	4.08097
143	3.74939	3.7742	3.51511	3.35865	4.00272
144	3.53417	3.79788	3.51632	3.32587	3.72706
145	3.38558	3.72657	3.44165	3.22438	3.95461
146	3.50283	3.78688	3.65062	3.50898	3.88577
147	3.46275	3.83285	3.70939	6.17628	4.14574
148	3.23707	3.68559	3.65483	5.27079	3.71468
149	3.34631	3.89008	3.59067	4.03686	3.52729
150	3.45339	3.83535	3.48832	4.00459	3.6549
151	3.52809	3.82928	3.99537	3.94582	3.88066
152	3.70538	3.76025	3.66788	3.9126	3.82984
153	3.77041	3.2298	3.76614	3.84389	3.49525
154	3.69416	2.74249	3.48714	3.7055	3.6481
155	3.73755	2.8411	3.64439	3.63348	3.43655
156	3.69365	2.86878	3.65644	3.58816	3.20876
157	3.59901	3.15089	3.59734	3.5942	3.38329
158	3.68321	3.19459	3.67274	3.737	3.59017
159	3.72381	3.80006	3.70282	3.60856	3.6551
160	3.54785	3.4576	4.36477	3.6021	3.29671
161	3.55053	3.5547	3.87064	3.48485	3.35792
162	3.56839	3.51047	3.86933	3.47721	3.29151
163	3.68613	3.51938	3.7215	3.40956	3.26821
164	3.73056	3.50232	3.79617	3.41249	3.49967
165	3.66116	3.70182	3.72649	3.42425	3.59489
