VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	110.675	111.648	111.178	111.011	110.979
1	110.646	111.649	111.158	110.981	110.982
2	110.623	111.66	111.165	110.998	110.98
3	110.639	111.64	111.168	110.996	110.957
4	110.656	111.633	111.17	111.013	110.971
5	110.64	111.626	111.161	110.999	110.967
6	110.636	111.627	111.152	111	110.972
7	110.598	111.631	111.153	111	110.97
8	110.611	111.639	111.157	110.997	110.973
9	110.604	111.63	111.138	110.993	110.956
10	110.612	111.619	111.138	110.978	110.972
11	110.35	111.525	111.122	110.982	110.926
12	110.314	111.575	111.173	110.985	110.964
13	110.308	111.63	111.173	110.995	110.966
14	110.387	111.65	111.148	110.992	110.975
15	110.436	111.647	111.137	110.993	110.938
16	110.455	111.636	111.128	111.011	110.991
17	110.462	111.638	111.132	110.981	110.97
18	110.5	111.65	111.146	111.022	110.924
19	110.516	111.64	111.134	110.977	110.948
20	110.567	111.635	111.143	110.992	110.97
21	110.551	111.658	111.133	110.985	110.962
22	110.573	111.664	111.119	110.977	110.958
23	110.592	111.654	111.129	110.998	110.937
24	110.572	111.662	111.122	111.001	110.955
25	110.583	111.671	111.123	110.999	110.967
26	110.594	111.665	111.122	110.998	111.025
27	110.568	111.655	111.125	110.987	111.034
28	110.589	111.645	111.122	111.006	111.037
29	110.594	111.626	111.135	110.994	111.015
30	110.584	111.641	111.136	110.997	111.03
31	110.574	111.687	111.132	111.007	110.987
32	110.588	111.701	111.143	111.014	110.981
33	110.574	111.676	111.139	111.003	110.96
34	110.549	111.667	111.125	110.988	110.989
35	110.563	111.663	111.127	111.003	111.021
36	110.61	111.686	111.129	110.976	110.99
37	110.591	111.697	111.148	110.994	110.955
38	110.595	111.668	111.128	110.994	110.929
39	110.563	111.676	111.151	111.031	110.951
40	110.604	111.666	111.158	111.022	110.994
41	110.58	111.664	111.167	111.031	110.975
42	110.57	111.659	111.177	111.042	111.006
43	110.556	111.651	111.163	111.039	111.003
44	110.584	111.655	111.146	111.036	111.002
45	110.578	111.664	111.182	111.024	111.029
46	110.587	111.666	111.178	111.048	111.026
47	110.573	111.662	111.226	111.053	111.013
48	110.579	111.681	111.171	111.009	111.014
49	110.562	111.684	111.211	111.029	110.989
50	110.571	111.683	111.128	111.044	110.964
51	110.554	111.667	111.04	111.05	110.976
52	110.565	111.673	111.108	111.064	110.987
53	110.553	111.673	111.136	111.054	110.997
54	110.549	111.674	111.149	111.123	111.019
55	110.546	111.654	111.228	111.075	111.052
56	110.573	111.646	111.249	111.116	111.058
57	110.585	111.65	111.256	111.124	111.015
58	110.597	111.658	111.258	111.07	110.989
59	110.58	111.648	111.246	111.079	111.018
60	110.574	111.647	111.264	111.068	110.993
61	110.574	111.642	111.272	111.052	110.977
62	110.586	111.654	111.259	111.035	110.99
63	110.563	111.651	111.25	111.041	110.991
64	110.546	111.634	111.234	111.049	110.972
65	110.558	111.651	111.22	111.037	110.971
66	110.573	111.661	111.228	111.027	111.012
67	110.585	111.664	111.209	111.032	110.984
68	110.575	111.654	111.239	111.033	110.999
69	110.588	111.658	111.221	111.029	110.998
70	110.559	111.677	111.178	111.028	110.996
71	110.576	111.679	111.082	111.041	111.001
72	110.568	111.66	111.056	111.029	110.988
73	110.581	111.653	111.122	111.009	110.979
74	110.462	111.648	111.153	110.993	110.988
75	110.553	111.659	111.171	110.998	110.98
76	110.471	111.648	111.173	111.001	110.978
77	110.518	111.638	111.21	111.013	110.98
78	110.55	111.629	111.215	111.015	110.955
79	110.528	111.623	111.212	111.002	110.995
80	110.536	111.635	111.208	111.009	110.972
81	110.563	111.614	111.209	111.009	110.981
82	110.565	111.629	111.212	111.015	110.975
83	110.557	111.625	111.213	111.017	110.987
84	110.573	111.647	111.216	111.01	110.992
85	110.563	111.65	111.217	111.016	110.957
86	110.566	111.659	111.185	111.025	111.025
87	110.568	111.65	111.154	111.02	111.017
88	110.553	111.654	111.203	111.01	111.038
89	110.56	111.643	111.225	111.001	111.015
90	110.536	111.618	111.197	110.997	111.004
91	110.604	111.634	111.191	110.991	111.035
92	110.56	111.648	111.199	110.988	111.004
93	110.56	111.671	111.239	111.018	111.014
94	110.569	111.69	111.278	111.03	110.984
95	110.559	111.665	111.218	111.067	110.984
96	110.569	111.646	111.165	111.076	110.96
97	110.562	111.662	111.204	111.088	110.991
98	110.548	111.673	111.242	111.057	110.964
99	110.545	111.678	111.257	111.064	110.989
100	110.558	111.674	111.285	111.055	110.976
101	110.562	111.66	111.278	111.036	110.962
102	110.569	111.667	111.274	111.043	110.944
103	110.562	111.663	111.247	111.036	110.965
104	110.562	111.67	111.234	111.034	110.96
105	110.558	111.702	111.249	111.025	110.959
106	110.555	111.717	111.243	111.007	110.949
107	110.553	111.706	111.217	110.999	110.94
108	110.547	111.723	111.23	111.005	110.936
109	110.546	111.682	111.221	111.01	110.94
110	110.544	111.666	111.23	111.006	110.935
111	110.54	111.678	111.204	111.016	110.932
112	110.543	111.569	111.195	111.006	110.921
113	110.566	111.673	111.205	111.01	110.963
114	110.556	111.65	111.224	111.007	110.956
115	110.562	111.647	111.219	111.012	110.939
116	110.598	111.675	111.227	111.003	110.912
117	110.591	111.68	111.238	111.019	110.944
118	110.603	111.675	111.29	111.043	111.006
119	110.569	111.684	111.265	111.073	111.027
120	110.566	111.679	111.239	111.074	110.993
121	110.573	111.673	111.259	111.117	110.997
122	110.543	111.679	111.238	111.016	110.922
123	110.565	111.693	111.22	111.003	110.942
124	110.552	111.684	111.229	110.995	110.954
125	110.556	111.686	111.233	110.992	110.92
126	110.54	111.675	111.215	111.022	110.966
127	110.553	111.708	111.228	110.995	110.944
128	110.541	111.699	111.234	111.011	110.934
129	110.541	111.678	111.225	111.021	110.96
130	110.556	111.668	111.239	111.068	110.962
131	110.552	111.665	111.22	111.079	110.979
132	110.56	111.653	111.199	111.128	110.947
133	110.56	111.679	111.205	111.112	110.993
134	110.556	111.663	111.206	111.102	111.012
135	110.554	111.665	111.198	111.109	111.003
136	110.548	111.657	111.193	111.093	111.008
137	110.532	111.665	111.207	111.094	111
138	110.535	111.67	111.196	111.096	110.988
139	110.522	111.666	111.174	111.1	110.986
140	110.536	111.664	111.196	111.089	111.008
141	110.546	111.68	111.194	111.115	111.027
142	110.548	111.651	111.217	111.114	111.04
143	110.53	111.662	111.22	111.08	110.992
144	110.549	111.678	111.223	111.083	110.987
145	110.573	111.68	111.22	111.097	110.992
146	110.593	111.666	111.219	111.102	110.989
147	110.555	111.705	111.237	111.086	111.001
148	110.496	111.672	111.232	111.037	110.986
149	110.513	111.67	111.221	111.031	111.004
150	110.555	111.705	111.22	111.065	110.997
151	110.524	111.698	111.221	111.085	111.007
152	110.547	111.681	111.224	111.088	110.983
153	110.536	111.492	111.209	111.063	110.97
154	110.549	111.564	111.217	111.075	110.977
155	110.513	111.575	111.227	111.086	110.961
156	110.546	111.601	111.23	111.073	110.976
157	110.555	111.589	111.23	111.111	110.95
158	110.554	111.621	111.208	111.097	110.963
159	110.552	111.607	111.214	111.114	110.948
160	110.566	111.615	111.208	111.105	110.944
161	110.546	111.608	111.228	111.122	110.949
162	110.541	111.608	111.216	111.107	110.932
163	110.536	111.607	111.219	111.094	110.941
164	110.534	111.598	111.231	111.091	110.946
165	110.538	111.604	111.224	111.106	110.969
