VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	-1	3.70144	-1	2.55471	3.49264
1	-1	2.88668	-1	2.62642	3.05603
2	2.32263	2.8711	-1	2.22845	3.10856
3	1.78759	2.93669	-1	2.42899	2.95748
4	-1	2.80631	-1	-1	3.20785
5	-1	2.92075	-1	-1	3.08005
6	-1	2.75391	-1	-1	2.91217
7	-1	2.95789	-1	2.4171	2.48413
8	-1	2.45386	-1	-1	3.45595
9	-1	2.5289	-1	-1	1.96854
10	-1	2.49217	-1	-1	2.60565
11	-1	2.77006	-1	-1	-1
12	1.98698	2.88685	-1	-1	-1
13	2.40521	3.13147	-1	-1	2.10323
14	-1	2.93678	-1	2.29913	1.54324
15	-1	3.79994	-1	2.50011	2.34117
16	-1	3.69712	-1	-1	2.26476
17	-1	2.96612	-1	-1	1.80406
18	-1	2.97552	-1	-1	2.72256
19	-1	2.96385	-1	2.35677	2.43432
20	-1	3.01203	-1	-1	2.26101
21	-1	2.92536	-1	-1	2.69394
22	-1	3.70763	-1	-1	-1
23	1.95716	3.32545	-1	2.34409	2.34306
24	1.69859	3.24079	-1	1.74084	-1
25	-1	2.89581	-1	2.21938	-1
26	-1	3.05034	-1	-1	-1
27	-1	3.13722	-1	1.73571	2.32594
28	-1	3.22338	-1	-1	2.57619
29	-1	3.45415	-1	-1	2.71338
30	-1	3.25635	-1	2.34348	2.78744
31	-1	3.35055	-1	-1	2.98543
32	-1	2.87043	-1	-1	3.10032
33	-1	2.45389	-1	3.04183	2.86353
34	-1	2.36872	-1	2.52095	3.08093
35	-1	2.87575	-1	1.85344	3.04582
36	-1	2.41227	-1	2.36919	2.63495
37	-1	3.04224	-1	3.03513	-1
38	1.76282	2.39093	-1	3.32669	2.33858
39	-1	3.3534	-1	3.16259	2.78456
40	-1	3.19901	-1	2.60714	2.98441
41	-1	2.65093	-1	3.0062	2.90731
42	-1	2.22674	1.8378	2.30431	2.17011
43	-1	2.72909	-1	-1	2.42456
44	2.04322	1.92542	1.96846	-1	1.64908
45	2.44211	1.95417	-1	-1	2.49985
46	2.8711	-1	-1	2.05903	2.56654
47	2.47393	-1	-1	-1	1.72454
48	2.05485	2.77081	-1	-1	1.71882
49	2.05185	-1	2.09871	-1	-1
50	2.29413	1.85858	-1	-1	2.28236
51	1.88979	2.45108	2.61877	-1	1.98934
52	3.1199	2.8666	2.69218	-1	2.67649
53	2.44863	3.22224	2.50278	-1	2.43138
54	2.74359	3.28683	2.44727	-1	2.41332
55	2.82469	2.86658	2.5187	-1	2.95421
56	3.10531	3.3253	2.71887	-1	3.09117
57	2.86098	3.41172	2.64722	2.32753	3.2394
58	2.73484	3.54574	2.50254	2.18535	3.22678
59	2.33824	3.07266	2.72364	2.23806	3.32603
60	2.42936	3.03614	2.49912	2.41526	3.30206
61	1.78385	2.85125	2.99199	2.47911	3.87007
62	2.40214	3.37559	2.60464	2.70096	3.37515
63	3.24161	2.32718	2.36061	3.11398	3.06848
64	1.91403	2.34044	2.04593	2.44493	3.18599
65	1.9169	2.17654	2.76797	3.04276	3.28903
66	2.4439	2.82545	2.59266	2.60548	3.48242
67	2.57483	2.93679	2.40178	3.1442	3.25254
68	3.5145	2.27438	2.65926	2.99113	3.1293
69	2.32947	2.0874	2.38102	3.00768	3.20499
70	2.62834	2.38728	2.65713	2.91025	3.69209
71	-1	-1	2.10742	2.70768	3.31336
72	2.34054	-1	2.38982	2.66368	3.31507
73	3.08855	2.13044	2.06955	2.43561	3.33422
74	-1	2.43863	2.40908	2.59743	3.32427
75	2.53265	2.58584	2.18381	2.79483	2.39907
76	2.93834	-1	2.40275	3.16501	2.85852
77	3.08104	2.11773	2.7721	2.98124	2.85305
78	2.84313	-1	2.71222	2.90146	3.17618
79	2.56472	2.29312	2.61746	2.96002	2.8715
80	3.26623	-1	2.87861	3.27609	2.69474
81	2.70949	2.24922	2.84881	3.03284	2.91234
82	2.26486	1.97116	2.77654	3.19948	2.85589
83	2.56083	2.54869	2.86225	3.23489	3.32957
84	2.40317	2.57382	3.17549	2.9625	2.70685
85	2.55864	2.13342	3.17362	2.83517	3.15574
86	2.59238	1.41333	3.16082	3.09429	3.39507
87	3.16074	2.45793	2.63218	2.69738	3.43174
88	2.28093	2.95275	2.67153	2.67325	2.72335
89	2.3824	2.61401	2.14768	3.0842	2.81052
90	-1	-1	2.69798	2.18587	2.4098
91	-1	2.71443	2.64186	2.61625	2.55833
92	-1	3.33328	2.62301	3.50215	3.11396
93	-1	2.84265	2.07138	3.18485	2.86397
94	-1	2.7976	2.40819	3.41862	2.72112
95	-1	-1	-1	3.35312	-1
96	2.18641	2.59536	1.95645	3.37792	3.10181
97	2.35875	2.27157	-1	3.45376	2.54601
98	2.5628	2.56333	2.21487	3.10109	2.65005
99	-1	2.67326	-1	2.9323	3.00994
100	-1	2.0673	2.39519	2.68069	2.50959
101	-1	2.47446	1.91563	2.70565	2.11577
102	1.83227	2.27317	2.18639	2.62008	-1
103	3.05096	2.51364	-1	2.78667	2.25248
104	2.18136	2.09239	2.21557	2.69817	2.55307
105	-1	-1	-1	2.61517	2.24461
106	1.84022	2.36053	2.32254	3.28315	2.3497
107	2.44642	1.79237	2.00737	2.74948	2.63536
108	2.92729	3.03001	2.52826	2.89509	2.6885
109	2.43817	2.92166	2.33303	2.77425	2.29752
110	2.73686	3.08619	1.98142	2.76286	2.3104
111	2.80593	2.98254	2.45467	2.81736	3.10103
112	3.20011	3.56483	2.65457	2.70484	-1
113	2.60938	2.75278	2.51581	2.79227	-1
114	2.63367	2.94842	2.38445	2.64852	-1
115	2.47895	2.6348	-1	2.62609	2.66335
116	2.52162	2.21228	-1	2.89983	2.57729
117	-1	2.5241	1.81138	2.92022	2.00314
118	-1	2.92719	2.52192	2.87917	-1
119	-1	2.65169	2.25794	2.77637	2.33909
120	-1	2.34959	2.06764	2.64161	2.98782
121	-1	2.29891	-1	-1	-1
