VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	110.614	111.786	111.29	111.104	110.985
1	110.612	111.79	111.279	111.087	110.996
2	110.618	111.818	111.28	111.104	110.993
3	110.629	111.807	111.297	111.107	110.989
4	110.65	111.807	111.293	111.113	110.992
5	110.653	111.8	111.289	111.109	111.002
6	110.665	111.801	111.29	111.107	111.004
7	110.667	111.811	111.296	111.107	111.005
8	110.678	111.826	111.299	111.109	111.015
9	110.687	111.818	111.294	111.102	111.021
10	110.705	111.822	111.289	111.095	111.015
11	110.5	111.67	111.269	111.094	110.95
12	110.511	111.72	111.312	111.097	110.951
13	110.472	111.771	111.31	111.113	110.939
14	110.53	111.792	111.292	111.106	110.966
15	110.575	111.8	111.286	111.111	110.962
16	110.593	111.783	111.277	111.117	110.99
17	110.589	111.78	111.277	111.078	110.986
18	110.592	111.788	111.303	111.102	110.956
19	110.615	111.779	111.294	111.093	110.972
20	110.642	111.78	111.307	111.102	110.987
21	110.634	111.796	111.297	111.101	110.99
22	110.651	111.813	111.282	111.103	110.976
23	110.657	111.793	111.287	111.1	110.953
24	110.629	111.801	111.283	111.111	110.972
25	110.624	111.81	111.28	111.11	110.993
26	110.637	111.804	111.294	111.114	111.003
27	110.625	111.783	111.288	111.105	111.017
28	110.627	111.772	111.281	111.114	111.025
29	110.619	111.759	111.282	111.109	111.005
30	110.614	111.756	111.29	111.093	111.005
31	110.606	111.782	111.286	111.09	110.994
32	110.6	111.806	111.295	111.113	110.987
33	110.589	111.794	111.296	111.099	110.965
34	110.582	111.784	111.294	111.102	110.974
35	110.594	111.782	111.28	111.114	110.993
36	110.622	111.801	111.282	111.099	110.977
37	110.614	111.81	111.294	111.087	110.961
38	110.602	111.79	111.281	111.098	110.946
39	110.594	111.793	111.279	111.114	110.948
40	110.62	111.783	111.3	111.11	110.989
41	110.613	111.777	111.311	111.133	110.977
42	110.604	111.768	111.34	111.117	110.994
43	110.596	111.767	111.322	111.105	110.99
44	110.604	111.774	111.305	111.104	110.984
45	110.602	111.782	111.312	111.089	110.993
46	110.622	111.789	111.312	111.109	110.999
47	110.62	111.792	111.346	111.104	110.993
48	110.622	111.795	111.249	111.072	110.988
49	110.612	111.794	111.342	111.078	110.983
50	110.623	111.802	111.254	111.095	110.957
51	110.612	111.788	111.145	111.089	110.982
52	110.614	111.787	111.202	111.093	110.973
53	110.605	111.794	111.238	111.084	110.974
54	110.598	111.799	111.247	111.118	110.991
55	110.591	111.785	111.278	111.108	110.999
56	110.6	111.781	111.311	111.134	111.012
57	110.617	111.782	111.326	111.153	110.997
