# Overall Threshold 1: [ -7.58569934319788 7.57905733150091 ]
# Overall Threshold 2: [ -15.1680776805473 15.1614356688503 ]
VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	0.523978	-1.01559	-1.17966	0.52975	-0.393324
1	2.08069	-0.312233	-1.4329	-0.545836	0.480146
2	0.0860342	0.549896	-1.11646	-1.03744	-0.399759
3	-0.365833	0.748283	0.864238	0.0115809	-0.438616
4	-0.191741	0.570249	2.15192	-1.06263	1.18162
5	-1.18561	-0.862051	1.49486	-2.4308	0.541141
6	-1.80426	-1.65592	0.178525	3.04173	1.42679
7	1.21647	-0.451302	0.519372	2.08911	-2.26678
8	0.265763	1.17399	0.989198	2.44636	-1.30633
9	1.25552	1.59408	0.153701	-2.03854	-1.37302
10	-18.0011	-2.22714	-0.584802	-1.48507	0.945202
11	13.121	0.571451	-5.08584	0.409938	3.49746
12	1.03899	2.27942	2.94965	3.5374	0.321933
13	2.57281	2.60066	1.56918	1.26208	0.69779
14	0.786271	0.297569	-0.445368	-1.28766	-0.7319
15	-0.51305	-0.387683	-0.96749	-0.0472342	-1.82096
16	-8.094	-1.73572	0.0891213	-2.76035	-3.07115
17	1.94181	-0.430283	1.83013	1.48261	3.61533
18	6.09608	0.319798	-0.0910753	-0.252042	-0.40134
19	2.83305	0.536898	0.0262198	0.783231	0.678695
20	0.985999	-1.34109	-0.96527	-1.21904	-0.31499
21	0.360569	2.01133	-1.5228	-5.16091	-4.31142
22	-4.51201	-4.03263	0.748229	-1.85026	3.68488
23	0.862786	0.784076	1.18124	1.10436	0.219233
24	-0.971978	-0.664191	-1.07342	0.345114	1.12674
25	-0.233484	-0.680617	-1.02459	1.2251	-0.892647
26	-0.627834	-0.61051	0.170333	0.351147	-0.0253856
27	0.188007	-0.292803	-0.448063	4.58058	-1.76932
28	-0.721603	-0.213478	-1.74059	2.37727	0.934843
29	-0.342907	0.234746	-0.0585991	-1.10742	-0.397019
30	-0.43765	1.09477	1.22891	-2.95598	-0.851326
31	-0.372911	0.785356	0.0447342	-0.935091	-0.484007
32	1.16887	-0.416277	0.171966	1.8033	0.571809
33	0.367961	-2.05887	1.35499	-1.03122	-0.182193
34	-0.745918	4.8184	0.401949	0.476214	0.798052
35	-0.637849	2.52684	-1.10555	1.28272	2.0296
36	1.4667	-0.504184	1.24057	0.709352	-2.53235
37	-8.92319	0.720204	0.0430558	-2.45789	2.44673
38	1.43813	0.251938	3.69367	2.10015	0.426612
39	7.27248	-0.373598	0.676797	1.44023	1.95867
40	1.98816	-0.522891	0.0625889	-0.244107	-0.327564
41	0.917682	-0.349825	-0.419911	-1.26221	-0.153675
42	-0.271827	-4.86793	-1.01409	0.791644	-0.365521
43	0.636528	-2.52617	-0.207233	-3.12857	-0.708443
44	2.48307	1.6602	-0.061245	-0.417455	-1.30063
45	-0.18682	1.22324	0.416855	0.180289	-0.777679
46	-1.10939	1.46185	-0.707831	0.26222	-1.40349
47	-2.41452	-4.14555	-31.4068	-4.22842	0.304531
48	-1.21956	1.38305	44.1849	0.399333	-0.0707467
49	0.42274	2.1502	-26.2241	-0.248907	0.0895343
50	-1.36428	-0.00311964	8.03047	2.48923	-3.82375
51	-2.06973	3.60223	1.4234	1.79968	0.387422
52	-1.34761	0.901085	0.975664	0.2503	2.58254
53	0.389262	-1.81252	0.967831	0.282172	3.26429
54	0.473834	-1.56163	-0.754741	-0.113891	0.881396
55	-0.206164	-2.39779	-0.6491	-0.533494	-0.650717
56	-0.564643	-1.91102	0.952065	-0.149487	0.586662
57	2.41629	-0.10834	-0.0751618	1.07603	-0.611208
58	1.86906	1.72961	-0.847124	0.917423	-1.22877
59	0.336068	1.11385	-0.460963	-0.0143256	-1.13102
60	0.00678247	1.28057	0.151429	-0.405425	-1.65835
61	-0.325383	0.324477	0.854122	-0.219017	0.907039
62	-0.769414	0.828595	0.444969	-1.16887	1.31946
63	-0.149609	-0.0254049	1.7447	0.190853	1.89114
64	1.09356	-0.489901	-0.729318	2.43654	0.728914
65	2.20338	1.05935	1.33149	1.12056	0.484373
66	-0.240865	0.378508	0.725009	-0.119516	0.513114
67	-1.23392	-0.783506	0.597459	0.529373	0.11744
68	-0.951211	-1.21632	-0.638301	-1.86069	-1.95231
