VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	762.191	763.082	756.226	754.27	754.81
1	762.716	762.068	755.046	754.799	754.415
2	764.799	761.756	753.618	754.253	754.895
3	764.88	762.307	752.501	753.214	754.496
4	764.514	763.055	753.367	753.23	754.059
5	764.323	763.627	755.517	752.166	755.241
6	763.139	762.766	757.013	749.738	755.78
7	761.337	761.108	757.188	752.776	757.207
8	762.55	760.661	757.71	754.865	754.943
9	762.818	761.832	758.696	757.312	753.637
10	764.069	763.42	758.848	755.272	752.261
11	746.073	761.198	758.267	753.787	753.206
12	759.191	761.767	753.177	754.202	756.704
13	760.226	764.048	756.13	757.734	757.026
14	762.803	766.648	757.702	758.995	757.725
15	763.589	766.942	757.254	757.709	756.993
16	763.077	766.56	756.285	757.666	755.173
17	754.983	764.822	756.378	754.903	752.099
18	756.925	764.391	758.203	756.387	755.715
19	763.02	764.712	758.115	756.133	755.313
20	765.85	765.247	758.14	756.916	755.989
21	766.837	763.905	757.175	755.697	755.678
22	767.201	765.919	755.654	750.537	751.368
23	762.69	761.882	756.402	748.685	755.047
24	763.553	762.671	757.581	749.787	755.271
25	762.577	762.008	756.508	750.133	756.398
26	762.342	761.325	755.487	751.359	755.504
27	761.714	760.717	755.66	751.712	755.486
28	761.901	760.42	755.205	756.291	753.713
29	761.182	760.205	753.467	758.669	754.647
30	760.84	760.447	753.41	757.565	754.251
31	760.405	761.539	754.637	754.606	753.394
32	760.033	762.323	754.678	753.67	752.911
33	761.2	761.906	754.851	755.47	753.486
34	761.567	759.85	756.203	754.445	753.298
35	760.821	764.665	756.607	754.923	754.101
36	760.185	767.193	755.506	756.203	756.131
37	761.649	766.687	756.746	756.914	753.596
38	752.73	767.41	756.788	754.456	756.045
39	754.165	767.662	760.481	756.552	756.464
40	761.44	767.286	761.158	757.996	758.429
41	763.428	766.764	761.219	757.747	758.106
42	764.343	766.416	760.803	756.485	757.947
43	764.07	761.547	759.786	757.278	757.58
44	764.709	759.021	759.58	754.152	756.871
45	767.19	760.682	759.517	753.732	755.571
46	767.004	761.907	759.938	753.912	754.795
47	765.898	763.364	759.225	754.18	753.392
48	763.478	759.221	727.82	749.949	753.696
49	762.259	760.605	772.007	750.346	753.629
50	762.682	762.757	745.781	750.099	753.715
