VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	226.359	204.618	341.31	319.265	265.911
1	462.209	459.207	708.444	722.275	654.71
2	509.154	304.866	443.529	393.566	417
3	370.919	354.442	348.848	472.262	323.953
4	328.578	247.96	290.969	420.478	372.443
5	394.365	376.933	376.509	510.393	409.582
6	345.776	254.741	318.741	328.183	259.245
7	287.003	227.537	298.436	280.398	273.387
8	296.139	223.285	259.757	266.543	215.07
9	282.893	191.667	197.311	209.172	213.708
10	249.801	165.006	183.06	245.705	218.003
11	231.221	171.739	188.167	204.686	184.019
12	228.869	187.602	195.27	262.357	231.379
13	209.111	172.738	172.553	187.872	182.812
14	224.498	154.708	189.229	186.73	186.836
15	216.421	147.466	175.168	178.779	161.927
16	220.6	142.63	165.61	185.158	168.233
17	207.966	159.365	155.834	187.109	152.185
18	202.389	146.596	169.266	198.358	185.683
19	177.962	164.173	169.304	174.893	164.646
20	201.85	178.179	158.442	175.14	162.435
21	184.592	143.961	172.662	158.002	183.058
22	195.069	142.168	170.702	165.531	169.418
23	161.728	131.844	185.1	169.623	194.838
24	192.038	152.522	179.351	177.009	175.899
25	164.54	153.233	172.824	185.516	175.918
26	188.026	145.67	163.549	183.536	179.924
27	191.671	172.354	147.409	176.937	173.581
28	183.861	182.434	155.293	158.625	140.792
29	221.516	171.804	167.91	171.14	147.056
30	180.635	148.319	177.092	156.921	167.442
31	225.614	177.138	162.546	209.594	180.358
32	214.265	217.658	159.958	184.003	163.165
33	183.225	150.268	169.571	180.946	151.546
34	191.377	132.599	198.606	150.31	157.513
35	173.836	152.111	209.263	165.466	139.155
36	175.303	163.234	188.987	142.657	158.317
37	203.794	149.063	198.079	185.585	157.044
38	211.084	150.25	150.547	153.355	182.532
39	182.509	132.49	152.856	174.76	181.963
40	170.66	118.728	147.218	163.101	162.662
41	178.897	121.766	157.522	171.877	145.299
42	167.675	117.76	154.119	159.068	153.451
43	167.569	139.41	164.684	167.574	130.135
44	161.031	119.382	168.567	158.324	142.772
45	151.466	138.058	152.9	154.916	140.628
46	170.28	116.287	160.881	157.615	130.573
47	165.393	117.89	151.663	142.896	117.243
48	156.416	120.532	146.006	180.109	123.637
49	164.431	119.85	153.418	159.256	130.855
50	167.337	112.516	152.384	190.96	126.137
51	157.03	109.114	149.252	162.135	131.147
52	163.968	116.837	137.713	142.384	138.681
53	153.72	119.501	146.361	144.777	134.108
54	167.437	110.512	146.073	155.574	134.491
55	153.845	114.847	145.796	138.986	129.001
56	168.776	137.846	155.915	158.556	135.373
57	149.282	106.3	148.967	152.488	122.187
58	162.48	129.072	140.823	150.764	135.73
59	156.09	123.292	141.512	143.691	126.769
60	164.671	132.904	142.011	147.834	117.784
61	149	116.042	133.116	140.099	124.102
62	174.9	125.246	137.184	148.76	131.933
63	161.279	114.815	144.623	147.127	127.048
64	149.37	127.053	157.553	151.036	122.512
65	162.471	131.312	144.638	158.679	122.502
66	144.653	114.24	141.804	139.455	129.569
67	166.003	141.487	145.769	141.962	116.387
68	146.128	127.059	145.724	148.008	129.199
69	146.311	114.383	141.948	142.893	128.047
70	165.17	112.394	151.187	180.517	128.373
71	160.762	125.263	141.321	154.651	124.07
72	166.52	139.433	145.325	145.044	173.586
73	155.48	117.847	154.156	146.84	145.42
74	168.995	150.989	161.704	152.445	139.715
75	169.667	124.859	169.04	169.738	138.415
76	174.083	125.553	153.469	140.641	136.266
77	164.072	137.739	157.778	147.062	143.849
78	180.278	139.332	160.743	139.097	130.378
79	160.26	154.634	149.16	154.995	144.905
80	157.429	137.986	176.528	141.922	129.043
81	163.23	121.597	156.554	160.502	123.383
82	158.294	124.732	136.183	145.132	129.702
