VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	203.602	201.72	204.265	205.841	205.396
1	203.223	201.305	203.816	205.91	205.174
2	203.631	201.028	203.201	205.657	205.222
3	203.472	200.946	202.703	205.291	204.927
4	203.196	200.961	202.767	205.068	204.851
5	202.955	200.921	203.068	204.611	205.009
6	202.413	200.485	203.235	203.639	204.955
7	201.89	199.913	203.154	204.181	205.345
8	202.182	199.662	203.199	204.661	204.673
9	202.079	199.7	203.288	205.225	204.233
10	202.217	199.93	203.035	204.628	203.709
11	199.818	199.331	202.61	203.968	203.975
12	202.035	199.319	201.334	203.897	205.256
13	202.306	199.709	201.748	204.66	205.192
14	202.454	200.3	202.039	204.939	205.444
15	202.735	200.128	201.899	204.516	204.944
16	202.378	199.873	201.509	204.468	204.231
17	200.041	199.433	201.49	203.464	203.15
18	200.068	199.404	201.866	203.801	204.021
19	201.668	199.314	201.73	203.829	203.709
20	202.516	199.34	201.587	203.905	203.812
21	202.892	199.027	201.361	203.672	203.743
22	202.54	199.232	200.913	202.254	202.97
23	201.382	198.303	200.976	201.642	203.867
24	201.74	198.458	201.317	201.862	203.581
25	201.432	198.265	201.062	202.028	203.716
26	201.336	198.007	200.938	202.354	203.561
27	200.947	197.796	200.958	202.499	203.523
28	201.004	197.703	200.829	203.849	203.028
29	200.687	197.783	200.339	204.565	203.542
30	200.659	197.677	200.462	204.31	203.306
31	200.441	198.096	200.756	203.578	203.233
32	200.31	198.426	200.681	203.317	203.167
33	200.52	198.276	200.901	203.437	203.282
34	200.724	197.695	201.174	203.162	203.045
35	200.441	198.826	201.301	203.528	203.31
36	200.225	199.617	201.012	203.764	204.111
37	200.626	199.457	201.131	203.89	203.871
38	198.011	199.701	201.294	203.086	204.259
39	198.642	199.729	202.103	203.809	204.311
40	200.772	199.709	202.337	204.067	204.75
41	201.087	199.609	202.336	203.871	204.644
42	201.303	199.356	202.159	203.812	204.908
43	201.114	198.258	201.612	204.149	204.779
44	201.213	197.467	201.677	203.187	204.42
45	202.034	197.812	201.676	202.865	203.791
46	202.005	198.053	201.623	202.993	203.775
47	202.007	198.436	201.508	203.071	203.364
48	201.191	197.628	196.213	203.017	203.355
49	200.885	197.709	207.444	202.551	203.225
50	200.936	198.226	199.864	202.306	202.996
51	200.569	198.236	201.575	202.874	202.228
52	200.087	199.091	202.002	203.459	202.418
53	199.801	199.444	201.981	203.464	203.028
54	199.791	199.101	202.08	203.356	203.825
55	199.776	198.657	201.977	203.398	204.16
56	199.562	198.04	201.661	203.515	204.192
57	199.695	197.471	201.972	203.664	204.287
58	200.139	197.568	202.089	203.751	204.166
59	200.756	197.96	201.812	204.027	203.827
60	200.897	198.307	201.747	204.22	203.517
61	200.761	198.681	201.602	204.135	203.076
62	200.783	198.826	201.857	204.096	203.378
63	200.653	199.18	202.089	203.796	203.539
64	200.406	199.208	202.409	203.813	204.025
65	200.826	199.16	202.414	204.496	204.307
66	201.493	199.346	203.083	204.822	204.636
67	201.492	199.632	203.185	204.762	204.799
68	201.244	199.498	203.336	204.891	204.789
69	201.002	199.273	203.375	204.245	204.181
70	200.408	199.289	202.654	202.651	204.061
71	200.898	199.152	202.14	203.074	204.01
72	200.991	199.341	202.039	203.258	203.666
73	200.832	199.509	202.597	203.406	203.413
74	199.39	199.248	202.601	203.215	203.016
75	200.761	198.805	202.575	202.743	203.183
76	200.215	198.796	201.924	202.603	203.58
77	200.271	198.602	200.941	202.789	203.63
78	200.54	198.811	201.677	202.92	203.305
79	200.06	198.541	202.647	202.91	203.472
80	200.987	198.536	202.868	202.769	203.767
81	200.757	198.767	202.639	202.936	203.861
82	201.002	198.871	202.064	202.781	203.906
83	200.75	198.87	201.752	202.464	204.01
84	200.569	198.819	201.998	202.704	204.422
85	200.538	198.979	202.389	202.891	204.463
86	200.428	198.956	202.253	202.775	203.287
87	200.311	198.939	202.618	203.111	203.164
88	200.624	198.851	203.931	203.394	203.649
89	200.837	198.356	204.808	203.14	201.858
90	199.451	198.645	204.093	203.104	202.56
91	199.858	198.383	203.92	204.003	203.468
92	200.876	198.898	204.095	204.124	203.78
93	201.174	199.308	204.404	204.749	203.559
