VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	2909.32	2306.46	2693.46	2956.49	4225.52
1	6169.17	5223.66	6665.23	7788.87	9241.3
2	5545.07	2851.44	7544.31	4001.8	4551.71
3	4264.97	4515.71	4484.57	5027.73	3259.96
4	3087.48	2883.34	3370.31	4270.51	6294.12
5	5196.42	6442.27	7793.73	7832.24	7438.58
6	3551.41	3595.93	3719.86	3400.09	3215.77
7	2780.1	2694.91	2571.69	2249.65	3957.15
8	3415.68	3050.42	2841.27	3231.99	2298.93
9	3929.51	2342.11	1859.43	2510.93	2004.71
10	2216.24	2066.02	1572.06	2900.71	3508.18
11	3050.41	1964.16	1684.03	2596.48	1662.9
12	2649.28	2625.74	2143.74	3328.02	3263.09
13	2062.12	3682.52	1618.55	2636.76	3564.98
14	2542.34	2098.72	1609.81	1733.27	2866.4
15	2670.93	1780.38	1986.53	2239.86	2343.67
16	2557.14	2104.62	1686.03	2054.42	2126.06
17	3099.61	3262.61	1258.53	2046.99	1591.56
18	3039.6	2417.46	1727.37	2031.55	3872.85
19	1856.11	4030.61	1978.58	1768.43	2264.35
20	3203.92	3418.74	1489.82	1751.27	1617.79
21	2111.09	2846.72	1770.42	1770.84	2361.2
22	1761.47	2643.52	2666.87	1641.88	3014.03
23	2058.73	1407.69	3530.15	1913.48	4062.54
24	1976.59	2093.24	2056.74	1452.33	3511.76
25	2055.8	3352.4	2514.72	2388.47	2995.7
26	2908.48	1978.08	2460.73	1733.61	2929.46
27	3321.9	4195.39	1455.55	3050.96	4180.04
28	3243.54	4213.42	1307.81	2242.94	3109.92
29	5781.73	5966.68	2428.31	2601.69	1633.22
30	2477.95	1822.68	3067.36	1761.23	3968.59
31	3044.68	2626.89	1574.44	3881.39	3087.29
32	5661.84	7097.96	2212.76	3031.14	2985.16
33	3064.58	3720.29	2151.41	2764.33	1609.56
34	4681.69	1551.99	3523.58	2064.74	3557.36
35	1633.71	3006.72	4398.99	2180.42	2685.84
36	2934.94	4470.95	3918.66	1610.05	3804.32
37	4601.13	3715.81	4787.38	3466.37	3141.1
38	4896.06	3473.51	2169.94	1825.33	4551.59
39	3908.39	3653.57	2189.27	3397.29	4034.7
40	3585.05	2248.14	2644.91	3104.61	3451.57
41	4829.07	1849.8	3476.08	3433.91	3381.24
42	1810.41	1744.49	2237.17	2556.98	5537.41
43	2180.4	1503.28	3154.57	2526.37	1402.22
44	2099.08	1681.03	3192.96	2623.76	2898.46
45	1449.44	4541.69	2586.33	2373.12	2913.9
46	2105.31	2487.52	2097.12	2400.95	1653.24
47	3527.03	1159.17	2320.34	2404.89	1446.3
48	1882.71	2302.01	2231.74	3636.79	1514.78
49	1605.38	2575.51	1683.38	2531.34	3235.13
50	1872.59	1449.86	2085.62	4214.72	2259.55
51	1515.94	1145.13	2348.84	2113.21	1313.91
52	1688.33	1480.52	1084.73	1284.51	2026.59
53	1447.65	2020.16	1045.96	2030.64	2153.66
54	1855.81	1544.12	1177.97	2961.87	1465.07
55	1712.62	1886.62	1192.85	1228.46	1608.49
56	1995.09	2889.72	1654.32	2731.24	1819.55
57	1362.27	1463.84	1341.69	3217.54	1662.78
58	1968.63	2335.29	1347.78	3170.23	1614.06
59	1463.44	2267.1	2067.92	1696.47	2291.75
60	2830.06	1501.99	1002.77	1586.37	1234.8
61	2335.62	2112.47	944.996	1524.49	1363.06
62	1945.92	2266.73	1050.22	1549.56	1991.53
63	1457.03	1226.6	1112.4	1485.86	1442.61
64	3146.69	2485.12	2547.21	2667.18	1067.03
65	1832.67	2010.42	1840.44	2259.09	1594.73
66	1838.29	1993.98	1972.41	1396.66	1996.07
67	2569.85	1904.33	2025.43	1326.59	1750.09
68	1792.89	2966.58	1696.92	1300.01	2341.52
69	1548.27	1847.84	1390.59	1442.2	1968.05
70	2844.15	3017.94	1805.46	3076.18	1513.98
71	2110	1677.9	1590.96	1186.86	1873.9
72	2110.75	1936.65	1738.76	1737.44	2970.56
73	2400.3	1448.74	2214.53	2097.06	2073.74
74	2177.36	3354.97	2557.61	3471.17	1941.88
75	1353.5	3008.06	2753.73	1742.7	2202.02
76	1883.82	4252.45	1916.52	1170.76	2276.2
77	4167.86	1997.58	2909.83	2314.9	2772
78	2031.04	2391.86	1484.07	1681.25	1686.82
79	2159.36	3126.77	1154.11	2932.86	2834.42
80	1611.61	3050.33	1790.55	1225.5	1685.77
81	1405.3	1465.99	2310.27	2681.62	2460.32
82	2573.53	3071.43	1388.23	2401.04	1744.68
