VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	109.042	109.251	109.036	109.075	109.021
1	109.044	109.247	109.043	109.088	109.027
2	109.038	109.247	109.036	109.087	109.02
3	109.043	109.235	109.046	109.093	109.027
4	109.046	109.246	109.037	109.078	109.022
5	109.039	109.241	109.034	109.087	109.027
6	109.049	109.253	109.036	109.09	109.023
7	109.043	109.25	109.042	109.086	109.031
8	109.049	109.259	109.042	109.094	109.025
9	109.042	109.262	109.039	109.073	109.03
10	109.049	109.264	109.038	109.082	109.032
11	109.071	109.25	109.04	109.066	109.022
12	109.006	109.264	109.016	109.059	109.02
13	109.043	109.251	109.032	109.069	109.022
14	109.044	109.257	109.037	109.071	109.025
15	109.046	109.251	109.031	109.071	109.026
16	109.057	109.245	109.033	109.08	109.027
17	109.052	109.262	109.017	109.074	109.006
18	109.022	109.241	109.025	109.066	109.022
19	109.04	109.259	109.026	109.054	109.021
20	109.031	109.258	109.022	109.088	109.024
21	109.044	109.248	109.04	109.067	109.028
22	109.047	109.245	109.04	109.07	108.999
23	109.024	109.223	109.033	109.062	109.012
24	109.029	109.241	109.034	109.077	109.027
25	109.032	109.247	109.043	109.09	109.022
26	109.039	109.234	109.043	109.069	109.031
27	109.05	109.248	109.037	109.079	109.018
28	109.04	109.244	109.035	109.082	109.028
29	109.063	109.26	109.033	109.084	109.024
30	109.047	109.256	109.038	109.083	109.029
31	109.058	109.266	109.038	109.086	109.021
32	109.044	109.272	109.037	109.077	109.013
33	109.04	109.276	109.023	109.076	109.022
34	109.045	109.264	109.047	109.079	109.037
35	109.04	109.266	109.028	109.082	109.015
36	109.03	109.255	109.043	109.084	109.027
37	109.029	109.262	109.038	109.071	109.009
38	109.026	109.239	109.037	109.058	109.028
39	109.058	109.244	109.036	109.073	109.024
40	109.052	109.248	109.039	109.081	109.029
41	109.052	109.251	109.041	109.07	109.023
42	109.052	109.243	109.036	109.072	109.032
43	109.022	109.24	109	109.049	108.989
44	109.061	109.238	109.024	109.073	109.076
45	109.04	109.242	108.987	109.079	109.025
46	109.049	109.246	109.066	109.085	109.034
47	109.037	109.259	109.046	109.09	109.033
48	109.041	109.248	109.031	109.081	109.025
49	109.018	109.241	109.025	109.071	108.981
50	109.046	109.242	109.038	109.081	109.02
51	109.042	109.254	109.038	109.079	109.013
52	109.042	109.243	109.038	109.071	109.012
53	109.048	109.253	109.032	109.069	109.015
54	109.041	109.265	109.042	109.063	109.019
55	109.044	109.269	109.031	109.078	109.016
56	109.043	109.272	109.032	109.072	109.021
57	109.042	109.26	109.031	109.076	109.024
58	109.045	109.258	109.037	109.082	109.018
59	109.036	109.258	109.037	109.074	109.018
60	109.049	109.263	109.04	109.083	109.035
61	109.041	109.248	109.036	109.075	109.034
62	109.044	109.246	109.041	109.086	109.031
63	109.025	109.242	109.033	109.058	109.024
64	109.033	109.23	109.028	109.081	109.032
65	109.043	109.247	109.04	109.083	109.04
66	109.044	109.26	109.04	109.074	109.029
67	109.056	109.25	109.035	109.085	109.032
68	109.061	109.254	109.042	109.066	109.023
69	109.047	109.236	109.014	109.063	109.018
70	109.039	109.232	109.041	109.068	108.997
71	109.046	109.257	109.033	109.075	109.015
72	109.045	109.26	109.039	109.082	109.018
73	109.037	109.263	109.038	109.091	109.028
74	109.034	109.269	109.026	109.08	109.017
75	109.033	109.234	109.027	109.069	109.006
76	109.037	109.245	109.027	109.08	109.018
77	109.038	109.258	109.034	109.076	109.015
78	109.033	109.253	109.022	109.079	109.024
79	109.046	109.255	109.032	109.075	109.02
