VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	4.26185	4.10235	4.46789	4.20388	4.43698
1	3.9358	4.06905	4.42319	3.98919	4.3945
2	4.02433	3.9959	4.19956	3.89119	4.1818
3	3.82262	4.05996	4.2244	4.15069	4.2768
4	4.06223	4.05534	4.04432	4.13629	4.01578
5	3.73699	4.06029	4.24559	3.90361	4.12868
6	4.04893	3.93306	4.05022	4.05205	4.3656
7	3.81299	4.10884	4.4102	3.91246	3.98464
8	3.81947	3.9713	4.19403	4.11665	4.28017
9	3.71224	4.08824	4.14569	4.15836	4.12605
10	3.76566	3.95471	4.04653	4.00467	4.39991
11	4.08296	4.75044	3.99455	4.29263	3.93979
12	4.56904	4.38334	4.1405	3.97641	4.02983
13	3.79904	4.189	4.00632	4.10366	3.69064
14	4.20435	4.1401	4.1847	4.03743	3.94309
15	3.87624	4.14835	4.00503	4.03899	4.02558
16	4.57186	4.16893	4.2069	4.09297	4.09615
17	4.50738	4.2667	4.26979	4.36939	3.90356
18	4.47189	4.29991	4.12345	4.32475	3.9973
19	4.08439	4.18505	3.85103	3.99612	3.83884
20	4.30811	4.28279	4.12601	4.04309	4.01215
21	4.28117	4.30058	4.09797	4.12405	4.07404
22	4.85394	4.35268	4.4475	4.04194	4.19609
23	4.34092	4.42787	4.04959	4.16963	3.74587
24	4.33332	4.23609	3.83691	4.18309	3.95621
25	4.03892	4.2194	3.96835	4.05297	3.79374
26	4.07095	4.18929	4.11117	4.21789	4.04366
27	3.94552	4.15197	3.96146	4.12804	3.93487
28	4.27576	4.38593	4.15674	4.12402	4.0343
29	3.97191	4.15132	3.75188	4.09484	4.06611
30	4.14643	4.21212	4.10731	3.96958	3.94076
31	4.03686	4.1818	3.86429	4.03905	4.16441
32	4.04375	4.10229	4.01142	4.06585	4.06291
33	3.94203	4.15592	3.86327	4.53655	4.15974
34	4.06083	4.30508	3.93366	4.13471	4.12491
35	4.06665	3.94193	4.12128	3.6948	4.25099
36	3.88486	4.19859	3.556	4.21008	4.44522
37	4.14171	4.19065	4.24387	4.28837	4.41939
38	3.89647	4.06955	3.62306	3.75209	4.18896
39	3.90896	3.8128	4.0433	3.79963	4.1264
40	3.92477	3.9402	3.70681	3.84131	3.93726
41	3.77556	3.80627	4.19523	4.09773	3.99199
42	3.88545	4.19886	4.42245	4.00274	3.88813
43	4.72273	4.38319	5.00455	4.0481	5.04818
44	4.20758	3.99527	4.1631	3.85535	4.25786
45	4.20504	4.03743	4.74535	3.94425	4.89676
46	3.93214	3.89808	3.97828	4.04613	4.21754
47	4.13485	4.07028	3.8694	3.93367	4.25004
48	4.07888	4.04	4.13927	4.2313	4.09717
49	4.17775	4.3144	4.19182	4.28415	4.4493
50	3.88446	3.89898	3.96571	4.14341	4.29651
51	4.17219	3.96058	3.86508	4.34304	4.41786
52	3.87022	3.83067	4.03725	3.88659	4.44047
53	4.30403	3.95883	3.7635	4.46184	4.49639
54	3.97497	3.97148	4.19151	3.98206	4.32241
55	4.07878	3.90167	3.85309	3.9546	4.06676
56	3.96214	3.87446	4.2584	3.99923	3.95054
57	4.05063	3.77799	4.08411	3.85883	3.96943
58	4.20072	4.03957	4.1287	3.86878	4.20676
59	4.22901	3.89988	4.36481	3.91045	4.1591
60	4.09249	4.14979	3.92273	4.17969	4.01336
61	4.09719	4.16893	4.28344	4.1986	4.03
62	4.16495	4.01478	3.85267	3.93146	3.95172
63	4.37464	4.09154	4.32555	4.13785	4.10305
64	4.00856	4.24258	3.89029	4.13956	4.33238
65	3.97131	3.89381	3.98481	4.07808	3.90928
66	3.97262	3.90562	3.89968	3.89213	3.99018
67	4.12153	3.76819	3.96309	3.90468	3.95786
68	4.14881	4.26232	4.03648	4.23333	3.95681
69	4.35871	3.9816	3.97056	4.20429	4.04008
70	4.36086	3.96413	3.88811	3.82024	3.72157
71	4.23183	3.93079	4.05911	4.10202	3.83392
72	4.05529	4.03043	3.81626	4.05848	3.92363
73	4.18617	3.92629	4.20259	3.78167	4.0083
74	4.54663	4.25449	3.99736	4.00168	4.00626
75	4.33022	4.27709	4.10844	3.97972	4.03114
76	4.16303	4.23562	3.82447	3.7666	4.17223
77	4.07819	4.0933	4.02161	3.9661	4.14782
78	4.02913	4.08671	4.09971	3.96597	4.1793
79	4.00006	4.21092	4.14211	4.00354	4.24586
80	4.20846	3.84336	4.30349	3.95158	4.00573
81	4.17489	3.85833	3.95307	4.04199	3.90349
82	4.03944	4.09463	4.19119	4.25966	4.04365
83	4.52844	4.05245	4.03142	4.09006	4.27267
84	4.00145	4.02789	4.3076	3.94243	4.22522
85	4.11274	4.03956	4.24626	4.49222	4.38308
86	3.98191	3.8125	4.00769	4.13877	4.37159
87	4.08837	4.08492	4.083	3.74518	4.40972
88	4.08623	4.06429	4.10993	3.99772	4.19974
89	4.5671	4.14131	4.21413	4.03255	5.21145
90	4.17149	4.27765	4.15449	4.01675	5.67654
91	3.8766	3.99308	3.97357	3.7594	4.69725
92	4.00457	3.73477	4.02577	3.88545	4.48408
93	3.95869	3.95516	3.96074	3.71949	4.46444
94	3.93137	4.08614	4.04059	3.8708	4.67062
95	4.61869	4.12852	4.18274	3.92191	4.53428
96	4.0679	4.32913	4.19968	3.94511	4.31279
97	3.90874	4.50838	4.01495	4.18363	4.15844
98	3.74324	4.27463	4.12425	4.01652	4.29206
99	4.00434	3.73671	3.99171	4.28513	4.20427
100	4.37106	4.1994	4.06294	3.98648	4.69281
101	4.51424	3.69993	3.81488	4.14841	4.43253
102	4.01569	4.14179	4.18263	3.90263	3.96041
103	4.39182	3.78574	3.96482	4.22274	3.97961
104	3.84303	4.08734	3.88475	3.84334	3.91989
105	3.82309	3.93661	3.86129	4.31269	4.20337
106	3.74825	4.04503	3.98292	4.08304	4.05879
107	3.8067	4.24502	3.99092	4.55212	4.10483
108	4.00294	4.46246	4.44781	4.68562	4.08345
109	3.92464	4.15316	4.03062	4.40534	4.07838
110	4.27049	4.15539	4.17806	4.50239	4.06809
111	4.21207	4.26287	3.9723	4.45577	4.00808
112	4.55536	4.07323	4.09674	4.1468	4.2933
113	4.19357	4.34208	4.0149	4.14595	4.05414
114	4.18456	4.08134	4.07115	4.20717	4.11071
115	4.10896	4.60583	4.28799	4.12711	4.0572
116	4.22992	4.31439	4.2231	4.0754	3.9591
117	4.6632	4.00335	4.10634	3.80678	4.08173
118	4.85031	3.99394	3.89683	4.08739	3.95938
119	4.30573	4.10787	3.86774	4.5587	4.12268
120	4.39849	4.11835	3.98286	3.98107	4.09486
121	4.78312	4.61956	4.72153	4.20508	4.07272
122	4.08831	4.26822	4.38908	3.76985	3.88139
123	4.24816	5.39257	4.28264	3.78494	3.84897
124	3.74069	4.19435	4.45308	3.84015	3.93152
125	4.15112	4.3496	4.1059	4.13934	4.07036
126	3.88097	4.29651	4.44588	4.09182	4.37339
127	4.2613	4.12406	4.46013	4.04796	4.36631
128	3.88272	4.06322	4.44502	3.87171	4.10659
129	3.94118	4.2424	4.22365	4.19301	3.96981
130	3.76117	4.23787	4.28449	4.52769	4.19251
131	3.93205	4.10333	4.0405	4.29515	4.10205
132	3.82534	4.01617	4.51798	4.69946	3.98965
133	4.09203	3.80861	4.12388	4.28415	4.80722
134	3.95632	4.16581	4.13832	4.32975	3.57403
135	3.94663	3.94715	3.76045	4.31308	4.03409
136	3.99236	3.8899	4.15217	4.09338	3.95158
137	3.94543	4.11329	3.93876	4.40495	4.33174
138	3.84065	4.0741	4.11313	4.01522	4.06105
139	4.02129	4.07221	4.09305	5.0173	4.12716
140	3.84811	4.4373	4.11933	4.08314	4.14557
141	4.02667	4.20297	4.20609	4.33337	4.0757
142	3.83032	4.16494	4.42144	4.47524	4.16269
143	4.16364	4.13619	4.22252	4.12947	3.99887
144	3.70996	3.96063	3.98237	3.84132	3.98097
145	3.89293	3.98318	3.89043	4.02036	4.06921
146	3.83581	4.47422	4.00798	4.06685	4.0905
147	3.984	4.81933	4.44185	4.66486	4.42759
148	3.67176	4.22159	4.57156	4.90239	4.47876
149	3.9212	4.07748	4.40722	4.35258	4.36755
150	3.75569	4.10185	4.23861	4.35441	4.61469
151	4.03216	3.84781	4.2262	4.28175	4.35539
152	3.98603	4.29082	4.33591	4.15113	4.56496
153	4.21539	4.10298	4.35911	4.12004	4.50697
154	3.85814	3.91613	4.25917	4.38554	4.40423
155	4.06875	3.90624	4.30161	3.9638	4.21003
156	3.87308	3.86097	3.96903	4.07582	4.19741
157	3.94577	3.93504	3.99981	4.08029	4.08469
158	3.80068	4.03439	3.76608	3.96607	4.43153
159	3.87523	4.13777	3.85255	3.89854	4.12588
160	3.7085	4.28876	3.95095	3.91174	4.35105
161	3.96718	4.59449	3.98482	4.00219	4.72847
162	3.98662	4.09954	3.87118	3.89106	4.48899
163	4.06567	4.25285	3.78892	4.12513	4.58868
164	3.84252	4.29099	3.96561	4.11539	4.72661
165	4.02005	4.23786	3.88625	4.09458	4.29647
