VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	51.8831	51.5248	50.945	50.8202	51.0232
1	51.8437	51.5108	50.9845	50.7716	51.0179
2	51.8723	51.5032	50.9345	50.7581	51.0031
3	51.859	51.5015	50.9848	50.7997	51.0341
4	51.8862	51.5057	50.9499	50.7783	51.0118
5	51.8724	51.5252	50.9708	50.7809	51.0485
6	51.8955	51.5075	50.9328	50.8097	51.0344
7	51.8488	51.5188	50.9765	50.817	51.012
8	51.9118	51.5234	50.9591	50.8322	51.0118
9	51.8616	51.5077	50.9567	50.8121	50.999
10	51.9119	51.5073	50.9368	50.8391	51.0245
11	51.8771	51.564	50.973	50.8929	51.0613
12	51.9218	51.5461	50.9655	50.8156	51.0545
13	51.8738	51.5468	50.9376	50.8349	51.0119
14	51.8805	51.5331	50.9332	50.8433	51.0297
15	51.8555	51.5058	50.9058	50.7892	50.9895
16	51.8853	51.5444	50.9441	50.8341	51.0383
17	51.8564	51.5233	50.9296	50.7897	51.0075
18	51.8939	51.5349	50.9279	50.8409	51.0391
19	51.8978	51.5225	50.9124	50.7885	51.0059
20	51.904	51.52	50.9313	50.8444	51.0181
21	51.8666	51.5168	50.9147	50.8841	50.9931
22	51.8983	51.5438	50.9483	50.8127	51.0588
23	51.86	51.5217	50.9412	50.8186	51.0329
24	51.8969	51.54	50.9579	50.8366	51.0364
25	51.8945	51.5296	50.9441	50.815	51.0008
26	51.8911	51.5339	50.9572	50.7984	51.0374
27	51.8778	51.5157	50.9295	50.7931	51.0059
28	51.884	51.5096	50.9519	50.794	51.0373
29	51.8752	51.5143	50.949	50.8191	50.9995
30	51.872	51.5153	50.9709	50.7989	51.0641
31	51.881	51.5175	50.9483	50.837	50.978
32	51.8648	51.5065	50.9949	50.815	51.0402
33	51.9143	51.5273	50.9417	50.8352	51.0243
34	51.847	51.5191	50.9504	50.8472	51.0247
35	51.8938	51.5158	50.9538	50.827	51.0534
36	51.8865	51.5422	50.9326	50.8168	51.0035
37	51.9098	51.5378	50.9653	50.8772	51.0658
38	51.9159	51.5527	50.9298	50.804	51.035
39	51.8854	51.5306	50.9474	50.8102	51.0273
40	51.8478	51.5536	50.9081	50.8059	51.0118
41	51.8639	51.4873	50.9317	50.8094	51.0172
42	51.8557	51.538	50.9218	50.8118	51.0336
43	51.9494	51.526	51.0199	50.8187	51.0532
44	51.8909	51.5357	50.9364	50.8366	50.8899
45	51.8904	51.5057	50.9598	50.8315	51.0519
46	51.8569	51.547	50.8539	50.8174	51.0037
47	51.8757	51.4876	50.942	50.8094	50.9742
48	51.9005	51.5732	50.9563	50.8303	51.0347
49	51.8552	51.5169	50.9541	50.825	51.0855
50	51.9046	51.5526	50.9387	50.7751	51.0378
51	51.8766	51.5055	50.9201	50.8416	51.0615
52	51.8762	51.5228	50.9176	50.8168	50.9992
53	51.8672	51.4897	50.9264	50.8246	51.0269
54	51.8756	51.5484	50.9518	50.8478	50.9956
55	51.8742	51.4913	50.9459	50.8464	51.045
56	51.8499	51.5446	51.0006	50.8518	51.0198
57	51.8826	51.4873	50.9457	50.8043	51.0485
58	51.8775	51.5231	50.9653	50.8159	51.0202
59	51.8565	51.5191	50.9903	50.8008	51.0346
60	51.9144	51.5288	50.9316	50.838	50.9987
61	51.8933	51.5354	50.9745	50.81	51.0298
62	51.9077	51.5144	50.9138	50.7956	51.0232
63	51.9687	51.5736	50.9674	50.8305	51.0531
64	51.9099	51.54	50.9404	50.8246	51.0185
65	51.8858	51.5724	50.9564	50.8226	51.0176
66	51.9214	51.5018	50.9288	50.8066	50.9992
67	51.8337	51.5458	50.9157	50.8156	51.0456
68	51.8739	51.5109	50.943	50.7971	51.0003
69	51.8743	51.5155	50.9207	50.831	51.0209
70	51.8831	51.5073	50.9395	50.8355	51.0454
71	51.876	51.5338	50.9331	50.8058	51.0228
72	51.8581	51.4887	50.9358	50.8315	51.0477
73	51.853	51.5152	50.9505	50.8213	50.9846
74	51.8732	51.5322	50.9401	50.8684	51.0432
75	51.8909	51.5608	50.94	50.8254	51.0072
76	51.8542	51.5004	50.9457	50.8381	51.03
77	51.8729	51.5427	50.9512	50.7954	51.0207
78	51.8589	51.5172	50.9379	50.8381	51.0076
79	51.8767	51.5273	50.9505	50.7865	51.032
80	51.8821	51.5314	50.934	50.8267	50.9995
81	51.8977	51.5387	50.9821	50.7885	51.0292
82	51.8849	51.5301	50.934	50.8136	51.0258
83	51.8975	51.5219	50.9622	50.8155	51.0146
84	51.9046	51.5079	50.9452	50.8241	50.9807
85	51.9131	51.5245	50.9285	50.8761	51.0526
