VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	4.23073	3.54473	4.02795	3.985	4.70284
1	3.79805	3.44971	3.84932	3.75081	4.31838
2	3.86677	3.356	3.76612	3.60897	4.20768
3	3.6752	3.40407	3.8043	3.77997	4.08021
4	3.94321	3.4395	3.64708	3.72416	4.08142
5	3.78354	3.54222	3.67311	3.55359	4.11352
6	3.96448	3.50581	3.69061	3.55676	4.22374
7	3.85438	3.59756	3.85767	3.51287	3.86971
8	3.88062	3.52735	3.82609	3.62914	4.21688
9	3.71528	3.59236	3.76844	3.77296	3.98958
10	3.79254	3.37669	3.8558	3.74359	4.27795
11	3.98403	4.31278	3.49097	4.04374	4.11769
12	4.37141	4.07286	3.78628	3.40368	3.94583
13	3.82852	3.74289	3.56349	3.52265	3.73085
14	4.09041	3.56924	3.73652	3.48098	3.76462
15	3.93603	3.48877	3.6236	3.46905	3.89798
16	4.41204	3.33635	3.74388	3.57905	3.89304
17	4.3828	3.64861	3.69999	3.88032	3.60046
18	4.32313	3.79764	3.87941	3.84688	3.67472
19	4.21241	3.41412	3.8017	3.95933	3.57977
20	4.18685	3.40444	3.73834	3.86988	3.65987
21	4.27715	3.3322	3.87191	3.83735	3.78152
22	4.64968	3.60843	4.09191	3.53735	3.89756
23	4.24605	3.66723	3.98729	3.86339	3.60662
24	4.13437	3.21615	3.60859	3.92789	3.62247
25	3.96539	3.12047	3.8391	3.91709	3.44445
26	3.95611	3.18052	3.80291	3.91683	3.59491
27	3.84286	3.18435	3.88199	3.87898	3.38553
28	4.24723	3.51939	3.84987	3.8009	3.70297
29	3.92961	3.38243	3.77609	3.93946	3.7611
30	3.9219	3.4145	3.87878	3.78045	3.60096
31	4.0432	3.6188	3.8437	3.75993	3.77402
32	3.94601	3.5229	3.85226	3.72109	3.66561
33	3.85	3.59836	3.78364	4.3219	3.82788
34	3.82874	3.764	3.80817	4.05784	3.81024
35	3.68903	3.61493	4.00337	3.6159	3.78615
36	3.57768	3.68583	3.64101	3.83639	4.21879
37	3.91588	3.99943	4.15444	3.9619	4.02197
38	3.70688	3.42112	3.54477	3.58873	3.74529
39	3.80318	3.21608	3.82946	3.66847	3.51003
40	3.81117	3.48246	3.59794	3.78918	3.38766
41	3.73588	3.4523	4.02885	3.84021	3.31663
42	3.87078	4.00145	3.77466	3.85981	3.35375
43	4.59517	4.20393	4.59245	3.92009	4.66978
44	4.09937	3.89467	3.96694	3.70634	4.19717
45	4.02585	3.6476	4.70452	3.86326	4.75884
46	3.8595	3.67307	4.16964	3.83433	4.02438
47	4.05524	3.77595	3.77954	3.79408	3.98485
48	4.04809	3.87071	3.57111	3.69376	3.98129
49	4.05031	4.14787	3.6124	4.06172	4.2636
50	3.90025	3.6821	3.71651	4.00916	4.1491
51	4.11651	3.44546	3.45921	3.90709	4.26003
52	3.85823	3.48677	3.51626	3.78117	4.29733
53	4.22695	3.51578	3.26699	4.36806	4.51629
54	3.92015	3.66599	3.68088	3.84476	4.23501
55	4.00572	3.60053	3.22389	3.64998	4.1115
56	3.98977	3.51591	3.61908	3.65196	3.98512
57	3.93767	3.55264	3.58782	3.74781	4.04518
58	3.89292	3.77341	3.76244	3.53927	4.10572
59	3.96252	3.80099	4.25571	3.69122	4.27506
60	3.86625	3.80659	3.70319	3.86183	3.94251
61	3.74639	3.9664	4.0934	3.98966	4.10799
62	4.12156	3.80296	3.77203	3.59932	3.88656
63	4.19406	3.90867	4.21378	3.87473	3.9958
64	3.80233	4.01657	3.80969	3.85393	4.21189
65	3.91491	3.6584	3.94071	3.81549	3.89777
66	3.80044	3.65941	3.70657	3.68537	3.89308
67	3.96752	3.57246	3.86068	3.57384	3.78307
68	3.84414	3.96759	3.66392	3.84438	3.86936
69	4.14499	3.55628	3.82354	3.56999	3.77008
70	4.17395	3.77792	3.6363	3.60299	3.7116
71	4.13159	3.87255	3.74535	3.88739	3.79048
72	3.9631	3.7547	3.69353	3.89267	3.82333
73	4.20048	3.86922	3.877	3.63775	3.95281
74	3.76198	3.74381	3.69647	3.81817	3.74464
75	3.83993	4.18499	3.87897	3.73221	3.9045
76	3.8121	3.89602	3.52487	3.62924	3.6988
77	3.68991	3.5621	3.9643	3.57544	3.75976
78	3.70536	3.72954	3.82961	3.65849	3.56763
79	3.76045	3.68739	4.08875	3.72723	3.80108
80	3.96007	3.44058	4.10921	3.75044	3.37089
81	4.01502	3.33013	3.73842	3.86254	3.54006
82	3.77962	3.57929	3.97991	3.99381	3.73296
83	4.32217	3.39242	3.85149	3.9546	4.02994
84	3.71223	3.44904	4.29063	3.70891	4.01778
85	3.82068	3.50218	4.36963	4.45436	3.9264
86	3.7996	3.24347	3.93855	4.02913	3.88523
87	3.74966	3.58337	4.27484	3.67971	3.60487
88	3.90039	3.56365	3.83546	3.62312	3.7441
89	4.09501	3.61234	3.83087	3.81476	4.75903
90	4.08096	3.87586	3.86682	3.82588	5.27905
91	3.69538	3.55048	3.62041	3.7518	4.49803
92	3.9849	3.30141	3.73162	3.52954	4.35662
93	3.69341	3.67568	3.67962	3.5823	4.13704
94	3.74316	3.39754	3.62963	3.53129	4.3358
95	4.1406	3.67322	3.97322	3.74977	4.25243
96	4.04552	4.06001	3.88606	3.74597	4.22813
97	3.82233	4.10499	3.68932	3.92397	3.96541
98	3.72822	4.01078	3.80452	3.74053	4.26587
99	3.89432	3.18296	3.93791	3.80918	4.15621
100	4.40614	3.55754	3.70227	3.94955	4.20617
101	4.26339	3.25907	3.73331	4.10056	4.21015
102	4.18538	3.65391	3.96583	3.80618	3.9564
103	4.4161	3.21192	3.78079	4.11431	3.69687
104	3.78448	3.39545	3.53678	3.7433	3.83802
105	3.74432	3.20352	3.73423	4.05458	3.96137
106	3.56274	3.4139	3.51141	3.6844	4.08066
107	3.67291	3.91182	3.68551	3.94805	3.91555
108	3.79796	4.13193	4.07527	4.06561	3.96302
109	3.80726	3.76788	3.84921	3.69638	3.75916
110	3.85773	3.69714	3.6028	3.72918	3.69503
111	3.73693	3.75416	3.59098	3.60631	3.74037
112	4.34958	3.59872	3.634	3.35341	3.60405
113	4.0439	3.86326	3.76231	3.63695	3.66825
114	3.98265	3.55607	3.90484	3.69183	3.73899
115	4.03707	4.01742	4.16944	3.74116	3.79002
116	3.97182	3.86589	4.02656	3.67428	3.76247
117	4.62944	3.57193	3.79549	3.31982	4.01056
118	4.70879	3.70097	3.37414	3.69538	3.72543
119	4.33174	3.79519	3.43916	4.33417	4.04544
120	4.31314	4.03594	3.54557	3.86079	3.5518
121	4.53771	4.41706	4.51976	3.78995	3.79433
122	4.06147	4.14587	4.0898	3.42773	3.67015
123	4.03848	5.35027	3.98183	3.30731	3.78143
