VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	106.697	198.484	166.473	156.512	173.736
1	207.667	264.434	325.543	364.913	287.239
2	196.956	321.652	241.071	315.987	312.895
3	170.503	240.067	200.094	257.137	302.087
4	213.59	232.822	210.34	234.28	253.65
5	258.373	301.287	306.704	302.385	225.43
6	206.393	284.154	223.806	212.243	318.049
7	255.369	179.861	236.521	188.202	180.964
8	161.622	168.729	203.095	189.239	224.323
9	160.865	169.916	146.653	154.581	206.169
10	169.286	162.217	173.253	170.71	234.872
11	144.386	178.072	141.4	158.005	206.599
12	178.504	190.11	185.757	174.065	179.11
13	173.672	143.063	164.933	194.007	182.577
14	133.088	147.209	128.374	181.417	198.165
15	132.998	187.147	132.525	159.495	150.372
16	133.968	147.191	143.698	156.612	154.189
17	120.54	130.168	120.142	140.852	183.723
18	137.9	140.861	132.69	136.769	158.679
19	121.664	119.369	147.71	130.535	146.912
20	122.501	134.04	131.703	135.651	152.353
21	122.738	128.197	120.501	122.91	149.151
22	120.155	120.725	124.759	132.119	153.299
23	112.3	119.693	116.505	123.415	147.829
24	141.097	148.649	122.999	137.724	172.156
25	136.075	154.183	147.508	150.478	162.995
26	123.338	122.208	127.173	125.216	139.873
27	107.842	115.202	118.985	129.892	135.616
28	114.197	128.676	115.05	121.618	156.427
29	112.05	114.416	126.515	140.514	140.713
30	110.653	115.273	132.888	124.259	136.248
31	160.289	179.475	166.032	160.372	204.455
32	107.718	116.325	119.857	131.351	152.367
33	106.347	114.482	111.376	115.299	127.717
34	106.561	108.361	113.867	123.429	136.885
35	101.291	107.281	115.538	119.715	146.545
36	108.209	112.424	117.294	108.588	133.412
37	108.359	109.87	115.474	117.574	132.244
38	103.365	107.784	109.682	106.715	138.324
39	99.1122	116.174	111.163	110.356	132.889
40	107.181	109.525	107.538	108.865	125.577
41	103.06	110.508	119.275	113.333	146.362
42	101.376	113.533	107.153	115.725	135.422
43	106.518	104.222	108.368	111.486	131.082
44	110.964	117.484	120.73	112.313	138.869
45	101.25	107.669	116.426	117.963	138.914
46	110.195	113.336	104.653	111.661	142.675
47	104.585	107.391	106.511	114.949	131.213
48	112.592	106.266	107.348	123.906	134.257
49	110.458	102.269	118.032	109.498	152.753
50	120.583	105.206	116.447	120.776	139.69
51	103.357	112.265	109.288	111.423	120.402
52	109.008	108.128	117.081	115.602	133.047
53	102.533	111.047	109.349	114.85	152.443
54	108.96	104.109	109.358	125.05	124.158
55	108.835	106.778	114.726	121.861	131.896
56	115.349	119.265	123.224	125.951	135.681
57	116.646	135.105	131.441	127.292	150.942
58	112.822	134.322	126.52	115.126	127.918
59	112.771	111.137	112.042	123.113	128.453
60	106.711	112.179	110.272	118.461	140.171
61	101.931	109.528	113.435	113.718	132.902
62	117.39	106.932	109.773	117.916	130.134
63	119.698	140.866	146.068	138.432	178.351
64	125.116	114.821	111.897	114.927	145.368
65	114.279	111.743	118.918	117.823	155.882
66	124.848	120.842	112.601	124.598	130.278
67	122.741	130.318	135.678	117.768	146.995
68	117.485	111.026	115.58	125.664	142.736
69	115.202	129.563	137.428	136.701	127.066
70	120.56	119.34	135.742	119.83	141.808
71	108.049	132.187	136.136	118.992	167.402
72	123.08	161.625	123.071	125.045	189.639
73	141.382	145.897	165.63	154.288	133.587
74	133.47	143.891	151.745	255.149	229.009
75	163.545	189.085	150.425	149.442	175.577
76	227.57	212.768	167.883	282.607	235.754
77	133.271	189.03	249.365	270.904	192.711
78	153.001	152.253	167.817	132.671	293.896
79	298.173	300.751	182.132	167.974	176.344
80	259.163	204.322	213.035	175.005	230.664
81	189.811	204.475	236.365	142.642	192.299
82	241.445	177.638	214.913	126.327	135.949
